ResourceID,mmb_id_mat,card,order,au_code,au_name,Production Actor Role,Production Actor Note,Production Actor Widget
791ce149-5c2b-528f-a863-80bc7c4c05ce,tg:mmbdc:76_#1,e22_ProductionActors,1,au::44481:1,Bellemans Frères,authors,,"dlod={""suggest"":[""/agents/corporate_entities/4759467"",""au::44481"",""au::44481:1"",""ark:/83110/x0/bb88b100-c896-546f-b7ec-cab078e98d23"",""Bellemans Frères""],""name"":""Bellemans Frères"",""ark"":""ark:/83110/x0/bb88b100-c896-546f-b7ec-cab078e98d23"",""uri"":""/agents/corporate_entities/4759467"",""id"":""au::44481:1"",""isCapacity"":false}"
42d794a4-c4ab-5e7a-8e5d-7cc432c639b7,tg:mmbdc:77_#1,e22_ProductionActors,1,au::44481:1,Bellemans Frères,authors,,"dlod={""suggest"":[""/agents/corporate_entities/4759467"",""au::44481"",""au::44481:1"",""ark:/83110/x0/bb88b100-c896-546f-b7ec-cab078e98d23"",""Bellemans Frères""],""name"":""Bellemans Frères"",""ark"":""ark:/83110/x0/bb88b100-c896-546f-b7ec-cab078e98d23"",""uri"":""/agents/corporate_entities/4759467"",""id"":""au::44481:1"",""isCapacity"":false}"
ac173f3e-8686-522f-822f-65da8b62f45c,tg:mmbdc:78_#1,e22_ProductionActors,1,au::44481:1,Bellemans Frères,authors,,"dlod={""suggest"":[""/agents/corporate_entities/4759467"",""au::44481"",""au::44481:1"",""ark:/83110/x0/bb88b100-c896-546f-b7ec-cab078e98d23"",""Bellemans Frères""],""name"":""Bellemans Frères"",""ark"":""ark:/83110/x0/bb88b100-c896-546f-b7ec-cab078e98d23"",""uri"":""/agents/corporate_entities/4759467"",""id"":""au::44481:1"",""isCapacity"":false}"
0ced21dc-67bf-5d73-8344-d7c3172d51d8,tg:mmbdc:79_#1,e22_ProductionActors,1,au::45571:1,"Waals, J. van der",authors,,"dlod={""suggest"":[""/agents/corporate_entities/4876097"",""au::45571"",""au::45571:1"",""ark:/83110/x0/4078a104-33c3-5ece-b3a1-29c11307264b"",""J. van der Waals""],""name"":""J. van der Waals"",""ark"":""ark:/83110/x0/4078a104-33c3-5ece-b3a1-29c11307264b"",""uri"":""/agents/corporate_entities/4876097"",""id"":""au::45571:1"",""isCapacity"":false}"
50ceec1d-936b-5223-a228-891c37295e52,tg:mmbdc:80_#1,e22_ProductionActors,1,,"Liebrechts, Eugène",authors,"Liebrechts, Eugène (Auteur)",
50ceec1d-936b-5223-a228-891c37295e52,tg:mmbdc:80_#1,e22_ProductionActors,2,au::27863:1,"Cols, Alphonse",authors,,"dlod={""suggest"":[""/agents/people/2981341"",""au::27863"",""au::27863:1"",""ark:/83110/x0/a516596a-0003-54ad-871e-c9aabffec538"",""Alphonse Cols""],""name"":""Alphonse Cols"",""ark"":""ark:/83110/x0/a516596a-0003-54ad-871e-c9aabffec538"",""uri"":""/agents/people/2981341"",""id"":""au::27863:1"",""isCapacity"":false}"
848c767a-5e09-568d-84ac-2171a43ef2ff,tg:mmbdc:81_#1,e22_ProductionActors,1,,"Courtin, Ch.",authors,"Courtin, Ch. (Auteur)",
6cac3c53-c74f-586c-91b3-26062c8dece5,tg:mmbdc:83_#1,e22_ProductionActors,1,au::115283:1,"Duvivier, Jules",authors,,"dlod={""suggest"":[""/agents/people/12220101"",""au::115283"",""au::115283:1"",""ark:/83110/x0/990cd2f7-3a8a-57fb-83e3-a0e9ec444d53"",""Jules Duvivier""],""name"":""Jules Duvivier"",""ark"":""ark:/83110/x0/990cd2f7-3a8a-57fb-83e3-a0e9ec444d53"",""uri"":""/agents/people/12220101"",""id"":""au::115283:1"",""isCapacity"":false}"
c368cca2-6db5-579f-8f53-6924337edd97,tg:mmbdc:85_#1,e22_ProductionActors,1,,"Liebrechts, Eugène",authors,"Liebrechts, Eugène (Auteur)",
c368cca2-6db5-579f-8f53-6924337edd97,tg:mmbdc:85_#1,e22_ProductionActors,2,au::27863:1,"Cols, Alphonse",subjects (content of works),,"dlod={""suggest"":[""/agents/people/2981341"",""au::27863"",""au::27863:1"",""ark:/83110/x0/a516596a-0003-54ad-871e-c9aabffec538"",""Alphonse Cols""],""name"":""Alphonse Cols"",""ark"":""ark:/83110/x0/a516596a-0003-54ad-871e-c9aabffec538"",""uri"":""/agents/people/2981341"",""id"":""au::27863:1"",""isCapacity"":false}"
6dbbc865-b9ab-5c4c-9434-6758f0a4d740,tg:mmbdc:86_#1,e22_ProductionActors,1,au::115285:1,"Hertoghe, Eugène",authors,,"dlod={""suggest"":[""/agents/people/12220399"",""au::115285"",""au::115285:1"",""ark:/83110/x0/1b817d91-e870-5d12-a985-a3ff350a7a51"",""Eugène Hertoghe""],""name"":""Eugène Hertoghe"",""ark"":""ark:/83110/x0/1b817d91-e870-5d12-a985-a3ff350a7a51"",""uri"":""/agents/people/12220399"",""id"":""au::115285:1"",""isCapacity"":false}"
6dbbc865-b9ab-5c4c-9434-6758f0a4d740,tg:mmbdc:86_#1,e22_ProductionActors,2,au::27863:1,"Cols, Alphonse",subjects (content of works),,"dlod={""suggest"":[""/agents/people/2981341"",""au::27863"",""au::27863:1"",""ark:/83110/x0/a516596a-0003-54ad-871e-c9aabffec538"",""Alphonse Cols""],""name"":""Alphonse Cols"",""ark"":""ark:/83110/x0/a516596a-0003-54ad-871e-c9aabffec538"",""uri"":""/agents/people/2981341"",""id"":""au::27863:1"",""isCapacity"":false}"
900a1849-6553-5eb7-9e73-81e9fdeadc30,tg:mmbdc:87_#1,e22_ProductionActors,1,au::27863:1,"Cols, Alphonse",subjects (content of works),,"dlod={""suggest"":[""/agents/people/2981341"",""au::27863"",""au::27863:1"",""ark:/83110/x0/a516596a-0003-54ad-871e-c9aabffec538"",""Alphonse Cols""],""name"":""Alphonse Cols"",""ark"":""ark:/83110/x0/a516596a-0003-54ad-871e-c9aabffec538"",""uri"":""/agents/people/2981341"",""id"":""au::27863:1"",""isCapacity"":false}"
55f324c7-820f-56ae-b6f5-923104d9831a,tg:mmbdc:88_#1,e22_ProductionActors,1,au::115283:1,"Duvivier, Jules",authors,,"dlod={""suggest"":[""/agents/people/12220101"",""au::115283"",""au::115283:1"",""ark:/83110/x0/990cd2f7-3a8a-57fb-83e3-a0e9ec444d53"",""Jules Duvivier""],""name"":""Jules Duvivier"",""ark"":""ark:/83110/x0/990cd2f7-3a8a-57fb-83e3-a0e9ec444d53"",""uri"":""/agents/people/12220101"",""id"":""au::115283:1"",""isCapacity"":false}"
9ef7dfbb-91f4-565a-9778-06a6218e4f18,tg:mmbdc:91_#1,e22_ProductionActors,1,au::115285:1,"Hertoghe, Eugène",authors,,"dlod={""suggest"":[""/agents/people/12220399"",""au::115285"",""au::115285:1"",""ark:/83110/x0/1b817d91-e870-5d12-a985-a3ff350a7a51"",""Eugène Hertoghe""],""name"":""Eugène Hertoghe"",""ark"":""ark:/83110/x0/1b817d91-e870-5d12-a985-a3ff350a7a51"",""uri"":""/agents/people/12220399"",""id"":""au::115285:1"",""isCapacity"":false}"
9ef7dfbb-91f4-565a-9778-06a6218e4f18,tg:mmbdc:91_#1,e22_ProductionActors,2,au::27863:1,"Cols, Alphonse",subjects (content of works),,"dlod={""suggest"":[""/agents/people/2981341"",""au::27863"",""au::27863:1"",""ark:/83110/x0/a516596a-0003-54ad-871e-c9aabffec538"",""Alphonse Cols""],""name"":""Alphonse Cols"",""ark"":""ark:/83110/x0/a516596a-0003-54ad-871e-c9aabffec538"",""uri"":""/agents/people/2981341"",""id"":""au::27863:1"",""isCapacity"":false}"
f33ccad8-05e0-52a9-8eaf-e1040b59ce33,tg:mmbdc:105_#1,e22_ProductionActors,1,au::14643:1,"Perre, Alfons van de",authors,,"dlod={""suggest"":[""/agents/people/1566801"",""au::14643"",""au::14643:1"",""ark:/83110/x0/3667cc9b-4a63-54a8-b308-ec4c19bbdd0c"",""Alfons van de Perre""],""name"":""Alfons van de Perre"",""ark"":""ark:/83110/x0/3667cc9b-4a63-54a8-b308-ec4c19bbdd0c"",""uri"":""/agents/people/1566801"",""id"":""au::14643:1"",""isCapacity"":false}"
f33ccad8-05e0-52a9-8eaf-e1040b59ce33,tg:mmbdc:105_#1,e22_ProductionActors,2,,De Mahieu,subjects (content of works),De Mahieu (onderwerp),
f8bd3003-7f70-5219-8c4b-447da7801fef,tg:mmbdc:106_#1,e22_ProductionActors,1,au::115287:1,"Reeth, Joannes Augustus van",subjects (content of works),,"dlod={""suggest"":[""/agents/people/12220402"",""au::115287"",""au::115287:1"",""ark:/83110/x0/99262d11-a6a6-5a6c-a2c3-b032ca90d7b9"",""Joannes Augustus van Reeth""],""name"":""Joannes Augustus van Reeth"",""ark"":""ark:/83110/x0/99262d11-a6a6-5a6c-a2c3-b032ca90d7b9"",""uri"":""/agents/people/12220402"",""id"":""au::115287:1"",""isCapacity"":false}"
f8bd3003-7f70-5219-8c4b-447da7801fef,tg:mmbdc:106_#1,e22_ProductionActors,2,au::115288:1,"Genicot, Elisa Maria",subjects (content of works),,"dlod={""suggest"":[""/agents/people/12220403"",""au::115288"",""au::115288:1"",""ark:/83110/x0/6def66c7-3195-512c-abb5-b77b5f9aec17"",""Elisa Maria Genicot""],""name"":""Elisa Maria Genicot"",""ark"":""ark:/83110/x0/6def66c7-3195-512c-abb5-b77b5f9aec17"",""uri"":""/agents/people/12220403"",""id"":""au::115288:1"",""isCapacity"":false}"
2cd221b1-3c8d-5832-a624-ea58153153fc,tg:mmbdc:129_#1,e22_ProductionActors,1,au::12085:1,"Mayer van den Bergh, Fritz",authors,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
2cd221b1-3c8d-5832-a624-ea58153153fc,tg:mmbdc:129_#1,e22_ProductionActors,2,au::115315:1,"Helbing, Hugo",subjects (content of works),,"dlod={""suggest"":[""/agents/people/12220415"",""au::115315"",""au::115315:1"",""ark:/83110/x0/b0dbb22d-55ae-5a39-a833-3ade396d20b3"",""Hugo Helbing""],""name"":""Hugo Helbing"",""ark"":""ark:/83110/x0/b0dbb22d-55ae-5a39-a833-3ade396d20b3"",""uri"":""/agents/people/12220415"",""id"":""au::115315:1"",""isCapacity"":false}"
2259aad3-ca05-5180-a684-1726b89be913,tg:mmbdc:130_#1,e22_ProductionActors,1,au::12085:1,"Mayer van den Bergh, Fritz",authors,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
2259aad3-ca05-5180-a684-1726b89be913,tg:mmbdc:130_#1,e22_ProductionActors,2,au::115316:1,"Lambrechts, Arthur",subjects (content of works),,"dlod={""suggest"":[""/agents/people/12220416"",""au::115316"",""au::115316:1"",""ark:/83110/x0/995a8f2b-ea92-5efd-b9c8-a2fc4c410c41"",""Arthur Lambrechts""],""name"":""Arthur Lambrechts"",""ark"":""ark:/83110/x0/995a8f2b-ea92-5efd-b9c8-a2fc4c410c41"",""uri"":""/agents/people/12220416"",""id"":""au::115316:1"",""isCapacity"":false}"
268e406e-6525-5782-b2da-0d76cc8657b3,tg:mmbdc:134_#1,e22_ProductionActors,1,au::115317:1,"Waegeningh, François van",authors,,"dlod={""suggest"":[""/agents/people/12220426"",""au::115317"",""au::115317:1"",""ark:/83110/x0/aa8d5820-f670-525f-b00c-0d32368aec69"",""François van Waegeningh""],""name"":""François van Waegeningh"",""ark"":""ark:/83110/x0/aa8d5820-f670-525f-b00c-0d32368aec69"",""uri"":""/agents/people/12220426"",""id"":""au::115317:1"",""isCapacity"":false}"
268e406e-6525-5782-b2da-0d76cc8657b3,tg:mmbdc:134_#1,e22_ProductionActors,2,au::12085:1,"Mayer van den Bergh, Fritz",subjects (content of works),,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
1c48a847-afc7-5397-952e-1e29afa72022,tg:mmbdc:140_#1,e22_ProductionActors,1,au::12085:1,"Mayer van den Bergh, Fritz",authors,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
1c48a847-afc7-5397-952e-1e29afa72022,tg:mmbdc:140_#1,e22_ProductionActors,2,au::19528:1,"Verhaegen, Arthur",subjects (content of works),,"dlod={""suggest"":[""/agents/people/2089496"",""au::19528"",""au::19528:1"",""ark:/83110/x0/dfe34bd2-0c9a-56cf-b4eb-23981379bc9e"",""Arthur Verhaegen""],""name"":""Arthur Verhaegen"",""ark"":""ark:/83110/x0/dfe34bd2-0c9a-56cf-b4eb-23981379bc9e"",""uri"":""/agents/people/2089496"",""id"":""au::19528:1"",""isCapacity"":false}"
97ba37de-55f5-57ce-ad51-8119e6255eda,tg:mmbdc:159_#1,e22_ProductionActors,1,au::115717:1,"Micheli, Marie",authors,,"dlod={""suggest"":[""/agents/people/12220621"",""au::115717"",""au::115717:1"",""ark:/83110/x0/859178bd-d82a-5c18-8d3a-8873a92f7f5b"",""Marie Micheli""],""name"":""Marie Micheli"",""ark"":""ark:/83110/x0/859178bd-d82a-5c18-8d3a-8873a92f7f5b"",""uri"":""/agents/people/12220621"",""id"":""au::115717:1"",""isCapacity"":false}"
0f9cccc8-1993-557c-b3cf-3ef70636c964,tg:mmbdc:160_#1,e22_ProductionActors,1,au::115207:1,"Mayer van den Bergh, Henriëtte",authors,,"dlod={""suggest"":[""/agents/people/12220362"",""au::115207"",""au::115207:1"",""ark:/83110/x0/40bc60cd-eeb9-5d4a-88b2-e164ea534a59"",""Henriëtte Mayer van den Bergh""],""name"":""Henriëtte Mayer van den Bergh"",""ark"":""ark:/83110/x0/40bc60cd-eeb9-5d4a-88b2-e164ea534a59"",""uri"":""/agents/people/12220362"",""id"":""au::115207:1"",""isCapacity"":false}"
3da1ad01-5e06-55f2-ad24-7f20c2639d45,tg:mmbdc:161_#1,e22_ProductionActors,1,au::115207:1,"Mayer van den Bergh, Henriëtte",authors,,"dlod={""suggest"":[""/agents/people/12220362"",""au::115207"",""au::115207:1"",""ark:/83110/x0/40bc60cd-eeb9-5d4a-88b2-e164ea534a59"",""Henriëtte Mayer van den Bergh""],""name"":""Henriëtte Mayer van den Bergh"",""ark"":""ark:/83110/x0/40bc60cd-eeb9-5d4a-88b2-e164ea534a59"",""uri"":""/agents/people/12220362"",""id"":""au::115207:1"",""isCapacity"":false}"
7822590f-8f95-5a0c-8189-b382946f3e22,tg:mmbdc:50_#1,e22_ProductionActors,1,au::12085:1,"Mayer van den Bergh, Fritz",subjects (content of works),,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
7822590f-8f95-5a0c-8189-b382946f3e22,tg:mmbdc:50_#1,e22_ProductionActors,2,,"Clavareau-Van Sprangh, Georgina",authors,"Clavareau-Van Sprangh, Georgina (Auteur)",
6af047a7-8e0c-53e4-a773-805c838fd006,tg:mmbdc:118_#1,e22_ProductionActors,1,au::12085:1,"Mayer van den Bergh, Fritz",authors,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
bdf471e1-748a-5f64-ba1d-67635bb191c4,tg:mmbdc:122_#1,e22_ProductionActors,1,au::12085:1,"Mayer van den Bergh, Fritz",authors,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
6de1e553-ea7f-507f-ae24-cac06494070a,tg:mmbdc:123_#1,e22_ProductionActors,1,au::12085:1,"Mayer van den Bergh, Fritz",authors,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
09052def-26e6-5d99-b79e-b030d0d496d1,tg:mmbdc:124_#1,e22_ProductionActors,1,au::12085:1,"Mayer van den Bergh, Fritz",authors,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
aa06c6ad-619c-5b4c-b967-0d62f2ad0900,tg:mmbdc:125_#1,e22_ProductionActors,1,au::12085:1,"Mayer van den Bergh, Fritz",authors,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
96240b4f-302d-587d-880e-d859f603eaec,tg:mmbdc:126_#1,e22_ProductionActors,1,au::12085:1,"Mayer van den Bergh, Fritz",authors,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
7ddc9d0f-6eb7-5973-8f26-b5388322a64d,tg:mmbdc:127_#1,e22_ProductionActors,1,au::12085:1,"Mayer van den Bergh, Fritz",authors,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
7ddc9d0f-6eb7-5973-8f26-b5388322a64d,tg:mmbdc:127_#1,e22_ProductionActors,2,au::115314:1,"Hanfstaengl, Edgar",subjects (content of works),,"dlod={""suggest"":[""/agents/people/12220414"",""au::115314"",""au::115314:1"",""ark:/83110/x0/81f94d01-c6ed-5f6d-8ed7-56994228b99c"",""Edgar Hanfstaengl""],""name"":""Edgar Hanfstaengl"",""ark"":""ark:/83110/x0/81f94d01-c6ed-5f6d-8ed7-56994228b99c"",""uri"":""/agents/people/12220414"",""id"":""au::115314:1"",""isCapacity"":false}"
19a928ce-384c-5950-9f66-aff236631d53,tg:mmbdc:128_#1,e22_ProductionActors,1,au::12085:1,"Mayer van den Bergh, Fritz",authors,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
0e868a89-1da8-534a-bcbd-be9849ce6df6,tg:mmbdc:131_#1,e22_ProductionActors,1,au::12085:1,"Mayer van den Bergh, Fritz",authors,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
0e868a89-1da8-534a-bcbd-be9849ce6df6,tg:mmbdc:131_#1,e22_ProductionActors,2,au::115315:1,"Helbing, Hugo",subjects (content of works),,"dlod={""suggest"":[""/agents/people/12220415"",""au::115315"",""au::115315:1"",""ark:/83110/x0/b0dbb22d-55ae-5a39-a833-3ade396d20b3"",""Hugo Helbing""],""name"":""Hugo Helbing"",""ark"":""ark:/83110/x0/b0dbb22d-55ae-5a39-a833-3ade396d20b3"",""uri"":""/agents/people/12220415"",""id"":""au::115315:1"",""isCapacity"":false}"
6f1864a9-eada-5f73-bea6-5483539a4ad0,tg:mmbdc:132_#1,e22_ProductionActors,1,au::12085:1,"Mayer van den Bergh, Fritz",authors,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
9d19defb-127d-5313-b609-802cb7408c7a,tg:mmbdc:133_#1,e22_ProductionActors,1,au::12085:1,"Mayer van den Bergh, Fritz",authors,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
db466b6c-499e-5871-ae2f-7dab2a4de216,tg:mmbdc:48_#1,e22_ProductionActors,1,au::115207:1,"Mayer van den Bergh, Henriëtte",signers,,"dlod={""suggest"":[""/agents/people/12220362"",""au::115207"",""au::115207:1"",""ark:/83110/x0/40bc60cd-eeb9-5d4a-88b2-e164ea534a59"",""Henriëtte Mayer van den Bergh""],""name"":""Henriëtte Mayer van den Bergh"",""ark"":""ark:/83110/x0/40bc60cd-eeb9-5d4a-88b2-e164ea534a59"",""uri"":""/agents/people/12220362"",""id"":""au::115207:1"",""isCapacity"":false}"
db466b6c-499e-5871-ae2f-7dab2a4de216,tg:mmbdc:48_#1,e22_ProductionActors,2,au::13305:1,Museum Mayer van den Bergh,subjects (content of works),,"dlod={""suggest"":[""/agents/corporate_entities/1423635"",""au::13305"",""au::13305:1"",""ark:/83110/x0/4986ed85-47b6-5c95-a664-eaaff57f4e6c"",""Museum Mayer van den Bergh""],""name"":""Museum Mayer van den Bergh"",""ark"":""ark:/83110/x0/4986ed85-47b6-5c95-a664-eaaff57f4e6c"",""uri"":""/agents/corporate_entities/1423635"",""id"":""au::13305:1"",""isCapacity"":false}"
5bed484c-6203-5738-ab11-d2a351f9c38b,tg:mmbdc:49_#1,e22_ProductionActors,1,au::13305:1,Museum Mayer van den Bergh,subjects (content of works),,"dlod={""suggest"":[""/agents/corporate_entities/1423635"",""au::13305"",""au::13305:1"",""ark:/83110/x0/4986ed85-47b6-5c95-a664-eaaff57f4e6c"",""Museum Mayer van den Bergh""],""name"":""Museum Mayer van den Bergh"",""ark"":""ark:/83110/x0/4986ed85-47b6-5c95-a664-eaaff57f4e6c"",""uri"":""/agents/corporate_entities/1423635"",""id"":""au::13305:1"",""isCapacity"":false}"
5bed484c-6203-5738-ab11-d2a351f9c38b,tg:mmbdc:49_#1,e22_ProductionActors,2,onderwerp:1,,,"No match for onderwerp, nan, ",
e207c16c-f087-5901-baf4-ea5791d0a1b3,tg:mmbdc:51_#1,e22_ProductionActors,1,au::115207:1,"Mayer van den Bergh, Henriëtte",subjects (content of works),,"dlod={""suggest"":[""/agents/people/12220362"",""au::115207"",""au::115207:1"",""ark:/83110/x0/40bc60cd-eeb9-5d4a-88b2-e164ea534a59"",""Henriëtte Mayer van den Bergh""],""name"":""Henriëtte Mayer van den Bergh"",""ark"":""ark:/83110/x0/40bc60cd-eeb9-5d4a-88b2-e164ea534a59"",""uri"":""/agents/people/12220362"",""id"":""au::115207:1"",""isCapacity"":false}"
e207c16c-f087-5901-baf4-ea5791d0a1b3,tg:mmbdc:51_#1,e22_ProductionActors,2,au::27863:1,"Cols, Alphonse",subjects (content of works),,"dlod={""suggest"":[""/agents/people/2981341"",""au::27863"",""au::27863:1"",""ark:/83110/x0/a516596a-0003-54ad-871e-c9aabffec538"",""Alphonse Cols""],""name"":""Alphonse Cols"",""ark"":""ark:/83110/x0/a516596a-0003-54ad-871e-c9aabffec538"",""uri"":""/agents/people/2981341"",""id"":""au::27863:1"",""isCapacity"":false}"
85ae7137-f532-57c0-b555-7735245bd5bf,tg:mmbdc:113_#1,e22_ProductionActors,1,au::115307:1,Société belge de l’Archange Raphaël,subjects (content of works),,"dlod={""suggest"":[""/agents/corporate_entities/12219837"",""au::115307"",""au::115307:1"",""ark:/83110/x0/074157f5-88dd-5b32-8513-e116bcd4ffbe"",""Société belge de l’Archange Raphaël""],""name"":""Société belge de l’Archange Raphaël"",""ark"":""ark:/83110/x0/074157f5-88dd-5b32-8513-e116bcd4ffbe"",""uri"":""/agents/corporate_entities/12219837"",""id"":""au::115307:1"",""isCapacity"":false}"
