ResourceID,card,order,Keeper,Object Number,Object Number Type,Object Identifier,Warehouse Location (begin),Warehouse Location (end),Object Type,Other Identifier Type,Other Identifier,Annotation Type,Annotation Language,Annotation
0e868a89-1da8-534a-bcbd-be9849ce6df6,AA,0,Museum Mayer van den Bergh,tg:mmbdc:131_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/0e868a89-1da8-534a-bcbd-be9849ce6df6,Doos A.XII,,files (document groupings),record identifiers,MMB.A.1666,,,
6f1864a9-eada-5f73-bea6-5483539a4ad0,AA,0,Museum Mayer van den Bergh,tg:mmbdc:132_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/6f1864a9-eada-5f73-bea6-5483539a4ad0,Doos A.XII,,files (document groupings),record identifiers,MMB.A.1667,remarks,Nederlands,MMB.1688
9d19defb-127d-5313-b609-802cb7408c7a,AA,0,Museum Mayer van den Bergh,tg:mmbdc:133_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/9d19defb-127d-5313-b609-802cb7408c7a,Doos A.XII,,files (document groupings),record identifiers,MMB.A.1669,,,
db466b6c-499e-5871-ae2f-7dab2a4de216,AA,0,Museum Mayer van den Bergh,tg:mmbdc:48_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/db466b6c-499e-5871-ae2f-7dab2a4de216,Doos A.IX,,postcards,record identifiers,MMB.A.1288,,,
5bed484c-6203-5738-ab11-d2a351f9c38b,AA,0,Museum Mayer van den Bergh,tg:mmbdc:49_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/5bed484c-6203-5738-ab11-d2a351f9c38b,Doos A.IX,,files (document groupings),record identifiers,MMB.A.1289,,,
e207c16c-f087-5901-baf4-ea5791d0a1b3,AA,0,Museum Mayer van den Bergh,tg:mmbdc:51_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/e207c16c-f087-5901-baf4-ea5791d0a1b3,Doos A.IX,,clippings (information artifacts),record identifiers,MMB.A.1297,,,
85ae7137-f532-57c0-b555-7735245bd5bf,AA,0,Museum Mayer van den Bergh,tg:mmbdc:113_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/85ae7137-f532-57c0-b555-7735245bd5bf,Doos A.XII,,postcards,record identifiers,MMB.A.1617,,,
f2b51134-d1c1-5f3d-bab2-1e3839410334,AA,0,Museum Mayer van den Bergh,tg:mmbdc:119_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/f2b51134-d1c1-5f3d-bab2-1e3839410334,Doos A.XII,,files (document groupings),record identifiers,MMB.A.1651,,,
4390c3da-4d2f-5dd2-9011-cb27126b8ed7,AA,0,Museum Mayer van den Bergh,tg:mmbdc:120_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/4390c3da-4d2f-5dd2-9011-cb27126b8ed7,Doos A.XII,,files (document groupings),record identifiers,MMB.A.1652,,,
52af441f-67ff-5e97-95ef-82b0dfa5dc68,AA,0,Museum Mayer van den Bergh,tg:mmbdc:121_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/52af441f-67ff-5e97-95ef-82b0dfa5dc68,Doos A.XII,,files (document groupings),record identifiers,MMB.A.1653,,,
8d15bf4d-1d74-5a90-ac6f-0536bc7905a2,AA,0,Museum Mayer van den Bergh,tg:mmbdc:141_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/8d15bf4d-1d74-5a90-ac6f-0536bc7905a2,Doos A.XVIII,,files (document groupings),record identifiers,MMB.A.2421,remarks,Nederlands,met watermerk Belgique 1903
2a767980-91bf-5ec7-88d7-ff56d749e1e1,AA,0,Museum Mayer van den Bergh,tg:mmbdc:142_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/2a767980-91bf-5ec7-88d7-ff56d749e1e1,Doos A.XVIII,,files (document groupings),record identifiers,MMB.A.2422,,,
99653bf6-4f4e-5041-9fee-8c23f9ea8143,AA,0,Museum Mayer van den Bergh,tg:mmbdc:143_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/99653bf6-4f4e-5041-9fee-8c23f9ea8143,Doos A.XVIII,,files (document groupings),record identifiers,MMB.A.2423,,,
1ad7940d-d021-5cc9-8925-a3c6257b3437,AA,0,Museum Mayer van den Bergh,tg:mmbdc:158_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/1ad7940d-d021-5cc9-8925-a3c6257b3437,Doos A.XIX,,files (document groupings),record identifiers,MMB.A.2497,remarks,Nederlands,55 bladzijden
abde6589-d151-54ed-a631-5ea1d31ec8ec,AA,0,Museum Mayer van den Bergh,tg:mmbdc:144_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/abde6589-d151-54ed-a631-5ea1d31ec8ec,Doos A.XVIII,,scripts (documents),record identifiers,MMB.A.2483,,,
24eda292-f177-5ead-831d-19b9e518638b,AA,0,Museum Mayer van den Bergh,tg:mmbdc:136_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/24eda292-f177-5ead-831d-19b9e518638b,Doos A.XVII,,clippings (information artifacts),record identifiers,MMB.A.2341,,,
c24c51bc-954c-51b8-943a-199225d8e520,AA,0,Museum Mayer van den Bergh,tg:mmbdc:137_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c24c51bc-954c-51b8-943a-199225d8e520,Doos A.XVII,,clippings (information artifacts),record identifiers,MMB.A.2342,,,
3299b50f-4034-5809-8a1f-7997997b6e2f,AA,0,Museum Mayer van den Bergh,tg:mmbdc:138_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/3299b50f-4034-5809-8a1f-7997997b6e2f,Doos A.XVII,,circular letters,record identifiers,MMB.A.2343,,,
24617713-e3c4-5f12-b314-aaa0bdb307bf,AA,0,Museum Mayer van den Bergh,tg:mmbdc:139_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/24617713-e3c4-5f12-b314-aaa0bdb307bf,Doos A.XVIII,,postcards,record identifiers,MMB.A.2387,,,
6b90b573-8ebe-51e0-acf5-7715d12dbcaf,AA,0,Museum Mayer van den Bergh,tg:mmbdc:145_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/6b90b573-8ebe-51e0-acf5-7715d12dbcaf,Doos A.XVIII,,files (document groupings),record identifiers,MMB.A.2484,remarks,Nederlands,MMB.0059
70492b6b-e7eb-5977-85d1-5cb950f70548,AA,0,Museum Mayer van den Bergh,tg:mmbdc:146_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/70492b6b-e7eb-5977-85d1-5cb950f70548,Doos A.XVIII,,files (document groupings),record identifiers,MMB.A.2485,remarks,Nederlands,MMB.0060
1225d2c6-ae14-534c-b23f-9bb9d81bf370,AA,0,Museum Mayer van den Bergh,tg:mmbdc:147_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/1225d2c6-ae14-534c-b23f-9bb9d81bf370,Doos A.XVIII,,files (document groupings),record identifiers,MMB.A.2486,remarks,Nederlands,MMB.0024
3cae6da1-00c8-5157-958c-bed21e032939,AA,0,Museum Mayer van den Bergh,tg:mmbdc:148_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/3cae6da1-00c8-5157-958c-bed21e032939,Doos A.XVIII,,files (document groupings),record identifiers,MMB.A.2487,remarks,Nederlands,MMB.0031
14f60fcf-e046-541d-b6b9-a0ea2fe4d7a9,AA,0,Museum Mayer van den Bergh,tg:mmbdc:149_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/14f60fcf-e046-541d-b6b9-a0ea2fe4d7a9,Doos A.XVIII,,files (document groupings),record identifiers,MMB.A.2488,,,
c68a31e5-f476-5ff8-8953-265daa26d392,AA,0,Museum Mayer van den Bergh,tg:mmbdc:150_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c68a31e5-f476-5ff8-8953-265daa26d392,Doos A.XVIII,,files (document groupings),record identifiers,MMB.A.2489,,,
da27b447-e317-5c70-a413-a01ab52640c3,AA,0,Museum Mayer van den Bergh,tg:mmbdc:151_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/da27b447-e317-5c70-a413-a01ab52640c3,,,files (document groupings),record identifiers,MMB.A.2490,remarks,Nederlands,"296 beschreven bladzijden. Opgesteld door Henriëtte Mayer van den Bergh, later aangevuld door andere medewerkers"
f7cec6a7-819e-58e6-aa80-2aabe335a6d8,AA,0,Museum Mayer van den Bergh,tg:mmbdc:152_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/f7cec6a7-819e-58e6-aa80-2aabe335a6d8,Doos A.XIX,,files (document groupings),record identifiers,MMB.A.2491,remarks,Nederlands,246 bladzijden
e58f89be-da92-5234-adda-204c9b4ab038,AA,0,Museum Mayer van den Bergh,tg:mmbdc:153_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/e58f89be-da92-5234-adda-204c9b4ab038,Doos A.XIX,,files (document groupings),record identifiers,MMB.A.2492,remarks,Nederlands,302 bladzijden
bb130f45-0b3b-5079-a75c-985e785c815c,AA,0,Museum Mayer van den Bergh,tg:mmbdc:154_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/bb130f45-0b3b-5079-a75c-985e785c815c,Doos A.XIX,,files (document groupings),record identifiers,MMB.A.2493,remarks,Nederlands,6 vellen
2f751964-6d01-58b3-b82d-76fabdac181e,AA,0,Museum Mayer van den Bergh,tg:mmbdc:155_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/2f751964-6d01-58b3-b82d-76fabdac181e,Doos A.XIX,,files (document groupings),record identifiers,MMB.A.2494,remarks,Nederlands,"8 bladzijden, te vergelijken met de foto's MMB.A.2495. Waarschijnlijk voor een uiteindelijk niet gerealiseerde catalogus van de collectie 1909-1911"
d3868d11-8b8d-5408-aea7-07b014f4cc2f,AA,0,Museum Mayer van den Bergh,tg:mmbdc:156_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/d3868d11-8b8d-5408-aea7-07b014f4cc2f,Doos A.XIX,,files (document groupings),record identifiers,MMB.A.2495,remarks,Nederlands,"34 foto's, te vergelijken met de drukproeven MMB.A.2494. Waarschijnlijk voor een uiteindelijk niet gerealiseerde catalogus van de collectie 1909-1911. Bevat ook een blad met notities betreffende de nummering"
9d0d1c72-e334-572f-8c54-2611947cc798,AA,0,Museum Mayer van den Bergh,tg:mmbdc:157_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/9d0d1c72-e334-572f-8c54-2611947cc798,Doos A.XIX,,files (document groupings),record identifiers,MMB.A.2496,remarks,Nederlands,10 vellen
34ea6dc7-8dd0-58b1-9b4f-1275ee51f67c,AA,0,Museum Mayer van den Bergh,tg:mmbdc:135_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/34ea6dc7-8dd0-58b1-9b4f-1275ee51f67c,Doos A.XII,,postcards,record identifiers,MMB.A.1706,,,
99261f7e-2bb0-5100-ba1f-eedeb67e816f,AA,0,Museum Mayer van den Bergh,tg:mmbdc:38_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/99261f7e-2bb0-5100-ba1f-eedeb67e816f,Doos A.IX,,testimonials,record identifiers,MMB.A.1263,,,
3261420f-fa95-5253-80dc-107299b8b524,AA,0,Museum Mayer van den Bergh,tg:mmbdc:41_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/3261420f-fa95-5253-80dc-107299b8b524,Doos A.IX,,testimonials,record identifiers,MMB.A.1276,,,
be0fc51d-b1da-5adf-8485-ccda336b1cf4,AA,0,Museum Mayer van den Bergh,tg:mmbdc:163_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/be0fc51d-b1da-5adf-8485-ccda336b1cf4,,,testimonials,record identifiers,MMB.A.2520,remarks,Nederlands,Het boek zit in originele kist versierd met het pauslijke wapenschild. De kist bevat ook een metalen doosje met een zegel
e49f59a6-245b-5048-82a8-e7560fca7e6c,AA,0,Museum Mayer van den Bergh,tg:mmbdc:164_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/e49f59a6-245b-5048-82a8-e7560fca7e6c,,,testimonials,record identifiers,MMB.A.2521,remarks,Nederlands,Het boek zit in originele kist versierd met het het kruis van de Orde van Malta. De kist bevat ook een metalen doosje met een wassen zegel
276ac32f-6efb-5018-81e5-6c720c63ec86,AA,0,Museum Mayer van den Bergh,tg:mmbdc:1_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/276ac32f-6efb-5018-81e5-6c720c63ec86,Doos A.IX,,postcards,record identifiers,MMB.A.1189,,,
a760ecdc-ffd1-5020-9188-01fab16e8d7e,AA,0,Museum Mayer van den Bergh,tg:mmbdc:13_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/a760ecdc-ffd1-5020-9188-01fab16e8d7e,Doos A.IX,,obituaries,record identifiers,MMB.A.1201,,,
d2b1e801-98c8-50f2-aada-311f9dcc076b,AA,0,Museum Mayer van den Bergh,tg:mmbdc:14_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/d2b1e801-98c8-50f2-aada-311f9dcc076b,Doos A.IX,,obituaries,record identifiers,MMB.A.1202,,,
0b709b78-cc59-59d6-a0ea-0e08541230fa,AA,0,Museum Mayer van den Bergh,tg:mmbdc:15_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/0b709b78-cc59-59d6-a0ea-0e08541230fa,Doos A.IX,,obituaries,record identifiers,MMB.A.1203,,,
6e7e86ee-6828-5f4c-887f-0e6df4a4e461,AA,0,Museum Mayer van den Bergh,tg:mmbdc:16_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/6e7e86ee-6828-5f4c-887f-0e6df4a4e461,Doos A.IX,,obituaries,record identifiers,MMB.A.1204,,,
aa5b4284-4130-5738-b75b-41e78516e517,AA,0,Museum Mayer van den Bergh,tg:mmbdc:17_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/aa5b4284-4130-5738-b75b-41e78516e517,Doos A.IX,,obituaries,record identifiers,MMB.A.1205,,,
9a28002b-ba44-5e42-8248-4056ae98f698,AA,0,Museum Mayer van den Bergh,tg:mmbdc:18_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/9a28002b-ba44-5e42-8248-4056ae98f698,Doos A.IX,,obituaries,record identifiers,MMB.A.1206,,,
02762407-114b-52cb-b815-50e59376f1e2,AA,0,Museum Mayer van den Bergh,tg:mmbdc:19_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/02762407-114b-52cb-b815-50e59376f1e2,Doos A.IX,,obituaries,record identifiers,MMB.A.1207,,,
a8a785b2-615d-5cb3-895c-879ac3d91c7a,AA,0,Museum Mayer van den Bergh,tg:mmbdc:20_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/a8a785b2-615d-5cb3-895c-879ac3d91c7a,Doos A.IX,,obituaries,record identifiers,MMB.A.1208,,,
ae701dd1-11e4-5401-b13b-ea98289eb072,AA,0,Museum Mayer van den Bergh,tg:mmbdc:21_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/ae701dd1-11e4-5401-b13b-ea98289eb072,Doos A.IX,,obituaries,record identifiers,MMB.A.1209,,,
b4440dbe-bb57-5d79-a39a-05a615a74af0,AA,0,Museum Mayer van den Bergh,tg:mmbdc:22_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/b4440dbe-bb57-5d79-a39a-05a615a74af0,Doos A.IX,,obituaries,record identifiers,MMB.A.1210,,,
87faaec5-b87c-5dae-8262-c875a4343c99,AA,0,Museum Mayer van den Bergh,tg:mmbdc:23_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/87faaec5-b87c-5dae-8262-c875a4343c99,Doos A.IX,,obituaries,record identifiers,MMB.A.1211,,,
9c7e7b2a-bdac-540e-a685-2fbfa433ca79,AA,0,Museum Mayer van den Bergh,tg:mmbdc:24_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/9c7e7b2a-bdac-540e-a685-2fbfa433ca79,Doos A.IX,,obituaries,record identifiers,MMB.A.1212,,,
fe12775b-a1f5-59ef-8d82-84f9ec7d6d59,AA,0,Museum Mayer van den Bergh,tg:mmbdc:25_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/fe12775b-a1f5-59ef-8d82-84f9ec7d6d59,Doos A.IX,,obituaries,record identifiers,MMB.A.1213,,,
5d1ded10-c07e-5977-85f8-c9a900ea95e5,AA,0,Museum Mayer van den Bergh,tg:mmbdc:26_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/5d1ded10-c07e-5977-85f8-c9a900ea95e5,Doos A.IX,,obituaries,record identifiers,MMB.A.1214,,,
4f4bbd32-3cde-5475-b224-db3677001acc,AA,0,Museum Mayer van den Bergh,tg:mmbdc:27_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/4f4bbd32-3cde-5475-b224-db3677001acc,Doos A.IX,,obituaries,record identifiers,MMB.A.1215,,,
4061ffc7-e7f6-56f4-9831-a00c3db2e494,AA,0,Museum Mayer van den Bergh,tg:mmbdc:28_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/4061ffc7-e7f6-56f4-9831-a00c3db2e494,Doos A.IX,,postcards,record identifiers,MMB.A.1224,,,
428d08bf-1d96-5650-9ff9-ce35c44d19ec,AA,0,Museum Mayer van den Bergh,tg:mmbdc:29_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/428d08bf-1d96-5650-9ff9-ce35c44d19ec,Doos A.IX,,postcards,record identifiers,MMB.A.1231,remarks,Nederlands,2 stuks
edc08000-9da6-57c4-a4fc-8c14ebaafd1f,AA,0,Museum Mayer van den Bergh,tg:mmbdc:32_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/edc08000-9da6-57c4-a4fc-8c14ebaafd1f,Doos A.IX,,obituaries,record identifiers,MMB.A.1238,,,
9322239b-d5aa-5637-b103-47cdc4452370,AA,0,Museum Mayer van den Bergh,tg:mmbdc:33_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/9322239b-d5aa-5637-b103-47cdc4452370,Doos A.IX,,obituaries,record identifiers,MMB.A.1239,,,
47fcbe5a-26ca-5418-9835-57335a86221f,AA,0,Museum Mayer van den Bergh,tg:mmbdc:34_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/47fcbe5a-26ca-5418-9835-57335a86221f,Doos A.IX,,obituaries,record identifiers,MMB.A.1240,,,
cbf9d6f1-891b-5760-b712-647aa6714646,AA,0,Museum Mayer van den Bergh,tg:mmbdc:35_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/cbf9d6f1-891b-5760-b712-647aa6714646,Doos A.IX,,obituaries,record identifiers,MMB.A.1241,,,
549796a6-5207-51d5-8499-dd3bdab97743,AA,0,Museum Mayer van den Bergh,tg:mmbdc:36_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/549796a6-5207-51d5-8499-dd3bdab97743,Doos A.IX,,menus,record identifiers,MMB.A.1242,,,
b712e8ac-aa1c-523b-812f-67f1e11c0eb8,AA,0,Museum Mayer van den Bergh,tg:mmbdc:37_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/b712e8ac-aa1c-523b-812f-67f1e11c0eb8,Doos A.IX,,menus,record identifiers,MMB.A.1243,,,
d5d88f16-25d2-5c82-8c97-d848a6ced94b,AA,0,Museum Mayer van den Bergh,tg:mmbdc:39_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/d5d88f16-25d2-5c82-8c97-d848a6ced94b,Doos A.IX,,postcards,record identifiers,MMB.A.1269,,,
32978923-1776-5392-b89e-cc52eb4e7cbf,AA,0,Museum Mayer van den Bergh,tg:mmbdc:40_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/32978923-1776-5392-b89e-cc52eb4e7cbf,Doos A.IX,,judicial records,record identifiers,MMB.A.1270,,,
6a5231b7-ae21-565f-9c19-f9f5624a6ddd,AA,0,Museum Mayer van den Bergh,tg:mmbdc:44_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/6a5231b7-ae21-565f-9c19-f9f5624a6ddd,Doos A.IX,,menus,record identifiers,MMB.A.1284,,,
1aacb29f-bc49-56ee-afd3-9ae413d1ef68,AA,0,Museum Mayer van den Bergh,tg:mmbdc:45_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/1aacb29f-bc49-56ee-afd3-9ae413d1ef68,Doos A.IX,,offprints,record identifiers,MMB.A.1285,,,
0aa0fe80-a3de-590d-a912-829862db9c38,AA,0,Museum Mayer van den Bergh,tg:mmbdc:46_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/0aa0fe80-a3de-590d-a912-829862db9c38,Doos A.IX,,scripts (documents),record identifiers,MMB.A.1286,,,
d929c2ae-a8bc-50b3-ab2c-e7d620669d02,AA,0,Museum Mayer van den Bergh,tg:mmbdc:47_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/d929c2ae-a8bc-50b3-ab2c-e7d620669d02,Doos A.IX,,scripts (documents),record identifiers,MMB.A.1287,,,
a9e0d98c-8bbd-59ec-b541-dabf1533913a,AA,0,Museum Mayer van den Bergh,tg:mmbdc:114_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/a9e0d98c-8bbd-59ec-b541-dabf1533913a,Doos A.XII,,,record identifiers,MMB.A.1619,,,
64c0024c-5b13-5b4c-ae2e-d283f2533d4f,AA,0,Museum Mayer van den Bergh,tg:mmbdc:115_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/64c0024c-5b13-5b4c-ae2e-d283f2533d4f,Doos A.XII,,postcards,record identifiers,MMB.A.1620,remarks,Nederlands,bevat notities
78113b5e-98ce-55a7-b162-97ee1f68c18e,AA,0,Museum Mayer van den Bergh,tg:mmbdc:116_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/78113b5e-98ce-55a7-b162-97ee1f68c18e,Doos A.XII,,postcards,record identifiers,MMB.A.1621,,,
a65d00e0-58e7-5dee-a1ce-14e8bb175ed2,AA,0,Museum Mayer van den Bergh,tg:mmbdc:30_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/a65d00e0-58e7-5dee-a1ce-14e8bb175ed2,Doos A.IX,,financial records,record identifiers,MMB.A.1236,,,
4dcc783d-aa40-5a6b-bb15-47e95e268bd8,AA,0,Museum Mayer van den Bergh,tg:mmbdc:31_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/4dcc783d-aa40-5a6b-bb15-47e95e268bd8,Doos A.IX,,financial records,record identifiers,MMB.A.1237,,,
c3788d2c-d341-52ba-b8d9-e09611e57d76,AA,0,Museum Mayer van den Bergh,tg:mmbdc:42_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c3788d2c-d341-52ba-b8d9-e09611e57d76,Doos A.IX,,financial records,record identifiers,MMB.A.1277,,,
af199622-0508-5d7d-9f7b-5311e1542b7b,AA,0,Museum Mayer van den Bergh,tg:mmbdc:43_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/af199622-0508-5d7d-9f7b-5311e1542b7b,Doos A.IX,,financial records,record identifiers,MMB.A.1278,,,
385568ec-d7be-5d72-bd98-8a807a57f5e4,AA,0,Museum Mayer van den Bergh,tg:mmbdc:162_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/385568ec-d7be-5d72-bd98-8a807a57f5e4,Doos A.XIX,,files (document groupings),record identifiers,MMB.A.2519,remarks,Nederlands,bevatte oorspronkelijk de tekeningen MMB.A.2501-MMB.A.2518
d92558b5-a0f3-51b6-9383-ce4f1c0dd27c,AA,0,Museum Mayer van den Bergh,tg:mmbdc:165_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/d92558b5-a0f3-51b6-9383-ce4f1c0dd27c,"groot depot, kast 14",,programs (documents),record identifiers,MMB.A.2550,,,
8737cb46-3ec3-5166-ae7e-a061a35c47ad,AA,0,Museum Mayer van den Bergh,tg:mmbdc:166_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/8737cb46-3ec3-5166-ae7e-a061a35c47ad,"groot depot, kast 14",,programs (documents),record identifiers,MMB.A.2551,,,
b3190c4b-e2d5-5f49-9d6a-6d3bab05282e,AA,0,Museum Mayer van den Bergh,tg:mmbdc:167_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/b3190c4b-e2d5-5f49-9d6a-6d3bab05282e,"groot depot, kast 14",,programs (documents),record identifiers,MMB.A.2552,,,
