ResourceID,card,order,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Title Type,Title,Title Language,Record Type,Description Type,Description Language,Description
749f73a4-1c60-5ebe-8791-4b92aea9b2f7,AA,0,https://data.museummayervandenbergh.be/ark:/59511/749f73a4-1c60-5ebe-8791-4b92aea9b2f7,object identifier,tg:mmbdc:124,record identifiers,MMB.A.1658,constructed titles,Notitie: oplijsting van verschillende werken,Dutch (language),Documenten,descriptive note,Nederlands,"Geordend per soort, met prijzen"
4508c3ff-bc0f-5ca9-9ae9-7f1211e24134,AA,0,https://data.museummayervandenbergh.be/ark:/59511/4508c3ff-bc0f-5ca9-9ae9-7f1211e24134,object identifier,tg:mmbdc:125,record identifiers,MMB.A.1659,constructed titles,Notitie: identificatie van de kinderen op het werk 'Willem van der Does getrouwd met Wilhelmina van den Honert' (Mijtens),Dutch (language),Documenten,,,
f49fd4d1-9f92-5bea-9a82-fb7e9ad0400f,AA,0,https://data.museummayervandenbergh.be/ark:/59511/f49fd4d1-9f92-5bea-9a82-fb7e9ad0400f,object identifier,tg:mmbdc:126,record identifiers,MMB.A.1660,constructed titles,Notitie: Rekensommen op pagina's uit een gedrukte veilingcatalogus,Dutch (language),Documenten,,,
6a40066d-6678-58d8-b9d9-b69d9e768a06,AA,0,https://data.museummayervandenbergh.be/ark:/59511/6a40066d-6678-58d8-b9d9-b69d9e768a06,object identifier,tg:mmbdc:127,record identifiers,MMB.A.1661,constructed titles,"Notitie: Prijslijstje van foto's van verschillende kunstwerken, te verkrijgen bij Hanfstaengl, München en Braun, Dornach",Dutch (language),Documenten,,,
b600d697-4c8d-5c1f-85b6-a1f8a7d65f06,AA,0,https://data.museummayervandenbergh.be/ark:/59511/b600d697-4c8d-5c1f-85b6-a1f8a7d65f06,object identifier,tg:mmbdc:128,record identifiers,MMB.A.1662,constructed titles,Notitie: Oplijsting van kunstenaars,Dutch (language),Documenten,,,
24af9286-6708-5f56-a146-4e43b9059fb7,AA,0,https://data.museummayervandenbergh.be/ark:/59511/24af9286-6708-5f56-a146-4e43b9059fb7,object identifier,tg:mmbdc:131,record identifiers,MMB.A.1666,constructed titles,Notitie: Oplijsting van kunstenaars met prijzen (overgenomen uit een veilingscatalogus van Helbing),Dutch (language),Documenten,,,
83c53c53-f84f-5936-986a-c4b77c928be4,AA,0,https://data.museummayervandenbergh.be/ark:/59511/83c53c53-f84f-5936-986a-c4b77c928be4,object identifier,tg:mmbdc:132,record identifiers,MMB.A.1667,constructed titles,Twee notities over een medaille gegraveerd naar aanleiding van de sloop van de citadel van Antwerpen in 1577,Dutch (language),Documenten,,,
833c865b-1a97-53ed-a6e3-9d51d742b161,AA,0,https://data.museummayervandenbergh.be/ark:/59511/833c865b-1a97-53ed-a6e3-9d51d742b161,object identifier,tg:mmbdc:133,record identifiers,MMB.A.1669,constructed titles,Notitie: Oplijsting van werken en steden (waar de werken verkocht werden?),Dutch (language),Documenten,,,
aba9fb3f-ece8-58e8-92b1-9a259d7ae7ae,AA,0,https://data.museummayervandenbergh.be/ark:/59511/aba9fb3f-ece8-58e8-92b1-9a259d7ae7ae,object identifier,tg:mmbdc:48,record identifiers,MMB.A.1288,constructed titles,Uitnodiging opening Museum Mayer van den Bergh,Dutch (language),Documenten,,,
1aaa7628-6013-5f5f-8c5a-9dfcf6969bfd,AA,0,https://data.museummayervandenbergh.be/ark:/59511/1aaa7628-6013-5f5f-8c5a-9dfcf6969bfd,object identifier,tg:mmbdc:49,record identifiers,MMB.A.1289,constructed titles,Foto van de façade van het Museum Mayer van den Bergh met annotaties,Dutch (language),Documenten,,,
d17e6e16-c29d-59be-9067-b414984f45c6,AA,0,https://data.museummayervandenbergh.be/ark:/59511/d17e6e16-c29d-59be-9067-b414984f45c6,object identifier,tg:mmbdc:51,record identifiers,MMB.A.1297,constructed titles,Krantenknipsel: verslag over een tentoonstelling in Dinant 1903,Dutch (language),Documenten,,,
a494d4ad-3977-5bd9-b944-005e4afa15be,AA,0,https://data.museummayervandenbergh.be/ark:/59511/a494d4ad-3977-5bd9-b944-005e4afa15be,object identifier,tg:mmbdc:113,record identifiers,MMB.A.1617,constructed titles,Uitnodiging 'Oeuvre de l'Archange Raphaël pour la protection des émigrants de toutes les nationalités',Dutch (language),Documenten,descriptive note,Nederlands,"""Causerie littéraire par Monsieur Gaston della Faille de Leverghem, dans la salle 1er étage de la Maison des Rois Mages, rue de l'Hôpital 10"""
7361d5ec-7807-5f3c-b9b7-4b6f7b9bdc17,AA,0,https://data.museummayervandenbergh.be/ark:/59511/7361d5ec-7807-5f3c-b9b7-4b6f7b9bdc17,object identifier,tg:mmbdc:119,record identifiers,MMB.A.1651,constructed titles,Notitie: 'Clé de la petite porte gothique en bois communiquant du musée au No 21 rue de l'Hôpital',Dutch (language),Documenten,,,
b1294d21-96d3-50cb-9597-84bbb6b01520,AA,0,https://data.museummayervandenbergh.be/ark:/59511/b1294d21-96d3-50cb-9597-84bbb6b01520,object identifier,tg:mmbdc:120,record identifiers,MMB.A.1652,constructed titles,Notitie in verband met de bibliotheek,Dutch (language),Documenten,,,
ed05850e-d93e-5353-84a8-4dbb8b38ec9c,AA,0,https://data.museummayervandenbergh.be/ark:/59511/ed05850e-d93e-5353-84a8-4dbb8b38ec9c,object identifier,tg:mmbdc:121,record identifiers,MMB.A.1653,constructed titles,Notitie: oplijsting van meubels in verschillende museumzalen,Dutch (language),Documenten,descriptive note,Nederlands,wellicht bedoeld voor identificatie bijhorende sleutels
da95a907-e90c-5c6e-bc73-e1199926e4e7,AA,0,https://data.museummayervandenbergh.be/ark:/59511/da95a907-e90c-5c6e-bc73-e1199926e4e7,object identifier,tg:mmbdc:141,record identifiers,MMB.A.2421,constructed titles,Grondplan van het Museum Mayer van den Bergh,Dutch (language),Documenten,,,
d4250cb9-a8b9-513b-98b4-4ca94b31f4bd,AA,0,https://data.museummayervandenbergh.be/ark:/59511/d4250cb9-a8b9-513b-98b4-4ca94b31f4bd,object identifier,tg:mmbdc:142,record identifiers,MMB.A.2422,constructed titles,"Extract uit het kadastraal plan der Gemeente Antwerpen, Sectie C",Dutch (language),Documenten,,,
779d5ef6-44f2-53b9-9ded-2078f8138f29,AA,0,https://data.museummayervandenbergh.be/ark:/59511/779d5ef6-44f2-53b9-9ded-2078f8138f29,object identifier,tg:mmbdc:143,record identifiers,MMB.A.2423,constructed titles,"Extract uit het kadastraal plan der Gemeente Antwerpen, Sectie C",Dutch (language),Documenten,,,
44b83a36-1644-5057-b200-82be841d8547,AA,0,https://data.museummayervandenbergh.be/ark:/59511/44b83a36-1644-5057-b200-82be841d8547,object identifier,tg:mmbdc:158,record identifiers,MMB.A.2497,constructed titles,Notitieboekje 'Broderie religieuse',Dutch (language),Documenten,,,
c9a26edd-3340-58de-af77-8b97ee87ff86,AA,0,https://data.museummayervandenbergh.be/ark:/59511/c9a26edd-3340-58de-af77-8b97ee87ff86,object identifier,tg:mmbdc:144,record identifiers,MMB.A.2483,titles proper,"Meisenbach Riffarth & Co, Prospekt für Photogravüre und Kupferdruck",German (language),Documenten,,,
43402fd0-c8ec-5e97-a817-59599a44e870,AA,0,https://data.museummayervandenbergh.be/ark:/59511/43402fd0-c8ec-5e97-a817-59599a44e870,object identifier,tg:mmbdc:136,record identifiers,MMB.A.2341,constructed titles,Krantenknipsel: Bezoek aan het museum door 'Les Amies de la Dentelle',Dutch (language),Documenten,descriptive note,Nederlands,"onder begeleiding van M. Pelaert, conservator van het museum"
230878f7-6c43-5063-ac62-5939a323cfba,AA,0,https://data.museummayervandenbergh.be/ark:/59511/230878f7-6c43-5063-ac62-5939a323cfba,object identifier,tg:mmbdc:137,record identifiers,MMB.A.2342,constructed titles,Krantenknipsel: Bezoek aan het museum door de leden van de 'Société pour la protection des sites et monuments',Dutch (language),Documenten,,,
aa36e7ba-6ea9-5897-a2e4-e4f2b0c9062a,AA,0,https://data.museummayervandenbergh.be/ark:/59511/aa36e7ba-6ea9-5897-a2e4-e4f2b0c9062a,object identifier,tg:mmbdc:138,record identifiers,MMB.A.2343,constructed titles,Uitnodiging: twintigste jubileum van de stichting van de kunstkring De Scalden,Dutch (language),Documenten,,,
e529739d-7e84-5c53-abde-248c6c598675,AA,0,https://data.museummayervandenbergh.be/ark:/59511/e529739d-7e84-5c53-abde-248c6c598675,object identifier,tg:mmbdc:139,record identifiers,MMB.A.2387,constructed titles,Visitekaartje Francis Kimbel,Dutch (language),Documenten,,,
b7678c52-c767-538d-b339-cf2304752fdf,AA,0,https://data.museummayervandenbergh.be/ark:/59511/b7678c52-c767-538d-b339-cf2304752fdf,object identifier,tg:mmbdc:145,record identifiers,MMB.A.2484,titles proper,"Brueghel dit de Velours, Vue de Burght",French (language),Documenten,descriptive note,Nederlands,Ontwerptekst voor de catalogus schilderijen 1904
d636fd59-d2ee-587b-b83c-7990df3a9e47,AA,0,https://data.museummayervandenbergh.be/ark:/59511/d636fd59-d2ee-587b-b83c-7990df3a9e47,object identifier,tg:mmbdc:146,record identifiers,MMB.A.2485,titles proper,"Brueghel dit de Velours, Vue de Rivière",French (language),Documenten,descriptive note,Nederlands,Ontwerptekst voor de catalogus schilderijen 1905
4357a0e5-db78-599b-8616-5e687867f6fb,AA,0,https://data.museummayervandenbergh.be/ark:/59511/4357a0e5-db78-599b-8616-5e687867f6fb,object identifier,tg:mmbdc:147,record identifiers,MMB.A.2486,titles proper,"Inconnu (Brabançon), Saint Christophe, Saint Jérome et Saint Antoine ermite",French (language),Documenten,descriptive note,Nederlands,Ontwerptekst voor de catalogus schilderijen 1906
b0898496-a22a-5c44-9812-6793f7a2abc6,AA,0,https://data.museummayervandenbergh.be/ark:/59511/b0898496-a22a-5c44-9812-6793f7a2abc6,object identifier,tg:mmbdc:148,record identifiers,MMB.A.2487,titles proper,"Henri Met de Bles, Paysage. Le Christ et les disciples d'Emaüs",French (language),Documenten,descriptive note,Nederlands,Ontwerptekst voor de catalogus schilderijen 1907
8b5a14f8-aa3f-55a0-9f16-67e1d36b7583,AA,0,https://data.museummayervandenbergh.be/ark:/59511/8b5a14f8-aa3f-55a0-9f16-67e1d36b7583,object identifier,tg:mmbdc:149,record identifiers,MMB.A.2488,titles proper,"Van Mieris, Guillaume. Le Galant",French (language),Documenten,descriptive note,Nederlands,Ontwerptekst voor de catalogus schilderijen 1908
0cdf7c18-ded1-5edb-8553-1f9a4750c805,AA,0,https://data.museummayervandenbergh.be/ark:/59511/0cdf7c18-ded1-5edb-8553-1f9a4750c805,object identifier,tg:mmbdc:150,record identifiers,MMB.A.2489,titles proper,"Van Mieris, Guillaume. Le galant malhonnête",French (language),Documenten,descriptive note,Nederlands,Ontwerptekst voor de catalogus schilderijen 1909
30d49173-7034-572c-8c6c-d79da3074f92,AA,0,https://data.museummayervandenbergh.be/ark:/59511/30d49173-7034-572c-8c6c-d79da3074f92,object identifier,tg:mmbdc:151,record identifiers,MMB.A.2490,constructed titles,Handgeschreven inventaris van de collectie van het Museum Mayer van den Bergh,Dutch (language),Documenten,,,
539aa72e-50df-51e7-b265-b1c8f6822971,AA,0,https://data.museummayervandenbergh.be/ark:/59511/539aa72e-50df-51e7-b265-b1c8f6822971,object identifier,tg:mmbdc:152,record identifiers,MMB.A.2491,titles proper,"Inventaire 1909, brouillon A",French (language),Documenten,descriptive note,Nederlands,"Ontwerp voor een catalogus van de collectie, gebaseerd op de handgeschreven inventaris van Henriëtte (niet gerealiseerd)"
c40b140e-3f37-5f20-b2e1-026d4cb94827,AA,0,https://data.museummayervandenbergh.be/ark:/59511/c40b140e-3f37-5f20-b2e1-026d4cb94827,object identifier,tg:mmbdc:153,record identifiers,MMB.A.2492,titles proper,"Inventaire 1909, brouillon B",French (language),Documenten,descriptive note,Nederlands,"Ontwerp voor een catalogus van de collectie, gebaseerd op de handgeschreven inventaris van Henriëtte (niet gerealiseerd)"
3560ab78-3623-5be1-a04e-3c801f0e12f5,AA,0,https://data.museummayervandenbergh.be/ark:/59511/3560ab78-3623-5be1-a04e-3c801f0e12f5,object identifier,tg:mmbdc:154,record identifiers,MMB.A.2493,titles proper,"Ajoutes, rectifications de numéros",French (language),Documenten,descriptive note,Nederlands,"Correcties op het ontwerp voor een catalogus van de collectie (brouillon A), gebaseerd op de handgeschreven inventaris van Henriëtte"
24a956ec-7ec7-5bf3-9f41-92a0670be881,AA,0,https://data.museummayervandenbergh.be/ark:/59511/24a956ec-7ec7-5bf3-9f41-92a0670be881,object identifier,tg:mmbdc:155,record identifiers,MMB.A.2494,constructed titles,Drukproeven van illustraties,Dutch (language),Documenten,descriptive note,Nederlands,"P. I, P. II, P. III, P. IV, P. VI, P. VII, P. X, P. IX"
9a04accc-56a6-53ed-b6cd-b1ff26dd8edc,AA,0,https://data.museummayervandenbergh.be/ark:/59511/9a04accc-56a6-53ed-b6cd-b1ff26dd8edc,object identifier,tg:mmbdc:156,record identifiers,MMB.A.2495,constructed titles,Foto's van collectiestukken,Dutch (language),Documenten,descriptive note,Nederlands,Genummerd P 1 - P 10
ea4532da-49ef-5f5c-8cd3-945b0a2ae56c,AA,0,https://data.museummayervandenbergh.be/ark:/59511/ea4532da-49ef-5f5c-8cd3-945b0a2ae56c,object identifier,tg:mmbdc:157,record identifiers,MMB.A.2496,titles proper,Notes destinées au catalogue de la collection de dentelles appartenant au musée de Madame Mayer van den Bergh à Anvers,French (language),Documenten,,,
c05c7bcf-5880-5b6f-b8e1-1913c0a0843d,AA,0,https://data.museummayervandenbergh.be/ark:/59511/c05c7bcf-5880-5b6f-b8e1-1913c0a0843d,object identifier,tg:mmbdc:135,record identifiers,MMB.A.1706,constructed titles,Visitekaartje Paul Fredericq,Dutch (language),Documenten,,,
8f038c31-f312-5abf-9fae-aebefcd38e77,AA,0,https://data.museummayervandenbergh.be/ark:/59511/8f038c31-f312-5abf-9fae-aebefcd38e77,object identifier,tg:mmbdc:38,record identifiers,MMB.A.1263,constructed titles,Diploma van Fritz Mayer van den Bergh,Dutch (language),Documenten,,,
7fcf8fdd-08ec-59c1-a9c4-5a7f69337794,AA,0,https://data.museummayervandenbergh.be/ark:/59511/7fcf8fdd-08ec-59c1-a9c4-5a7f69337794,object identifier,tg:mmbdc:41,record identifiers,MMB.A.1276,constructed titles,Bulla van de Orde van Malta,Dutch (language),Documenten,,,
54f7a45d-01d8-5548-b866-8d235e1c35a2,AA,0,https://data.museummayervandenbergh.be/ark:/59511/54f7a45d-01d8-5548-b866-8d235e1c35a2,object identifier,tg:mmbdc:163,record identifiers,MMB.A.2520,constructed titles,Album met twee pauselijke brieven aan Jean Félix en Constantin van den Bergh,Dutch (language),Documenten,descriptive note,Nederlands,"Bevat een brief van Paus Leo XIII aan Jean Félix van den Bergh betreffende de verlening van de titel van baron (pauselijke adel), en een brief van Paus Leo XIII aan Constantin van den Bergh betreffende de verlening van de titel van baron (pauselijke adel), met specificatie dat de titel erfelijk is in mannelijke lijn, voor de eerstgeboren, en indien het een wettig huwelijk was"
c0c56593-2e89-5b47-8bd7-5edec68b8918,AA,0,https://data.museummayervandenbergh.be/ark:/59511/c0c56593-2e89-5b47-8bd7-5edec68b8918,object identifier,tg:mmbdc:164,record identifiers,MMB.A.2521,constructed titles,"Album met bullen, pauselijke brieven en gerelateerde stukken aan Constantin van den Bergh",Dutch (language),Documenten,descriptive note,Nederlands,"Bevat een bulle in verband met de verlening van het Kruis van Donatius Devotie van de eerste klasse van de Soevereine Orde van Malta door de Grootmeester van de Orde (30 januari 1879) en gerelateerde brief (9 februari 1880); een brief en een certificaat in verband met de toestemming om de decoratie te dragen van Commandeur van de Orde van Saint Sépulchre, verleend door de patriarch van Jeruzalem op 1 april 1872; een brief van Paus Leo XIII van 11 augustus 1882 in verband met het verlenen van de titel van Eques Pianus, inclusief de toestemming om de kledij en het teken van de orde te dragen; een brief van 30 januari 1880 en gerelateerde stukken betreffende de opname tot Arcadia (Pontificia Accademia degli Arcadi) onder de naam Nicodromo Alfeonio"
01387253-bbda-50a3-8790-18c69b47734d,AA,0,https://data.museummayervandenbergh.be/ark:/59511/01387253-bbda-50a3-8790-18c69b47734d,object identifier,tg:mmbdc:1,record identifiers,MMB.A.1189,constructed titles,Communiekaartje,Dutch (language),Documenten,,,
221ba7d8-01a9-5a18-9fec-a8fa0e47f940,AA,0,https://data.museummayervandenbergh.be/ark:/59511/221ba7d8-01a9-5a18-9fec-a8fa0e47f940,object identifier,tg:mmbdc:13,record identifiers,MMB.A.1201,constructed titles,Bidprentje Constantin van den Bergh,Dutch (language),Documenten,,,
67cca5f1-5e8a-54f4-be7b-eb7415d25c1f,AA,0,https://data.museummayervandenbergh.be/ark:/59511/67cca5f1-5e8a-54f4-be7b-eb7415d25c1f,object identifier,tg:mmbdc:14,record identifiers,MMB.A.1202,constructed titles,Bidprentje Henriëtte Cathérine Elsen van den Bergh,Dutch (language),Documenten,,,
431014da-4cd1-501d-a8d9-544e95217e76,AA,0,https://data.museummayervandenbergh.be/ark:/59511/431014da-4cd1-501d-a8d9-544e95217e76,object identifier,tg:mmbdc:15,record identifiers,MMB.A.1203,constructed titles,Bidprentje Oscar Mayer van den Bergh,Dutch (language),Documenten,,,
c4c8c6c9-34b2-5c89-aabf-b6f8c75534a4,AA,0,https://data.museummayervandenbergh.be/ark:/59511/c4c8c6c9-34b2-5c89-aabf-b6f8c75534a4,object identifier,tg:mmbdc:16,record identifiers,MMB.A.1204,constructed titles,Bidprentje Eléonore Marie Adolphine Agie,Dutch (language),Documenten,,,
9a7ba6ab-98ab-5db1-a4f6-2e056bea89c1,AA,0,https://data.museummayervandenbergh.be/ark:/59511/9a7ba6ab-98ab-5db1-a4f6-2e056bea89c1,object identifier,tg:mmbdc:17,record identifiers,MMB.A.1205,constructed titles,Bidprentje Ferdinand du Bois d'Aische,Dutch (language),Documenten,,,
20e5efa0-b6f2-53b0-acb0-bef59eaaa558,AA,0,https://data.museummayervandenbergh.be/ark:/59511/20e5efa0-b6f2-53b0-acb0-bef59eaaa558,object identifier,tg:mmbdc:18,record identifiers,MMB.A.1206,constructed titles,Bidprentje Rosalie Pauline Hippolyte du Bois d'Aische,Dutch (language),Documenten,,,
48abe9c0-eeff-5d2b-82eb-747ff6c2b3ff,AA,0,https://data.museummayervandenbergh.be/ark:/59511/48abe9c0-eeff-5d2b-82eb-747ff6c2b3ff,object identifier,tg:mmbdc:19,record identifiers,MMB.A.1207,constructed titles,Bidprentje Emil Mayer,Dutch (language),Documenten,,,
b1783556-0408-58d4-9cfe-a7be7a192dc0,AA,0,https://data.museummayervandenbergh.be/ark:/59511/b1783556-0408-58d4-9cfe-a7be7a192dc0,object identifier,tg:mmbdc:20,record identifiers,MMB.A.1208,constructed titles,Bidprentje Emil Mayer,Dutch (language),Documenten,,,
4e49d3e0-d21a-559e-911e-9614954567c4,AA,0,https://data.museummayervandenbergh.be/ark:/59511/4e49d3e0-d21a-559e-911e-9614954567c4,object identifier,tg:mmbdc:21,record identifiers,MMB.A.1209,constructed titles,Bidprentje Emil Mayer,Dutch (language),Documenten,,,
21cd3fc7-ee0d-50a7-a0c1-1b451066fb8b,AA,0,https://data.museummayervandenbergh.be/ark:/59511/21cd3fc7-ee0d-50a7-a0c1-1b451066fb8b,object identifier,tg:mmbdc:22,record identifiers,MMB.A.1210,constructed titles,Bidprentje Isabelle van den Bergh,Dutch (language),Documenten,,,
b71f369a-0031-507e-89cc-7a9f493639e0,AA,0,https://data.museummayervandenbergh.be/ark:/59511/b71f369a-0031-507e-89cc-7a9f493639e0,object identifier,tg:mmbdc:23,record identifiers,MMB.A.1211,constructed titles,Bidprentje Isabelle Laure Adelaide Vilain XIIII,Dutch (language),Documenten,,,
f92564ca-be9a-5c66-b16d-86ad2d1fd84b,AA,0,https://data.museummayervandenbergh.be/ark:/59511/f92564ca-be9a-5c66-b16d-86ad2d1fd84b,object identifier,tg:mmbdc:24,record identifiers,MMB.A.1212,constructed titles,Bidprentje Jean Félix van den Bergh,Dutch (language),Documenten,,,
c796ac09-736f-5906-a298-02c3b11056cf,AA,0,https://data.museummayervandenbergh.be/ark:/59511/c796ac09-736f-5906-a298-02c3b11056cf,object identifier,tg:mmbdc:25,record identifiers,MMB.A.1213,constructed titles,Bidprentje Jean Félix van den Bergh,Dutch (language),Documenten,,,
de162b97-2920-503e-bfc5-801a8f6eaa2a,AA,0,https://data.museummayervandenbergh.be/ark:/59511/de162b97-2920-503e-bfc5-801a8f6eaa2a,object identifier,tg:mmbdc:26,record identifiers,MMB.A.1214,constructed titles,Bidprentje Henriëtte Rosalie Mayer van den Bergh,Dutch (language),Documenten,,,
b4601525-c7d5-5388-992f-a2745f0d1bda,AA,0,https://data.museummayervandenbergh.be/ark:/59511/b4601525-c7d5-5388-992f-a2745f0d1bda,object identifier,tg:mmbdc:27,record identifiers,MMB.A.1215,constructed titles,Bidprentje Constantin van den Bergh,Dutch (language),Documenten,,,
e62350f0-770d-5285-99f2-35f119c5d7ab,AA,0,https://data.museummayervandenbergh.be/ark:/59511/e62350f0-770d-5285-99f2-35f119c5d7ab,object identifier,tg:mmbdc:28,record identifiers,MMB.A.1224,constructed titles,Visitekaartje: Madame Emile Mayer,Dutch (language),Documenten,,,
7aa8c4ae-5d48-5ee6-be2e-4fcdee75f2ed,AA,0,https://data.museummayervandenbergh.be/ark:/59511/7aa8c4ae-5d48-5ee6-be2e-4fcdee75f2ed,object identifier,tg:mmbdc:29,record identifiers,MMB.A.1231,constructed titles,Visitekaartje: Chevalier Mayer van den Bergh,Dutch (language),Documenten,,,
3f974829-97c3-5390-9cb7-21992e7ffbbd,AA,0,https://data.museummayervandenbergh.be/ark:/59511/3f974829-97c3-5390-9cb7-21992e7ffbbd,object identifier,tg:mmbdc:32,record identifiers,MMB.A.1238,constructed titles,Bidprentje Fritz Mayer van den Bergh,Dutch (language),Documenten,,,
3356d31c-6a47-5f60-9934-30cde513a6a9,AA,0,https://data.museummayervandenbergh.be/ark:/59511/3356d31c-6a47-5f60-9934-30cde513a6a9,object identifier,tg:mmbdc:33,record identifiers,MMB.A.1239,constructed titles,Bidprentje Fritz Mayer van den Bergh,Dutch (language),Documenten,,,
75c8465d-660b-550c-af3c-e1d379515d9f,AA,0,https://data.museummayervandenbergh.be/ark:/59511/75c8465d-660b-550c-af3c-e1d379515d9f,object identifier,tg:mmbdc:34,record identifiers,MMB.A.1240,constructed titles,Bidprentje Fritz Mayer van den Bergh,Dutch (language),Documenten,,,
be4e3c74-62ad-50db-839a-adb4b0ebbfc1,AA,0,https://data.museummayervandenbergh.be/ark:/59511/be4e3c74-62ad-50db-839a-adb4b0ebbfc1,object identifier,tg:mmbdc:35,record identifiers,MMB.A.1241,constructed titles,Bidprentje Fritz Mayer van den Bergh,Dutch (language),Documenten,,,
f3764377-c5bc-540f-b7b0-ee2cd23732ef,AA,0,https://data.museummayervandenbergh.be/ark:/59511/f3764377-c5bc-540f-b7b0-ee2cd23732ef,object identifier,tg:mmbdc:36,record identifiers,MMB.A.1242,constructed titles,Menu opgedragen aan Fritz Mayer van den Bergh,Dutch (language),Documenten,,,
334ad517-eee0-5a64-b69d-9a9e09be8184,AA,0,https://data.museummayervandenbergh.be/ark:/59511/334ad517-eee0-5a64-b69d-9a9e09be8184,object identifier,tg:mmbdc:37,record identifiers,MMB.A.1243,constructed titles,Menu opgedragen aan Fritz Mayer van den Bergh,Dutch (language),Documenten,,,
6bf3766e-9d43-5512-9736-e991034e254f,AA,0,https://data.museummayervandenbergh.be/ark:/59511/6bf3766e-9d43-5512-9736-e991034e254f,object identifier,tg:mmbdc:39,record identifiers,MMB.A.1269,constructed titles,Uitnodiging voor een vergadering die plaatsvond in de 'Pastory Sinte Walburghis (in tsoo geseydt Oudt Antwerpen)',Dutch (language),Documenten,,,
1c082e15-3131-5b39-acf3-ee112d00ed57,AA,0,https://data.museummayervandenbergh.be/ark:/59511/1c082e15-3131-5b39-acf3-ee112d00ed57,object identifier,tg:mmbdc:40,record identifiers,MMB.A.1270,constructed titles,"Verslag van de zitting die plaatsvond in de 'Pastorije Sinte Walborgh, in de wijk ghenaemt 't Oudt-Antwerpen'",Dutch (language),Documenten,,,
00b061e8-c12f-5b32-85a0-8ee6d4a9e56b,AA,0,https://data.museummayervandenbergh.be/ark:/59511/00b061e8-c12f-5b32-85a0-8ee6d4a9e56b,object identifier,tg:mmbdc:44,record identifiers,MMB.A.1284,constructed titles,Uitnodiging voor een diner en menu,Dutch (language),Documenten,descriptive note,Nederlands,Diner die plaatsvond in de 'Taveerne geheeten den Aenghenaemen Hoff in tsoo-geseydt Oudt Antwerpen'
b724b37e-31ee-51f1-902c-5b212fe0b455,AA,0,https://data.museummayervandenbergh.be/ark:/59511/b724b37e-31ee-51f1-902c-5b212fe0b455,object identifier,tg:mmbdc:45,record identifiers,MMB.A.1285,titles proper,Extrait de la Revue belge de numismatique,French (language),Documenten,,,
bc833205-a012-5bc8-87b9-c653f2d8470a,AA,0,https://data.museummayervandenbergh.be/ark:/59511/bc833205-a012-5bc8-87b9-c653f2d8470a,object identifier,tg:mmbdc:46,record identifiers,MMB.A.1286,constructed titles,Brochure over de officiële medaille van de tentoonstelling van Bordeaux 1895,Dutch (language),Documenten,,,
282dca35-a48f-5c78-9f57-b23dd4f81fe5,AA,0,https://data.museummayervandenbergh.be/ark:/59511/282dca35-a48f-5c78-9f57-b23dd4f81fe5,object identifier,tg:mmbdc:47,record identifiers,MMB.A.1287,constructed titles,Uniformbeschrijving Orde van Malta,Dutch (language),Documenten,descriptive note,Nederlands,Uniforme del donato di devozione di 2.a classe del S.M.O. Gerosolimitano
aa04eb23-83e2-5fc7-97a7-3b86569e27fc,AA,0,https://data.museummayervandenbergh.be/ark:/59511/aa04eb23-83e2-5fc7-97a7-3b86569e27fc,object identifier,tg:mmbdc:114,record identifiers,MMB.A.1619,constructed titles,Zegel,Dutch (language),Documenten,,,
ec6b5255-dfcb-57e5-91b4-0e41ba385d72,AA,0,https://data.museummayervandenbergh.be/ark:/59511/ec6b5255-dfcb-57e5-91b4-0e41ba385d72,object identifier,tg:mmbdc:115,record identifiers,MMB.A.1620,constructed titles,Visitekaartje Baron Félix van Zuylen van Nyevelt,Dutch (language),Documenten,,,
90d4aae4-f547-5cc7-a03a-1211a0b50dee,AA,0,https://data.museummayervandenbergh.be/ark:/59511/90d4aae4-f547-5cc7-a03a-1211a0b50dee,object identifier,tg:mmbdc:116,record identifiers,MMB.A.1621,constructed titles,Visitekaartje: 'Fabrique & dépôt filigrane Emile Forte Gênes',Dutch (language),Documenten,,,
fb5f7f90-9bd3-532d-809c-137871439e82,AA,0,https://data.museummayervandenbergh.be/ark:/59511/fb5f7f90-9bd3-532d-809c-137871439e82,object identifier,tg:mmbdc:30,record identifiers,MMB.A.1236,constructed titles,Kwitantie voor de reparatie van een fiets voor 65 fr.,Dutch (language),Documenten,,,
8a105af3-6e4b-5275-817c-2d54bd0ca8d4,AA,0,https://data.museummayervandenbergh.be/ark:/59511/8a105af3-6e4b-5275-817c-2d54bd0ca8d4,object identifier,tg:mmbdc:31,record identifiers,MMB.A.1237,constructed titles,"Kwitantie jachtpacht voor 406,80 fr.",Dutch (language),Documenten,,,
7fa9c968-3513-5182-a935-e161b2b76fb9,AA,0,https://data.museummayervandenbergh.be/ark:/59511/7fa9c968-3513-5182-a935-e161b2b76fb9,object identifier,tg:mmbdc:42,record identifiers,MMB.A.1277,constructed titles,Betalingsbewijs aan militaire orde van Malta,Dutch (language),Documenten,,,
baa604e3-9694-5877-bc90-de335424f37f,AA,0,https://data.museummayervandenbergh.be/ark:/59511/baa604e3-9694-5877-bc90-de335424f37f,object identifier,tg:mmbdc:43,record identifiers,MMB.A.1278,constructed titles,Betalingsbewijs aan militaire orde van Malta,Dutch (language),Documenten,,,
