ResourceID,brocade.id,card,order,source_field,place_au_code,Creation Place Note (nl),Creation Place Note Type,Creation Place Note Language,Creation Place Widget (nl)
516ceb68-7822-50dc-8146-26e8f90b5c86,tg:mpmbr:1213,Places,1,id/place.place,au::104810,,,,"dlod={""name"":""Amsterdam (Noord-Holland)"",""ark"":""ark:/83110/x0/636962b7-6ad0-5b44-83b4-9eb0958ecb76"",""uri"":""/subjects/11214670"",""id"":""au::104810"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
505a532b-5a83-5aad-81e6-ee0fb6c50b6b,tg:mpmbr:1261,Places,1,id/place.place,au::100141,,,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
de729091-8d9d-5d1d-98b6-39453ccbc40c,tg:mpmbr:915,Places,1,id/place.place,au::105530,,,,"dlod={""name"":""Lissabon (Portugal)"",""ark"":""ark:/83110/x0/e15814e7-7f99-559a-b81f-812b4a52a844"",""uri"":""/subjects/11291710"",""id"":""au::105530"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
cf2043d4-61e3-5be0-9dab-2d5460ec14d1,tg:mpmbr:282,Places,1,id/place.place,au::100105,,,,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/10711235"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
3b2333cd-25dc-5218-8a9f-5e888971b457,tg:mpmbr:292,Places,1,id/place.place,au::100105,,,,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/10711235"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
49b2df9d-75f4-5701-a82d-08df4ac1f149,tg:mpmbr:1117,Places,1,id/place.place,au::104810,,,,"dlod={""name"":""Amsterdam (Noord-Holland)"",""ark"":""ark:/83110/x0/636962b7-6ad0-5b44-83b4-9eb0958ecb76"",""uri"":""/subjects/11214670"",""id"":""au::104810"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
d3936db3-7263-5046-b860-b4ce7612fcaa,tg:mpmbr:343,Places,1,id/place.place,au::100105,,,,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/10711235"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
c5539c75-3775-53cc-ba92-429d411579e7,tg:mpmbr:353,Places,1,id/place.place,au::100963,,,,"dlod={""name"":""Leuven (Leuven)"",""ark"":""ark:/83110/x0/a0ba2368-b2db-57ce-a269-7ed06a8423fe"",""uri"":""/subjects/10803041"",""id"":""au::100963"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
a0823026-8702-5558-90cb-8630f15d6daa,tg:mpmbr:516,Places,1,id/place.place,au::100105,,,,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/10711235"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
1c61bef1-d3a5-524f-8094-6f119f8050b5,tg:mpmbr:506,Places,1,id/place.place,au::100105,,,,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/10711235"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
4f1a51fd-2360-5bba-85f3-66b0f3dec0d9,tg:mpmbr:670,Places,1,id/place.place,au::102087,,,,"dlod={""name"":""Frankfurt am Main (Regierungsbezirk Darmstadt)"",""ark"":""ark:/83110/x0/f1cd9779-a9f2-53ed-81a7-dd990009167e"",""uri"":""/subjects/10923309"",""id"":""au::102087"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
bdf38202-afc6-51f0-85c1-e1a2b542fe30,tg:mpmbr:708,Places,1,id/place.place,au::105579,,,,"dlod={""name"":""Rusland (Europa)"",""ark"":""ark:/83110/x0/01afcec2-c00e-5f4c-8306-c4172de8b004"",""uri"":""/subjects/11296953"",""id"":""au::105579"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
af5ec765-8025-57e5-ae30-0e5b4dd7aa7e,tg:mpmbr:660,Places,1,id/place.place,au::100105,,,,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/10711235"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9a813d9d-8407-5f7f-ac82-e5529fd807f1,tg:mpmbr:718,Places,1,id/place.place,au::100141,,,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
117a20c5-f1a1-5340-a444-ff6fd879c20e,tg:mpmbr:656,Places,1,id/place.place,au::100105,,,,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/10711235"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
f062ec84-5a4b-5f6d-9928-a3918ae558c4,tg:mpmbr:646,Places,1,id/place.place,au::100105,,,,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/10711235"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
e821b1c6-5bbc-5a9f-9659-f4c6df446fb9,tg:mpmbr:365,Places,1,id/place.place,au::100105,,,,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/10711235"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
bce4740a-9219-5b5c-ab8f-d9f87b9a8530,tg:mpmbr:375,Places,1,id/place.place,au::100105,,,,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/10711235"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
e69cff0a-e4f3-5b23-be48-77ce29a0c162,tg:mpmbr:530,Places,1,id/place.place,au::100105,,,,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/10711235"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5a687032-cb4b-5659-bf7e-41b3e2397780,tg:mpmbr:99,Places,1,id/place.place,au::100141,,,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
8d6ac79b-a212-56f6-90e8-3f457f51a7ce,tg:mpmbr:1198,Places,1,id/place.place,au::104810,,,,"dlod={""name"":""Amsterdam (Noord-Holland)"",""ark"":""ark:/83110/x0/636962b7-6ad0-5b44-83b4-9eb0958ecb76"",""uri"":""/subjects/11214670"",""id"":""au::104810"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
67c3fef9-eafb-5937-a0b6-b99140afee60,tg:mpmbr:89,Places,1,id/place.place,au::100231,,,,"dlod={""name"":""Mechelen (Mechelen)"",""ark"":""ark:/83110/x0/8edb9f04-ad85-5c4a-aa2c-b4e509be84f2"",""uri"":""/subjects/10724717"",""id"":""au::100231"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
fa0c640d-903c-527c-bf05-2c9f24a39ba8,tg:mpmbr:520,Places,1,id/place.place,au::100105,,,,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/10711235"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
7b03546f-b1c3-5fd2-bef0-32ca61aa8def,tg:mpmbr:1188,Places,1,id/place.place,au::104810,,,,"dlod={""name"":""Amsterdam (Noord-Holland)"",""ark"":""ark:/83110/x0/636962b7-6ad0-5b44-83b4-9eb0958ecb76"",""uri"":""/subjects/11214670"",""id"":""au::104810"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
be3e59f1-bb1e-582b-a2b8-1b9fc0e4369d,tg:mpmbr:1059,Places,1,id/place.place,au::104810,,,,"dlod={""name"":""Amsterdam (Noord-Holland)"",""ark"":""ark:/83110/x0/636962b7-6ad0-5b44-83b4-9eb0958ecb76"",""uri"":""/subjects/11214670"",""id"":""au::104810"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
81ad262f-b1c7-5c20-85b9-e3a9e181679d,tg:mpmbr:589,Places,1,id/place.place,au::100105,,,,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/10711235"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
c42995fd-a574-5dab-84e5-40fe7c2f232d,tg:mpmbr:1121,Places,1,id/place.place,au::104810,,,,"dlod={""name"":""Amsterdam (Noord-Holland)"",""ark"":""ark:/83110/x0/636962b7-6ad0-5b44-83b4-9eb0958ecb76"",""uri"":""/subjects/11214670"",""id"":""au::104810"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
260918f2-07ef-50fd-a9ad-1d3bfcc03263,tg:mpmbr:1049,Places,1,id/place.place,au::104810,,,,"dlod={""name"":""Amsterdam (Noord-Holland)"",""ark"":""ark:/83110/x0/636962b7-6ad0-5b44-83b4-9eb0958ecb76"",""uri"":""/subjects/11214670"",""id"":""au::104810"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
29635250-d61c-5987-aaf8-965bb5496e82,tg:mpmbr:30,Places,1,id/place.place,au::102087,,,,"dlod={""name"":""Frankfurt am Main (Regierungsbezirk Darmstadt)"",""ark"":""ark:/83110/x0/f1cd9779-a9f2-53ed-81a7-dd990009167e"",""uri"":""/subjects/10923309"",""id"":""au::102087"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9e4f83f3-0012-58f0-8f9e-164979592c1e,tg:mpmbr:1131,Places,1,id/place.place,au::104810,,,,"dlod={""name"":""Amsterdam (Noord-Holland)"",""ark"":""ark:/83110/x0/636962b7-6ad0-5b44-83b4-9eb0958ecb76"",""uri"":""/subjects/11214670"",""id"":""au::104810"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
46c0a64d-80a6-5459-abd8-80393c02b3db,tg:mpmbr:1247,Places,1,id/place.place,au::103806,,,,"dlod={""name"":""Livorno (Provincia di Livorno)"",""ark"":""ark:/83110/x0/77cfd05a-024f-5017-922b-c87d6f1f59fb"",""uri"":""/subjects/11107242"",""id"":""au::103806"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
3b0028ad-fb07-5ec1-a3d8-68867bc271a7,tg:mpmbr:797,Places,1,id/place.place,au::100963,,,,"dlod={""name"":""Leuven (Leuven)"",""ark"":""ark:/83110/x0/a0ba2368-b2db-57ce-a269-7ed06a8423fe"",""uri"":""/subjects/10803041"",""id"":""au::100963"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
85eb6ef1-8b6d-5868-8347-c86708b2008e,tg:mpmbr:787,Places,1,id/place.place,au::103097,,,,"dlod={""name"":""Valenciennes (Arrondissement de Valenciennes)"",""ark"":""ark:/83110/x0/4a2b7b87-1af0-552b-98c6-8d24fb49ac96"",""uri"":""/subjects/11031379"",""id"":""au::103097"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
f5548e2e-20f2-50d1-996a-9f9d3186e86f,tg:mpmbr:923,Places,1,id/place.place,au::105530,,,,"dlod={""name"":""Lissabon (Portugal)"",""ark"":""ark:/83110/x0/e15814e7-7f99-559a-b81f-812b4a52a844"",""uri"":""/subjects/11291710"",""id"":""au::105530"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
457bfc14-d4c7-5b86-9598-1949c355ed3b,tg:mpmbr:933,Places,1,id/place.place,au::103853,,,,"dlod={""name"":""Venetië (Italië)"",""ark"":""ark:/83110/x0/00012cfd-e72c-5158-8b98-a2d2acc34141"",""uri"":""/subjects/11112271"",""id"":""au::103853"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
4c0a01e7-b590-5d38-bf3b-1e48aa6f29c3,tg:mpmbr:941,Places,1,id/place.place,au::106890,,,,"dlod={""name"":""Bayonne (Arrondissement de Bayonne)"",""ark"":""ark:/83110/x0/3f906e94-96af-53c4-a3b5-8baaf011e684"",""uri"":""/subjects/11437230"",""id"":""au::106890"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
29a612ed-8e0d-55e2-901b-2da00628de98,tg:mpmbr:839,Places,1,id/place.place,au::100141,,,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
3bff0591-d0eb-563b-9408-ef09b0ebe98b,tg:mpmbr:951,Places,1,id/place.place,au::104810,,,,"dlod={""name"":""Amsterdam (Noord-Holland)"",""ark"":""ark:/83110/x0/636962b7-6ad0-5b44-83b4-9eb0958ecb76"",""uri"":""/subjects/11214670"",""id"":""au::104810"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
ae9779b5-e685-5e5b-b1bf-b65eb54cc792,tg:mpmbr:829,Places,1,id/place.place,au::100231,,,,"dlod={""name"":""Mechelen (Mechelen)"",""ark"":""ark:/83110/x0/8edb9f04-ad85-5c4a-aa2c-b4e509be84f2"",""uri"":""/subjects/10724717"",""id"":""au::100231"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
6563cfd9-4613-5a0b-86b4-84f203ddc8ab,tg:mpmbr:1225,Places,1,id/place.place,au::104810,,,,"dlod={""name"":""Amsterdam (Noord-Holland)"",""ark"":""ark:/83110/x0/636962b7-6ad0-5b44-83b4-9eb0958ecb76"",""uri"":""/subjects/11214670"",""id"":""au::104810"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
f4c797db-0cc0-5cc6-937f-950af470e39d,tg:mpmbr:1235,Places,1,id/place.place,au::105725,,,,"dlod={""name"":""Sevilla (Andalusië)"",""ark"":""ark:/83110/x0/694cd56e-a6a4-51aa-93f5-7d7652202291"",""uri"":""/subjects/11312575"",""id"":""au::105725"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
cce073ca-c325-582c-b2c9-e01e8413c530,tg:mpmbr:42,Places,1,id/place.place,au::103088,,,,"dlod={""name"":""Rijsel (Arrondissement de Lille)"",""ark"":""ark:/83110/x0/8559f378-e576-5c55-8772-63fcc0b5a763"",""uri"":""/subjects/11030416"",""id"":""au::103088"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
4fc77632-d956-5f6d-b056-d5b64bd3646f,tg:mpmbr:493,Places,1,id/place.place,au::100105,,,,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/10711235"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
d7516ae4-99bf-5bf0-8865-3d7f05446f15,tg:mpmbr:1143,Places,1,id/place.place,au::104810,,,,"dlod={""name"":""Amsterdam (Noord-Holland)"",""ark"":""ark:/83110/x0/636962b7-6ad0-5b44-83b4-9eb0958ecb76"",""uri"":""/subjects/11214670"",""id"":""au::104810"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
a1e74e16-5312-5f4d-b254-879ce5befb73,tg:mpmbr:52,Places,1,id/place.place,au::102087,,,,"dlod={""name"":""Frankfurt am Main (Regierungsbezirk Darmstadt)"",""ark"":""ark:/83110/x0/f1cd9779-a9f2-53ed-81a7-dd990009167e"",""uri"":""/subjects/10923309"",""id"":""au::102087"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
43f4444c-7379-5d0a-8c6e-88de296b083a,tg:mpmbr:1153,Places,1,id/place.place,au::104810,,,,"dlod={""name"":""Amsterdam (Noord-Holland)"",""ark"":""ark:/83110/x0/636962b7-6ad0-5b44-83b4-9eb0958ecb76"",""uri"":""/subjects/11214670"",""id"":""au::104810"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
89b91f8e-bcda-5f36-b8c5-7279a5c45a43,tg:mpmbr:552,Places,1,id/place.place,au::100105,,,,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/10711235"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
a79c6d91-5dc4-5d83-b013-623227fc0bd8,tg:mpmbr:1082,Places,1,id/place.place,au::105919,,,,"dlod={""name"":""Praag (Hlavní město Praha)"",""ark"":""ark:/83110/x0/df8110f8-dae7-5c4c-b167-6b08f3a5fd46"",""uri"":""/subjects/11333333"",""id"":""au::105919"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
561aeb2e-b4f5-587b-959b-59388ce2fa18,tg:mpmbr:542,Places,1,id/place.place,au::100105,,,,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/10711235"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
82ab32ae-4044-593d-85a6-c994270b9e6c,tg:mpmbr:1092,Places,1,id/place.place,au::105919,,,,"dlod={""name"":""Praag (Hlavní město Praha)"",""ark"":""ark:/83110/x0/df8110f8-dae7-5c4c-b167-6b08f3a5fd46"",""uri"":""/subjects/11333333"",""id"":""au::105919"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
0b8e1ee7-7258-58c5-a29d-be30a40a2272,tg:mpmbr:307,Places,1,id/place.place,au::100105,,,,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/10711235"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
b167597e-0d2c-5c0d-8e32-609da19d05de,tg:mpmbr:317,Places,1,id/place.place,au::100141,,,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
88fd91db-8254-5f18-a26e-d61d7a1e09ca,tg:mpmbr:119,Places,1,id/place.place,au::100963,,,,"dlod={""name"":""Leuven (Leuven)"",""ark"":""ark:/83110/x0/a0ba2368-b2db-57ce-a269-7ed06a8423fe"",""uri"":""/subjects/10803041"",""id"":""au::100963"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
637f4810-0267-5d90-b4d5-015366235c48,tg:mpmbr:880,Places,1,id/place.place,au::100141,,,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
4178f1e0-a64e-598b-80fb-0ceb7d4ba725,tg:mpmbr:890,Places,1,id/place.place,au::104810,,,,"dlod={""name"":""Amsterdam (Noord-Holland)"",""ark"":""ark:/83110/x0/636962b7-6ad0-5b44-83b4-9eb0958ecb76"",""uri"":""/subjects/11214670"",""id"":""au::104810"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
8011898f-616d-5d60-a8ea-a21c3b058e10,tg:mpmbr:109,Places,1,id/place.place,au::100654,,,,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/10769978"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5dc03c5c-324f-5523-8631-9fbaeaaee6ee,tg:mpmbr:634,Places,1,id/place.place,au::100105,,,,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/10711235"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
774fa94f-622d-51bd-83cb-e893f2078f4d,tg:mpmbr:624,Places,1,id/place.place,au::100105,,,,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/10711235"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
dc8bef28-e5e1-54b4-bbdd-fad20e4d83a7,tg:mpmbr:864,Places,1,id/place.place,au::100141,,,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
050c6263-a16d-54cc-b46c-dfff1b061150,tg:mpmbr:874,Places,1,id/place.place,au::100141,,,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
e12d6a93-f36b-5274-9ed9-26f781747b66,tg:mpmbr:1066,Places,1,id/place.place,au::104810,,,,"dlod={""name"":""Amsterdam (Noord-Holland)"",""ark"":""ark:/83110/x0/636962b7-6ad0-5b44-83b4-9eb0958ecb76"",""uri"":""/subjects/11214670"",""id"":""au::104810"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
8a067737-254b-57e0-a299-2bfbbd910ec0,tg:mpmbr:1076,Places,1,id/place.place,au::105530,,,,"dlod={""name"":""Lissabon (Portugal)"",""ark"":""ark:/83110/x0/e15814e7-7f99-559a-b81f-812b4a52a844"",""uri"":""/subjects/11291710"",""id"":""au::105530"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
c879bff7-2da1-52af-96f9-0c0b5e26d4ca,tg:mpmbr:222,Places,1,id/place.place,au::101189,,,,"dlod={""name"":""Oostende (Oostende)"",""ark"":""ark:/83110/x0/06947c9d-bb2e-5b3e-9368-6e60f61738da"",""uri"":""/subjects/10827223"",""id"":""au::101189"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
1eb0230a-b1b5-5206-82e6-16c62898d6fe,tg:mpmbr:232,Places,1,id/place.place,au::100141,,,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
8fa034e0-f0cd-527b-86ab-b82ed95decd7,tg:mpmbr:467,Places,1,id/place.place,au::100105,,,,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/10711235"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
a5ef5b19-2db2-5719-9684-ffeafd83b351,tg:mpmbr:669,Places,1,id/place.place,au::102087,,,,"dlod={""name"":""Frankfurt am Main (Regierungsbezirk Darmstadt)"",""ark"":""ark:/83110/x0/f1cd9779-a9f2-53ed-81a7-dd990009167e"",""uri"":""/subjects/10923309"",""id"":""au::102087"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
850635c8-8d02-5cfc-990c-ddb7f26ff276,tg:mpmbr:711,Places,1,id/place.place,au::104770,,,,"dlod={""name"":""'s-Hertogenbosch (Noord-Brabant)"",""ark"":""ark:/83110/x0/65ee80e2-b36f-5fe4-8f94-c2e6fe63bc88"",""uri"":""/subjects/11210390"",""id"":""au::104770"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
ee8ba686-1ce2-50b9-89b6-385a1dc8fefb,tg:mpmbr:679,Places,1,id/place.place,au::105711,,,,"dlod={""name"":""Cádiz (Provincia de Cádiz)"",""ark"":""ark:/83110/x0/5a5d1b29-515d-5adb-b732-81c9ec22ba56"",""uri"":""/subjects/11311077"",""id"":""au::105711"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
be6200ac-4504-5889-bde3-138e07f30df4,tg:mpmbr:701,Places,1,id/place.place,au::105415,,,,"dlod={""name"":""Lima (Peru)"",""ark"":""ark:/83110/x0/62e9914e-5923-5879-8ed3-acab7c18a255"",""uri"":""/subjects/11279405"",""id"":""au::105415"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
c1fcc5e9-82ed-58f3-8cc1-7b58a47df5f0,tg:mpmbr:144,Places,1,id/place.place,au::105146,,,,"dlod={""name"":""Leiden (Zuid-Holland)"",""ark"":""ark:/83110/x0/94037dda-5d7d-55a2-9bad-3d42397c0d3c"",""uri"":""/subjects/11250622"",""id"":""au::105146"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
f1d292e1-1ab0-541d-a4ca-b6018b083744,tg:mpmbr:154,Places,1,id/place.place,au::105146,,,,"dlod={""name"":""Leiden (Zuid-Holland)"",""ark"":""ark:/83110/x0/94037dda-5d7d-55a2-9bad-3d42397c0d3c"",""uri"":""/subjects/11250622"",""id"":""au::105146"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
