ResourceID,brocade.id,card,order,source_field,Creation Time Span Source Note (nl)
942e2d41-4d91-5194-8d3c-8c1b0958bfb9,tg:mpmbr:441,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16390701
92592dab-1ba1-5ad0-904d-67d48d69f69d,tg:mpmbr:1040,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16750621
eb01335d-705a-5c96-9e39-f589b1f6d2f1,tg:mpmbr:590,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16400620
762447a9-824c-5a07-898e-ebc322400a02,tg:mpmbr:39,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16870611
992b3636-71bf-5f6b-ad85-f66435a33985,tg:mpmbr:1138,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16770202
944fde02-ca7e-52ef-9822-84e51d718a70,tg:mpmbr:29,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16630405
7077fc4a-cb7a-5320-b387-d805dcd8009f,tg:mpmbr:1050,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16750803
a9c482fb-9cfa-5fd3-aeed-760ec966afc5,tg:mpmbr:580,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16400512
a1e0f103-fe7a-53d1-8dc9-0e3e82c3d9b5,tg:mpmbr:1128,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16761016
d5322bf9-ed40-5346-b32c-679a7bca444c,tg:mpmbr:852,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16150903
5eed200e-53c8-599c-ba2b-e69b35560092,tg:mpmbr:612,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,17030113
9192f977-423a-5a4f-ad83-cc41ba7c9142,tg:mpmbr:602,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16400721
e1b9f845-9160-5ce9-ab52-8f2f52c7776e,tg:mpmbr:574,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16400416
52e4002e-bbf8-5534-8bc7-8ae7d5317b30,tg:mpmbr:564,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16400305
3871c7a3-dd81-5fd8-90cc-13f696e31bb9,tg:mpmbr:321,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16380524
89055d1f-19ef-5d7f-b4a4-5be2d85205e7,tg:mpmbr:259,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16370827
6412e78f-db35-5f5d-ae86-0ab4e1dbabdb,tg:mpmbr:331,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16380619
a24986f5-4655-5f9f-8266-29a935e6c638,tg:mpmbr:249,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16370726
f27a9356-5589-51f7-a604-f939fcd76d67,tg:mpmbr:64,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16010414
231e4fe7-9724-5b56-ba8d-f2f1ec5ea971,tg:mpmbr:1165,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16770823
68b232ec-2b2e-565b-9ca5-2d480c0b6508,tg:mpmbr:74,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15961213
18812513-f55e-5b3c-84f7-dd21e287b983,tg:mpmbr:1175,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16771101
808c104c-7a0f-5904-85f6-ccee11e24d81,tg:mpmbr:398,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16390128
f7038b74-aa44-5c0a-a8fe-84a53ce0ddfb,tg:mpmbr:388,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16390101
131c3005-480c-57d8-b169-78a79e84c5b6,tg:mpmbr:967,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15751221
4b9c4f99-3252-5c1d-b000-8b79cacf5101,tg:mpmbr:186,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16370215
9faf9723-f0a8-5bd1-b8d6-352addfc1490,tg:mpmbr:977,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16720922
dc7a94f2-27d4-5700-ab2f-7790c5849a60,tg:mpmbr:196,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16720422
84f7c4d3-9047-593e-a9b7-157e2acc6325,tg:mpmbr:1203,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16780603
516ceb68-7822-50dc-8146-26e8f90b5c86,tg:mpmbr:1213,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16781021
505a532b-5a83-5aad-81e6-ee0fb6c50b6b,tg:mpmbr:1261,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18110307
51281494-6603-541b-8cee-2d79403ca8fa,tg:mpmbr:905,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16220910
de729091-8d9d-5d1d-98b6-39453ccbc40c,tg:mpmbr:915,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15720320
cf2043d4-61e3-5be0-9dab-2d5460ec14d1,tg:mpmbr:282,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16371119
3b2333cd-25dc-5218-8a9f-5e888971b457,tg:mpmbr:292,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16380201
fe86c6f5-1d20-5cc2-902c-d9434bbce9fe,tg:mpmbr:1107,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16760500
49b2df9d-75f4-5701-a82d-08df4ac1f149,tg:mpmbr:1117,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16760713
d3936db3-7263-5046-b860-b4ce7612fcaa,tg:mpmbr:343,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16380720
c5539c75-3775-53cc-ba92-429d411579e7,tg:mpmbr:353,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,17510823
a0823026-8702-5558-90cb-8630f15d6daa,tg:mpmbr:516,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16391011
1c61bef1-d3a5-524f-8094-6f119f8050b5,tg:mpmbr:506,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16390909
4f1a51fd-2360-5bba-85f3-66b0f3dec0d9,tg:mpmbr:670,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15930301
bdf38202-afc6-51f0-85c1-e1a2b542fe30,tg:mpmbr:708,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15710400
af5ec765-8025-57e5-ae30-0e5b4dd7aa7e,tg:mpmbr:660,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16410820
9a813d9d-8407-5f7f-ac82-e5529fd807f1,tg:mpmbr:718,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16400105
117a20c5-f1a1-5340-a444-ff6fd879c20e,tg:mpmbr:656,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16401211
f062ec84-5a4b-5f6d-9928-a3918ae558c4,tg:mpmbr:646,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16401102
e821b1c6-5bbc-5a9f-9659-f4c6df446fb9,tg:mpmbr:365,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16380916
bce4740a-9219-5b5c-ab8f-d9f87b9a8530,tg:mpmbr:375,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16381022
e69cff0a-e4f3-5b23-be48-77ce29a0c162,tg:mpmbr:530,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16391123
5a687032-cb4b-5659-bf7e-41b3e2397780,tg:mpmbr:99,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,17081102
8d6ac79b-a212-56f6-90e8-3f457f51a7ce,tg:mpmbr:1198,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16780516
67c3fef9-eafb-5937-a0b6-b99140afee60,tg:mpmbr:89,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,17340524
fa0c640d-903c-527c-bf05-2c9f24a39ba8,tg:mpmbr:520,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16391027
7b03546f-b1c3-5fd2-bef0-32ca61aa8def,tg:mpmbr:1188,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16780228
4d783568-5171-5ec3-9de0-a7f4e8a6e149,tg:mpmbr:20,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,17150000
be3e59f1-bb1e-582b-a2b8-1b9fc0e4369d,tg:mpmbr:1059,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16751101
81ad262f-b1c7-5c20-85b9-e3a9e181679d,tg:mpmbr:589,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16400613
c42995fd-a574-5dab-84e5-40fe7c2f232d,tg:mpmbr:1121,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16760823
260918f2-07ef-50fd-a9ad-1d3bfcc03263,tg:mpmbr:1049,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16750810
29635250-d61c-5987-aaf8-965bb5496e82,tg:mpmbr:30,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,17510318
9e4f83f3-0012-58f0-8f9e-164979592c1e,tg:mpmbr:1131,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16761113
46c0a64d-80a6-5459-abd8-80393c02b3db,tg:mpmbr:1247,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16621225
3b0028ad-fb07-5ec1-a3d8-68867bc271a7,tg:mpmbr:797,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15940329
85eb6ef1-8b6d-5868-8347-c86708b2008e,tg:mpmbr:787,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15920128
f5548e2e-20f2-50d1-996a-9f9d3186e86f,tg:mpmbr:923,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15730721
457bfc14-d4c7-5b86-9598-1949c355ed3b,tg:mpmbr:933,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16680309
4c0a01e7-b590-5d38-bf3b-1e48aa6f29c3,tg:mpmbr:941,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16711111
29a612ed-8e0d-55e2-901b-2da00628de98,tg:mpmbr:839,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16040204
3bff0591-d0eb-563b-9408-ef09b0ebe98b,tg:mpmbr:951,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16711006
ae9779b5-e685-5e5b-b1bf-b65eb54cc792,tg:mpmbr:829,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15921010
6563cfd9-4613-5a0b-86b4-84f203ddc8ab,tg:mpmbr:1225,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16781223
f4c797db-0cc0-5cc6-937f-950af470e39d,tg:mpmbr:1235,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16770216
cce073ca-c325-582c-b2c9-e01e8413c530,tg:mpmbr:42,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16700618
4fc77632-d956-5f6d-b056-d5b64bd3646f,tg:mpmbr:493,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16390817
d7516ae4-99bf-5bf0-8865-3d7f05446f15,tg:mpmbr:1143,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16770319
a1e74e16-5312-5f4d-b254-879ce5befb73,tg:mpmbr:52,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16400000
43f4444c-7379-5d0a-8c6e-88de296b083a,tg:mpmbr:1153,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16770522
89b91f8e-bcda-5f36-b8c5-7279a5c45a43,tg:mpmbr:552,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16400201
a79c6d91-5dc4-5d83-b013-623227fc0bd8,tg:mpmbr:1082,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16370919
561aeb2e-b4f5-587b-959b-59388ce2fa18,tg:mpmbr:542,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16391227
82ab32ae-4044-593d-85a6-c994270b9e6c,tg:mpmbr:1092,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16390205
0b8e1ee7-7258-58c5-a29d-be30a40a2272,tg:mpmbr:307,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16380421
b167597e-0d2c-5c0d-8e32-609da19d05de,tg:mpmbr:317,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,17370914
88fd91db-8254-5f18-a26e-d61d7a1e09ca,tg:mpmbr:119,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,17501109
637f4810-0267-5d90-b4d5-015366235c48,tg:mpmbr:880,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15991016
4178f1e0-a64e-598b-80fb-0ceb7d4ba725,tg:mpmbr:890,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16400704
8011898f-616d-5d60-a8ea-a21c3b058e10,tg:mpmbr:109,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18060119
5dc03c5c-324f-5523-8631-9fbaeaaee6ee,tg:mpmbr:634,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16400822
774fa94f-622d-51bd-83cb-e893f2078f4d,tg:mpmbr:624,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16401126
dc8bef28-e5e1-54b4-bbdd-fad20e4d83a7,tg:mpmbr:864,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16271101
e12d6a93-f36b-5274-9ed9-26f781747b66,tg:mpmbr:1066,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16751120
8a067737-254b-57e0-a299-2bfbbd910ec0,tg:mpmbr:1076,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16410716
c879bff7-2da1-52af-96f9-0c0b5e26d4ca,tg:mpmbr:222,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,17831023
1eb0230a-b1b5-5206-82e6-16c62898d6fe,tg:mpmbr:232,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16770130
8fa034e0-f0cd-527b-86ab-b82ed95decd7,tg:mpmbr:467,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16390519
a5ef5b19-2db2-5719-9684-ffeafd83b351,tg:mpmbr:669,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15921206
850635c8-8d02-5cfc-990c-ddb7f26ff276,tg:mpmbr:711,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16160729
ee8ba686-1ce2-50b9-89b6-385a1dc8fefb,tg:mpmbr:679,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16770927
be6200ac-4504-5889-bde3-138e07f30df4,tg:mpmbr:701,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16801030
c1fcc5e9-82ed-58f3-8cc1-7b58a47df5f0,tg:mpmbr:144,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15871029
f1d292e1-1ab0-541d-a4ca-b6018b083744,tg:mpmbr:154,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15930800
a928211f-3033-5718-b226-3eca00645212,tg:mpmbr:126,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,17761203
d94ddfdc-815d-5dbc-9201-52b22abd8553,tg:mpmbr:136,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15710707
b3b38d31-7093-5a13-ad38-24bd1e37ff02,tg:mpmbr:773,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15701101
23ae9348-8057-5342-b05e-b9df2ec02cfb,tg:mpmbr:763,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16140503
94430e75-2cc6-51ae-987b-aec491cf0ba9,tg:mpmbr:415,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16390425
14c3a4f9-60c9-5587-a169-f01d102de986,tg:mpmbr:405,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16390321
fe598c02-9f86-511d-bdd5-ea97286b21df,tg:mpmbr:338,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16380707
8ba2bbaf-5854-5506-bc06-19894b2c869c,tg:mpmbr:240,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16370127
21bda8dc-a812-5fc6-a3ef-f89f5b55f2f7,tg:mpmbr:328,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16380609
67cd6e32-af47-5428-acf5-79c3580b42fc,tg:mpmbr:250,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16370728
616e622b-ffb7-56ee-a6aa-7aa34e4f6837,tg:mpmbr:1004,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16740427
9221224e-cd22-5dee-a27c-d34e1f64e503,tg:mpmbr:1014,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16741000
9aa657c5-839d-5f54-aeb0-448b50e8dd0e,tg:mpmbr:381,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16381109
8885b240-78b6-584a-90d4-4fd3689d5ce2,tg:mpmbr:391,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16390106
3df358c0-491e-5c75-9056-3eba6489d271,tg:mpmbr:806,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15940719
f84b9af3-1b62-5723-a700-957036a89a9c,tg:mpmbr:816,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15960000
413618f4-1990-5e73-92ce-7e0ecbdcb3ab,tg:mpmbr:92,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,17400107
41d91efd-ec08-5aae-b85c-404a6b3de1ea,tg:mpmbr:1193,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16780325
4b08d5cc-c1c4-573d-98e9-0164d65ba0a0,tg:mpmbr:82,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16370708
26da0382-39c1-50f3-a281-b711f7a21f4f,tg:mpmbr:1183,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16780129
a9c82339-ff8f-5c67-9324-aab974c76d5d,tg:mpmbr:216,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,17830703
fdbd5ea8-4e0f-5477-bcf2-2143173ebd7e,tg:mpmbr:206,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,17790104
d4682bf0-a680-5672-b48d-4c52d606cd55,tg:mpmbr:991,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16730908
808054f3-7474-530a-a9e3-673db11b4a76,tg:mpmbr:170,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16700103
0f105a63-8830-5c4d-840f-4616b7f2b626,tg:mpmbr:981,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16730210
486a229a-3ff7-52e0-8473-1a1298fadcbf,tg:mpmbr:160,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15740910
3618b98e-afa6-58e0-9c19-36a06dd0db1f,tg:mpmbr:725,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15720906
131170bc-9cde-54d0-8911-5028f217dd51,tg:mpmbr:735,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15830607
16d96dfd-ca8c-5e4f-b8d3-c83caf0772be,tg:mpmbr:928,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15740302
b01eea74-be3f-5202-aab6-9de6110c8922,tg:mpmbr:850,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16091007
64c13e64-a301-5fbe-8c6d-44882a237edc,tg:mpmbr:938,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16711003
f6d5a576-ee49-575e-9575-4266859983ce,tg:mpmbr:840,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16040303
8f7af782-1a5c-57d1-8d0a-c522882c1505,tg:mpmbr:582,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16400516
08dba2e8-d90e-5bcc-ac1a-b272cfa08a03,tg:mpmbr:1052,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16750907
5e25acdb-fa7e-5719-b2ab-69f4897e3c0b,tg:mpmbr:592,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16400701
f938fcc2-5a87-5d6f-adc0-e73455005de6,tg:mpmbr:1042,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16750701
7d2df76a-2eeb-5c79-a1e5-0c4d23fbf198,tg:mpmbr:49,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16560512
363d1d41-f4b4-594d-9f4f-cac5d7bb4c18,tg:mpmbr:1030,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16750328
a3cd66c9-cec2-5a70-8231-d7cb05fe3fdf,tg:mpmbr:1148,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16770416
8a78aeb7-d81d-5ad4-aef1-3ada6104738c,tg:mpmbr:498,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16390830
ab16aa33-cad4-5be3-b6e5-5360da933eb1,tg:mpmbr:1020,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16741214
5380c89f-8cc6-5f8f-adca-9fbf76dfc4f5,tg:mpmbr:59,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15730124
9c16df24-591a-5d44-9f2a-9ddb18a18bf0,tg:mpmbr:1158,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16770625
4ec31dd1-c168-5af7-b29b-72fcc90faa27,tg:mpmbr:488,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16390731
687563ce-eae6-52d2-a831-2a2035696e67,tg:mpmbr:686,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16780116
b489d7c1-e03b-5320-bc34-f23bc2cc00d6,tg:mpmbr:696,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16790114
1bf7a1a8-efc7-5511-880a-2e7d9290efb3,tg:mpmbr:822,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15970000
cd1479e7-2bf1-523a-83ed-ef8782b18c71,tg:mpmbr:747,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15900000
9ca75cc9-1111-5f64-93a8-6935621eb564,tg:mpmbr:757,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16100716
dddd401b-9cce-5b30-8acc-66ff9ac0f489,tg:mpmbr:112,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,17970529
b14e6bfd-a0c3-539a-a041-69af1709d6b3,tg:mpmbr:102,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,17370214
bf9ee42b-e852-5304-adfd-b625f2466c1f,tg:mpmbr:274,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16371027
de9881df-cb9f-54cc-883a-c8b9307ec746,tg:mpmbr:264,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16370925
e6602965-a114-54fc-aa94-0e3421bab2f6,tg:mpmbr:1089,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16380807
a4a524e5-8982-589a-bc26-cb33e85b9f3b,tg:mpmbr:559,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16400221
98c8d325-d587-5c06-8fe4-956ccecd3f45,tg:mpmbr:421,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16390510
55b46a1d-9e17-5eb2-864f-6f8f98a4df57,tg:mpmbr:1099,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16511021
b78da4bb-85f1-58ad-aac8-c609fa9a5d1e,tg:mpmbr:549,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16400123
91201e28-d22c-59a2-aed5-4e8553cdc392,tg:mpmbr:14,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,17500712
6c57b6ee-8c14-563e-a983-51f8ba209a52,tg:mpmbr:1115,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16760626
cada7521-62d7-5b17-9f9a-beffafc348bb,tg:mpmbr:1105,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16760420
4a8cd887-9f3c-595b-a627-018013ff92a4,tg:mpmbr:290,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16380117
820d9de7-bcd5-5f94-af85-f0c1ba8d9c4b,tg:mpmbr:280,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16371109
543c7f47-7029-5134-abe7-489ad7db5d85,tg:mpmbr:917,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15720624
89aa650f-6cfa-54f6-a6bb-10a4c96fc81c,tg:mpmbr:907,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16340221
a9106d17-b549-5e32-94e7-b9c26acfde47,tg:mpmbr:662,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16411021
a720fedc-875a-5f7b-a64b-44925cf376d1,tg:mpmbr:672,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15930523
24b07554-8bad-5dcc-bf53-40f04c32dbdd,tg:mpmbr:504,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16390903
bf0f69c1-7216-504b-be4c-d09b0525c86e,tg:mpmbr:514,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16391008
542848ff-e8b8-504e-ae22-43311576a7e0,tg:mpmbr:351,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16380802
e98fd8d6-f7cb-57e5-a17e-dfac8ad9c3f3,tg:mpmbr:229,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16271016
771e24c2-4740-5bbc-bf18-a4c1eec06405,tg:mpmbr:341,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16380718
27d1b7ed-d89e-5bba-82df-d4f1b2373f5d,tg:mpmbr:239,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16370124
cbe422e8-45c9-5bbe-9a30-4d602990393b,tg:mpmbr:333,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16380623
75d549f4-9185-54f2-8a22-58b6a1ad2416,tg:mpmbr:323,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16380526
b06fb696-9b73-5a78-9f55-e78e05d9ff4d,tg:mpmbr:566,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16400321
8a3b8fe7-5b4d-5ed1-b826-2d3e0c79467b,tg:mpmbr:576,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16400421
34f04272-e39f-5e8b-9947-16832df54bac,tg:mpmbr:778,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15770414
80cc2c0d-ec77-5556-a76e-1295f8a68a7b,tg:mpmbr:610,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16400731
67658b6f-c5c1-5e29-ad01-4343785b7bcf,tg:mpmbr:768,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15750326
729b7704-03d0-566a-a32c-a564c33d2ba0,tg:mpmbr:1211,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16780915
040eb309-d180-5623-b171-20d9ae884f58,tg:mpmbr:1201,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16780522
d9f04a39-0c56-564c-8f69-be0747be8397,tg:mpmbr:975,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16020716
ca2f7366-70da-5a8e-b08a-23b8b56fef63,tg:mpmbr:194,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16800310
