ResourceID,brocade.id,card,order,Keeper,Object Number (nl),Object Identifier,Record Type
d94ddfdc-815d-5dbc-9201-52b22abd8553,tg:mpmbr:136,AA,0,Museum Plantin-Moretus,tg:mpmbr:136,https://data.museumplantinmoretus.be/ark:/11975/d94ddfdc-815d-5dbc-9201-52b22abd8553,Brieven
b3b38d31-7093-5a13-ad38-24bd1e37ff02,tg:mpmbr:773,AA,0,Museum Plantin-Moretus,tg:mpmbr:773,https://data.museumplantinmoretus.be/ark:/11975/b3b38d31-7093-5a13-ad38-24bd1e37ff02,Brieven
23ae9348-8057-5342-b05e-b9df2ec02cfb,tg:mpmbr:763,AA,0,Museum Plantin-Moretus,tg:mpmbr:763,https://data.museumplantinmoretus.be/ark:/11975/23ae9348-8057-5342-b05e-b9df2ec02cfb,Brieven
94430e75-2cc6-51ae-987b-aec491cf0ba9,tg:mpmbr:415,AA,0,Museum Plantin-Moretus,tg:mpmbr:415,https://data.museumplantinmoretus.be/ark:/11975/94430e75-2cc6-51ae-987b-aec491cf0ba9,Brieven
14c3a4f9-60c9-5587-a169-f01d102de986,tg:mpmbr:405,AA,0,Museum Plantin-Moretus,tg:mpmbr:405,https://data.museumplantinmoretus.be/ark:/11975/14c3a4f9-60c9-5587-a169-f01d102de986,Brieven
fe598c02-9f86-511d-bdd5-ea97286b21df,tg:mpmbr:338,AA,0,Museum Plantin-Moretus,tg:mpmbr:338,https://data.museumplantinmoretus.be/ark:/11975/fe598c02-9f86-511d-bdd5-ea97286b21df,Brieven
8ba2bbaf-5854-5506-bc06-19894b2c869c,tg:mpmbr:240,AA,0,Museum Plantin-Moretus,tg:mpmbr:240,https://data.museumplantinmoretus.be/ark:/11975/8ba2bbaf-5854-5506-bc06-19894b2c869c,Brieven
21bda8dc-a812-5fc6-a3ef-f89f5b55f2f7,tg:mpmbr:328,AA,0,Museum Plantin-Moretus,tg:mpmbr:328,https://data.museumplantinmoretus.be/ark:/11975/21bda8dc-a812-5fc6-a3ef-f89f5b55f2f7,Brieven
67cd6e32-af47-5428-acf5-79c3580b42fc,tg:mpmbr:250,AA,0,Museum Plantin-Moretus,tg:mpmbr:250,https://data.museumplantinmoretus.be/ark:/11975/67cd6e32-af47-5428-acf5-79c3580b42fc,Brieven
616e622b-ffb7-56ee-a6aa-7aa34e4f6837,tg:mpmbr:1004,AA,0,Museum Plantin-Moretus,tg:mpmbr:1004,https://data.museumplantinmoretus.be/ark:/11975/616e622b-ffb7-56ee-a6aa-7aa34e4f6837,Brieven
9221224e-cd22-5dee-a27c-d34e1f64e503,tg:mpmbr:1014,AA,0,Museum Plantin-Moretus,tg:mpmbr:1014,https://data.museumplantinmoretus.be/ark:/11975/9221224e-cd22-5dee-a27c-d34e1f64e503,Brieven
9aa657c5-839d-5f54-aeb0-448b50e8dd0e,tg:mpmbr:381,AA,0,Museum Plantin-Moretus,tg:mpmbr:381,https://data.museumplantinmoretus.be/ark:/11975/9aa657c5-839d-5f54-aeb0-448b50e8dd0e,Brieven
8885b240-78b6-584a-90d4-4fd3689d5ce2,tg:mpmbr:391,AA,0,Museum Plantin-Moretus,tg:mpmbr:391,https://data.museumplantinmoretus.be/ark:/11975/8885b240-78b6-584a-90d4-4fd3689d5ce2,Brieven
3df358c0-491e-5c75-9056-3eba6489d271,tg:mpmbr:806,AA,0,Museum Plantin-Moretus,tg:mpmbr:806,https://data.museumplantinmoretus.be/ark:/11975/3df358c0-491e-5c75-9056-3eba6489d271,Brieven
f84b9af3-1b62-5723-a700-957036a89a9c,tg:mpmbr:816,AA,0,Museum Plantin-Moretus,tg:mpmbr:816,https://data.museumplantinmoretus.be/ark:/11975/f84b9af3-1b62-5723-a700-957036a89a9c,Brieven
413618f4-1990-5e73-92ce-7e0ecbdcb3ab,tg:mpmbr:92,AA,0,Museum Plantin-Moretus,tg:mpmbr:92,https://data.museumplantinmoretus.be/ark:/11975/413618f4-1990-5e73-92ce-7e0ecbdcb3ab,Brieven
41d91efd-ec08-5aae-b85c-404a6b3de1ea,tg:mpmbr:1193,AA,0,Museum Plantin-Moretus,tg:mpmbr:1193,https://data.museumplantinmoretus.be/ark:/11975/41d91efd-ec08-5aae-b85c-404a6b3de1ea,Brieven
4b08d5cc-c1c4-573d-98e9-0164d65ba0a0,tg:mpmbr:82,AA,0,Museum Plantin-Moretus,tg:mpmbr:82,https://data.museumplantinmoretus.be/ark:/11975/4b08d5cc-c1c4-573d-98e9-0164d65ba0a0,Brieven
26da0382-39c1-50f3-a281-b711f7a21f4f,tg:mpmbr:1183,AA,0,Museum Plantin-Moretus,tg:mpmbr:1183,https://data.museumplantinmoretus.be/ark:/11975/26da0382-39c1-50f3-a281-b711f7a21f4f,Brieven
a9c82339-ff8f-5c67-9324-aab974c76d5d,tg:mpmbr:216,AA,0,Museum Plantin-Moretus,tg:mpmbr:216,https://data.museumplantinmoretus.be/ark:/11975/a9c82339-ff8f-5c67-9324-aab974c76d5d,Brieven
fdbd5ea8-4e0f-5477-bcf2-2143173ebd7e,tg:mpmbr:206,AA,0,Museum Plantin-Moretus,tg:mpmbr:206,https://data.museumplantinmoretus.be/ark:/11975/fdbd5ea8-4e0f-5477-bcf2-2143173ebd7e,Brieven
d4682bf0-a680-5672-b48d-4c52d606cd55,tg:mpmbr:991,AA,0,Museum Plantin-Moretus,tg:mpmbr:991,https://data.museumplantinmoretus.be/ark:/11975/d4682bf0-a680-5672-b48d-4c52d606cd55,Brieven
808054f3-7474-530a-a9e3-673db11b4a76,tg:mpmbr:170,AA,0,Museum Plantin-Moretus,tg:mpmbr:170,https://data.museumplantinmoretus.be/ark:/11975/808054f3-7474-530a-a9e3-673db11b4a76,Brieven
0f105a63-8830-5c4d-840f-4616b7f2b626,tg:mpmbr:981,AA,0,Museum Plantin-Moretus,tg:mpmbr:981,https://data.museumplantinmoretus.be/ark:/11975/0f105a63-8830-5c4d-840f-4616b7f2b626,Brieven
486a229a-3ff7-52e0-8473-1a1298fadcbf,tg:mpmbr:160,AA,0,Museum Plantin-Moretus,tg:mpmbr:160,https://data.museumplantinmoretus.be/ark:/11975/486a229a-3ff7-52e0-8473-1a1298fadcbf,Brieven
3618b98e-afa6-58e0-9c19-36a06dd0db1f,tg:mpmbr:725,AA,0,Museum Plantin-Moretus,tg:mpmbr:725,https://data.museumplantinmoretus.be/ark:/11975/3618b98e-afa6-58e0-9c19-36a06dd0db1f,Brieven
131170bc-9cde-54d0-8911-5028f217dd51,tg:mpmbr:735,AA,0,Museum Plantin-Moretus,tg:mpmbr:735,https://data.museumplantinmoretus.be/ark:/11975/131170bc-9cde-54d0-8911-5028f217dd51,Brieven
16d96dfd-ca8c-5e4f-b8d3-c83caf0772be,tg:mpmbr:928,AA,0,Museum Plantin-Moretus,tg:mpmbr:928,https://data.museumplantinmoretus.be/ark:/11975/16d96dfd-ca8c-5e4f-b8d3-c83caf0772be,Brieven
b01eea74-be3f-5202-aab6-9de6110c8922,tg:mpmbr:850,AA,0,Museum Plantin-Moretus,tg:mpmbr:850,https://data.museumplantinmoretus.be/ark:/11975/b01eea74-be3f-5202-aab6-9de6110c8922,Brieven
64c13e64-a301-5fbe-8c6d-44882a237edc,tg:mpmbr:938,AA,0,Museum Plantin-Moretus,tg:mpmbr:938,https://data.museumplantinmoretus.be/ark:/11975/64c13e64-a301-5fbe-8c6d-44882a237edc,Brieven
f6d5a576-ee49-575e-9575-4266859983ce,tg:mpmbr:840,AA,0,Museum Plantin-Moretus,tg:mpmbr:840,https://data.museumplantinmoretus.be/ark:/11975/f6d5a576-ee49-575e-9575-4266859983ce,Brieven
8f7af782-1a5c-57d1-8d0a-c522882c1505,tg:mpmbr:582,AA,0,Museum Plantin-Moretus,tg:mpmbr:582,https://data.museumplantinmoretus.be/ark:/11975/8f7af782-1a5c-57d1-8d0a-c522882c1505,Brieven
08dba2e8-d90e-5bcc-ac1a-b272cfa08a03,tg:mpmbr:1052,AA,0,Museum Plantin-Moretus,tg:mpmbr:1052,https://data.museumplantinmoretus.be/ark:/11975/08dba2e8-d90e-5bcc-ac1a-b272cfa08a03,Brieven
5e25acdb-fa7e-5719-b2ab-69f4897e3c0b,tg:mpmbr:592,AA,0,Museum Plantin-Moretus,tg:mpmbr:592,https://data.museumplantinmoretus.be/ark:/11975/5e25acdb-fa7e-5719-b2ab-69f4897e3c0b,Brieven
f938fcc2-5a87-5d6f-adc0-e73455005de6,tg:mpmbr:1042,AA,0,Museum Plantin-Moretus,tg:mpmbr:1042,https://data.museumplantinmoretus.be/ark:/11975/f938fcc2-5a87-5d6f-adc0-e73455005de6,Brieven
7d2df76a-2eeb-5c79-a1e5-0c4d23fbf198,tg:mpmbr:49,AA,0,Museum Plantin-Moretus,tg:mpmbr:49,https://data.museumplantinmoretus.be/ark:/11975/7d2df76a-2eeb-5c79-a1e5-0c4d23fbf198,Brieven
363d1d41-f4b4-594d-9f4f-cac5d7bb4c18,tg:mpmbr:1030,AA,0,Museum Plantin-Moretus,tg:mpmbr:1030,https://data.museumplantinmoretus.be/ark:/11975/363d1d41-f4b4-594d-9f4f-cac5d7bb4c18,Brieven
a3cd66c9-cec2-5a70-8231-d7cb05fe3fdf,tg:mpmbr:1148,AA,0,Museum Plantin-Moretus,tg:mpmbr:1148,https://data.museumplantinmoretus.be/ark:/11975/a3cd66c9-cec2-5a70-8231-d7cb05fe3fdf,Brieven
8a78aeb7-d81d-5ad4-aef1-3ada6104738c,tg:mpmbr:498,AA,0,Museum Plantin-Moretus,tg:mpmbr:498,https://data.museumplantinmoretus.be/ark:/11975/8a78aeb7-d81d-5ad4-aef1-3ada6104738c,Brieven
ab16aa33-cad4-5be3-b6e5-5360da933eb1,tg:mpmbr:1020,AA,0,Museum Plantin-Moretus,tg:mpmbr:1020,https://data.museumplantinmoretus.be/ark:/11975/ab16aa33-cad4-5be3-b6e5-5360da933eb1,Brieven
5380c89f-8cc6-5f8f-adca-9fbf76dfc4f5,tg:mpmbr:59,AA,0,Museum Plantin-Moretus,tg:mpmbr:59,https://data.museumplantinmoretus.be/ark:/11975/5380c89f-8cc6-5f8f-adca-9fbf76dfc4f5,Brieven
9c16df24-591a-5d44-9f2a-9ddb18a18bf0,tg:mpmbr:1158,AA,0,Museum Plantin-Moretus,tg:mpmbr:1158,https://data.museumplantinmoretus.be/ark:/11975/9c16df24-591a-5d44-9f2a-9ddb18a18bf0,Brieven
4ec31dd1-c168-5af7-b29b-72fcc90faa27,tg:mpmbr:488,AA,0,Museum Plantin-Moretus,tg:mpmbr:488,https://data.museumplantinmoretus.be/ark:/11975/4ec31dd1-c168-5af7-b29b-72fcc90faa27,Brieven
687563ce-eae6-52d2-a831-2a2035696e67,tg:mpmbr:686,AA,0,Museum Plantin-Moretus,tg:mpmbr:686,https://data.museumplantinmoretus.be/ark:/11975/687563ce-eae6-52d2-a831-2a2035696e67,Brieven
b489d7c1-e03b-5320-bc34-f23bc2cc00d6,tg:mpmbr:696,AA,0,Museum Plantin-Moretus,tg:mpmbr:696,https://data.museumplantinmoretus.be/ark:/11975/b489d7c1-e03b-5320-bc34-f23bc2cc00d6,Brieven
3aabca66-75b8-5fb9-8e71-6f913213246a,tg:mpmbr:832,AA,0,Museum Plantin-Moretus,tg:mpmbr:832,https://data.museumplantinmoretus.be/ark:/11975/3aabca66-75b8-5fb9-8e71-6f913213246a,Brieven
1bf7a1a8-efc7-5511-880a-2e7d9290efb3,tg:mpmbr:822,AA,0,Museum Plantin-Moretus,tg:mpmbr:822,https://data.museumplantinmoretus.be/ark:/11975/1bf7a1a8-efc7-5511-880a-2e7d9290efb3,Brieven
cd1479e7-2bf1-523a-83ed-ef8782b18c71,tg:mpmbr:747,AA,0,Museum Plantin-Moretus,tg:mpmbr:747,https://data.museumplantinmoretus.be/ark:/11975/cd1479e7-2bf1-523a-83ed-ef8782b18c71,Brieven
9ca75cc9-1111-5f64-93a8-6935621eb564,tg:mpmbr:757,AA,0,Museum Plantin-Moretus,tg:mpmbr:757,https://data.museumplantinmoretus.be/ark:/11975/9ca75cc9-1111-5f64-93a8-6935621eb564,Brieven
dddd401b-9cce-5b30-8acc-66ff9ac0f489,tg:mpmbr:112,AA,0,Museum Plantin-Moretus,tg:mpmbr:112,https://data.museumplantinmoretus.be/ark:/11975/dddd401b-9cce-5b30-8acc-66ff9ac0f489,Brieven
b14e6bfd-a0c3-539a-a041-69af1709d6b3,tg:mpmbr:102,AA,0,Museum Plantin-Moretus,tg:mpmbr:102,https://data.museumplantinmoretus.be/ark:/11975/b14e6bfd-a0c3-539a-a041-69af1709d6b3,Brieven
bf9ee42b-e852-5304-adfd-b625f2466c1f,tg:mpmbr:274,AA,0,Museum Plantin-Moretus,tg:mpmbr:274,https://data.museumplantinmoretus.be/ark:/11975/bf9ee42b-e852-5304-adfd-b625f2466c1f,Brieven
de9881df-cb9f-54cc-883a-c8b9307ec746,tg:mpmbr:264,AA,0,Museum Plantin-Moretus,tg:mpmbr:264,https://data.museumplantinmoretus.be/ark:/11975/de9881df-cb9f-54cc-883a-c8b9307ec746,Brieven
e6602965-a114-54fc-aa94-0e3421bab2f6,tg:mpmbr:1089,AA,0,Museum Plantin-Moretus,tg:mpmbr:1089,https://data.museumplantinmoretus.be/ark:/11975/e6602965-a114-54fc-aa94-0e3421bab2f6,Brieven
a4a524e5-8982-589a-bc26-cb33e85b9f3b,tg:mpmbr:559,AA,0,Museum Plantin-Moretus,tg:mpmbr:559,https://data.museumplantinmoretus.be/ark:/11975/a4a524e5-8982-589a-bc26-cb33e85b9f3b,Brieven
98c8d325-d587-5c06-8fe4-956ccecd3f45,tg:mpmbr:421,AA,0,Museum Plantin-Moretus,tg:mpmbr:421,https://data.museumplantinmoretus.be/ark:/11975/98c8d325-d587-5c06-8fe4-956ccecd3f45,Brieven
55b46a1d-9e17-5eb2-864f-6f8f98a4df57,tg:mpmbr:1099,AA,0,Museum Plantin-Moretus,tg:mpmbr:1099,https://data.museumplantinmoretus.be/ark:/11975/55b46a1d-9e17-5eb2-864f-6f8f98a4df57,Brieven
b78da4bb-85f1-58ad-aac8-c609fa9a5d1e,tg:mpmbr:549,AA,0,Museum Plantin-Moretus,tg:mpmbr:549,https://data.museumplantinmoretus.be/ark:/11975/b78da4bb-85f1-58ad-aac8-c609fa9a5d1e,Brieven
91201e28-d22c-59a2-aed5-4e8553cdc392,tg:mpmbr:14,AA,0,Museum Plantin-Moretus,tg:mpmbr:14,https://data.museumplantinmoretus.be/ark:/11975/91201e28-d22c-59a2-aed5-4e8553cdc392,Brieven
6c57b6ee-8c14-563e-a983-51f8ba209a52,tg:mpmbr:1115,AA,0,Museum Plantin-Moretus,tg:mpmbr:1115,https://data.museumplantinmoretus.be/ark:/11975/6c57b6ee-8c14-563e-a983-51f8ba209a52,Brieven
cada7521-62d7-5b17-9f9a-beffafc348bb,tg:mpmbr:1105,AA,0,Museum Plantin-Moretus,tg:mpmbr:1105,https://data.museumplantinmoretus.be/ark:/11975/cada7521-62d7-5b17-9f9a-beffafc348bb,Brieven
4a8cd887-9f3c-595b-a627-018013ff92a4,tg:mpmbr:290,AA,0,Museum Plantin-Moretus,tg:mpmbr:290,https://data.museumplantinmoretus.be/ark:/11975/4a8cd887-9f3c-595b-a627-018013ff92a4,Brieven
820d9de7-bcd5-5f94-af85-f0c1ba8d9c4b,tg:mpmbr:280,AA,0,Museum Plantin-Moretus,tg:mpmbr:280,https://data.museumplantinmoretus.be/ark:/11975/820d9de7-bcd5-5f94-af85-f0c1ba8d9c4b,Brieven
543c7f47-7029-5134-abe7-489ad7db5d85,tg:mpmbr:917,AA,0,Museum Plantin-Moretus,tg:mpmbr:917,https://data.museumplantinmoretus.be/ark:/11975/543c7f47-7029-5134-abe7-489ad7db5d85,Brieven
89aa650f-6cfa-54f6-a6bb-10a4c96fc81c,tg:mpmbr:907,AA,0,Museum Plantin-Moretus,tg:mpmbr:907,https://data.museumplantinmoretus.be/ark:/11975/89aa650f-6cfa-54f6-a6bb-10a4c96fc81c,Brieven
a9106d17-b549-5e32-94e7-b9c26acfde47,tg:mpmbr:662,AA,0,Museum Plantin-Moretus,tg:mpmbr:662,https://data.museumplantinmoretus.be/ark:/11975/a9106d17-b549-5e32-94e7-b9c26acfde47,Brieven
a720fedc-875a-5f7b-a64b-44925cf376d1,tg:mpmbr:672,AA,0,Museum Plantin-Moretus,tg:mpmbr:672,https://data.museumplantinmoretus.be/ark:/11975/a720fedc-875a-5f7b-a64b-44925cf376d1,Brieven
24b07554-8bad-5dcc-bf53-40f04c32dbdd,tg:mpmbr:504,AA,0,Museum Plantin-Moretus,tg:mpmbr:504,https://data.museumplantinmoretus.be/ark:/11975/24b07554-8bad-5dcc-bf53-40f04c32dbdd,Brieven
bf0f69c1-7216-504b-be4c-d09b0525c86e,tg:mpmbr:514,AA,0,Museum Plantin-Moretus,tg:mpmbr:514,https://data.museumplantinmoretus.be/ark:/11975/bf0f69c1-7216-504b-be4c-d09b0525c86e,Brieven
542848ff-e8b8-504e-ae22-43311576a7e0,tg:mpmbr:351,AA,0,Museum Plantin-Moretus,tg:mpmbr:351,https://data.museumplantinmoretus.be/ark:/11975/542848ff-e8b8-504e-ae22-43311576a7e0,Brieven
e98fd8d6-f7cb-57e5-a17e-dfac8ad9c3f3,tg:mpmbr:229,AA,0,Museum Plantin-Moretus,tg:mpmbr:229,https://data.museumplantinmoretus.be/ark:/11975/e98fd8d6-f7cb-57e5-a17e-dfac8ad9c3f3,Brieven
771e24c2-4740-5bbc-bf18-a4c1eec06405,tg:mpmbr:341,AA,0,Museum Plantin-Moretus,tg:mpmbr:341,https://data.museumplantinmoretus.be/ark:/11975/771e24c2-4740-5bbc-bf18-a4c1eec06405,Brieven
27d1b7ed-d89e-5bba-82df-d4f1b2373f5d,tg:mpmbr:239,AA,0,Museum Plantin-Moretus,tg:mpmbr:239,https://data.museumplantinmoretus.be/ark:/11975/27d1b7ed-d89e-5bba-82df-d4f1b2373f5d,Brieven
cbe422e8-45c9-5bbe-9a30-4d602990393b,tg:mpmbr:333,AA,0,Museum Plantin-Moretus,tg:mpmbr:333,https://data.museumplantinmoretus.be/ark:/11975/cbe422e8-45c9-5bbe-9a30-4d602990393b,Brieven
75d549f4-9185-54f2-8a22-58b6a1ad2416,tg:mpmbr:323,AA,0,Museum Plantin-Moretus,tg:mpmbr:323,https://data.museumplantinmoretus.be/ark:/11975/75d549f4-9185-54f2-8a22-58b6a1ad2416,Brieven
b06fb696-9b73-5a78-9f55-e78e05d9ff4d,tg:mpmbr:566,AA,0,Museum Plantin-Moretus,tg:mpmbr:566,https://data.museumplantinmoretus.be/ark:/11975/b06fb696-9b73-5a78-9f55-e78e05d9ff4d,Brieven
8a3b8fe7-5b4d-5ed1-b826-2d3e0c79467b,tg:mpmbr:576,AA,0,Museum Plantin-Moretus,tg:mpmbr:576,https://data.museumplantinmoretus.be/ark:/11975/8a3b8fe7-5b4d-5ed1-b826-2d3e0c79467b,Brieven
34f04272-e39f-5e8b-9947-16832df54bac,tg:mpmbr:778,AA,0,Museum Plantin-Moretus,tg:mpmbr:778,https://data.museumplantinmoretus.be/ark:/11975/34f04272-e39f-5e8b-9947-16832df54bac,Brieven
80cc2c0d-ec77-5556-a76e-1295f8a68a7b,tg:mpmbr:610,AA,0,Museum Plantin-Moretus,tg:mpmbr:610,https://data.museumplantinmoretus.be/ark:/11975/80cc2c0d-ec77-5556-a76e-1295f8a68a7b,Brieven
67658b6f-c5c1-5e29-ad01-4343785b7bcf,tg:mpmbr:768,AA,0,Museum Plantin-Moretus,tg:mpmbr:768,https://data.museumplantinmoretus.be/ark:/11975/67658b6f-c5c1-5e29-ad01-4343785b7bcf,Brieven
729b7704-03d0-566a-a32c-a564c33d2ba0,tg:mpmbr:1211,AA,0,Museum Plantin-Moretus,tg:mpmbr:1211,https://data.museumplantinmoretus.be/ark:/11975/729b7704-03d0-566a-a32c-a564c33d2ba0,Brieven
040eb309-d180-5623-b171-20d9ae884f58,tg:mpmbr:1201,AA,0,Museum Plantin-Moretus,tg:mpmbr:1201,https://data.museumplantinmoretus.be/ark:/11975/040eb309-d180-5623-b171-20d9ae884f58,Brieven
d9f04a39-0c56-564c-8f69-be0747be8397,tg:mpmbr:975,AA,0,Museum Plantin-Moretus,tg:mpmbr:975,https://data.museumplantinmoretus.be/ark:/11975/d9f04a39-0c56-564c-8f69-be0747be8397,Brieven
ca2f7366-70da-5a8e-b08a-23b8b56fef63,tg:mpmbr:194,AA,0,Museum Plantin-Moretus,tg:mpmbr:194,https://data.museumplantinmoretus.be/ark:/11975/ca2f7366-70da-5a8e-b08a-23b8b56fef63,Brieven
91bbbd96-7fdb-5396-a4f0-5567a3fd3abc,tg:mpmbr:965,AA,0,Museum Plantin-Moretus,tg:mpmbr:965,https://data.museumplantinmoretus.be/ark:/11975/91bbbd96-7fdb-5396-a4f0-5567a3fd3abc,Brieven
e1beed10-b385-5076-b84c-6a74f2142a57,tg:mpmbr:184,AA,0,Museum Plantin-Moretus,tg:mpmbr:184,https://data.museumplantinmoretus.be/ark:/11975/e1beed10-b385-5076-b84c-6a74f2142a57,Brieven
58d4a99e-f0a6-50f5-b453-002e041ec702,tg:mpmbr:76,AA,0,Museum Plantin-Moretus,tg:mpmbr:76,https://data.museumplantinmoretus.be/ark:/11975/58d4a99e-f0a6-50f5-b453-002e041ec702,Brieven
d2a62fdc-e464-5d7c-89c0-b100cbf86fa0,tg:mpmbr:1177,AA,0,Museum Plantin-Moretus,tg:mpmbr:1177,https://data.museumplantinmoretus.be/ark:/11975/d2a62fdc-e464-5d7c-89c0-b100cbf86fa0,Brieven
e3aee4d3-aebd-598d-af58-4adaf42b990f,tg:mpmbr:66,AA,0,Museum Plantin-Moretus,tg:mpmbr:66,https://data.museumplantinmoretus.be/ark:/11975/e3aee4d3-aebd-598d-af58-4adaf42b990f,Brieven
3d4d078a-c109-592c-b2b3-3ca9524b8d58,tg:mpmbr:1167,AA,0,Museum Plantin-Moretus,tg:mpmbr:1167,https://data.museumplantinmoretus.be/ark:/11975/3d4d078a-c109-592c-b2b3-3ca9524b8d58,Brieven
49ca09fb-a750-5a6f-a530-ba396d0810e9,tg:mpmbr:1029,AA,0,Museum Plantin-Moretus,tg:mpmbr:1029,https://data.museumplantinmoretus.be/ark:/11975/49ca09fb-a750-5a6f-a530-ba396d0810e9,Brieven
82151cd6-b777-5b7c-a5d3-aa50b174d150,tg:mpmbr:50,AA,0,Museum Plantin-Moretus,tg:mpmbr:50,https://data.museumplantinmoretus.be/ark:/11975/82151cd6-b777-5b7c-a5d3-aa50b174d150,Brieven
a4569f41-6cf4-59a6-b88f-a6cae6041bbe,tg:mpmbr:1151,AA,0,Museum Plantin-Moretus,tg:mpmbr:1151,https://data.museumplantinmoretus.be/ark:/11975/a4569f41-6cf4-59a6-b88f-a6cae6041bbe,Brieven
61398ff5-f7af-5158-b736-832f5e1baef8,tg:mpmbr:40,AA,0,Museum Plantin-Moretus,tg:mpmbr:40,https://data.museumplantinmoretus.be/ark:/11975/61398ff5-f7af-5158-b736-832f5e1baef8,Brieven
69c8c5cd-3f0f-57fa-817a-b5f6650828a0,tg:mpmbr:1039,AA,0,Museum Plantin-Moretus,tg:mpmbr:1039,https://data.museumplantinmoretus.be/ark:/11975/69c8c5cd-3f0f-57fa-817a-b5f6650828a0,Brieven
41d7c616-2b82-5263-865b-8accc468d836,tg:mpmbr:1141,AA,0,Museum Plantin-Moretus,tg:mpmbr:1141,https://data.museumplantinmoretus.be/ark:/11975/41d7c616-2b82-5263-865b-8accc468d836,Brieven
5e2e705b-5018-546f-a78e-ffecd742b9e3,tg:mpmbr:491,AA,0,Museum Plantin-Moretus,tg:mpmbr:491,https://data.museumplantinmoretus.be/ark:/11975/5e2e705b-5018-546f-a78e-ffecd742b9e3,Brieven
bd255075-5372-5fa3-9c77-8ed0a4bab69d,tg:mpmbr:1237,AA,0,Museum Plantin-Moretus,tg:mpmbr:1237,https://data.museumplantinmoretus.be/ark:/11975/bd255075-5372-5fa3-9c77-8ed0a4bab69d,Brieven
8d6c1126-1dd5-5c63-aa5d-267302f19591,tg:mpmbr:1227,AA,0,Museum Plantin-Moretus,tg:mpmbr:1227,https://data.museumplantinmoretus.be/ark:/11975/8d6c1126-1dd5-5c63-aa5d-267302f19591,Brieven
8fdf9efb-2158-50ea-8907-7ce2f642e003,tg:mpmbr:953,AA,0,Museum Plantin-Moretus,tg:mpmbr:953,https://data.museumplantinmoretus.be/ark:/11975/8fdf9efb-2158-50ea-8907-7ce2f642e003,Brieven
cf7304b7-f05d-5447-b77b-8fe1a2d5b66c,tg:mpmbr:943,AA,0,Museum Plantin-Moretus,tg:mpmbr:943,https://data.museumplantinmoretus.be/ark:/11975/cf7304b7-f05d-5447-b77b-8fe1a2d5b66c,Brieven
72115ba9-d43f-5445-a71f-3be059a189a1,tg:mpmbr:626,AA,0,Museum Plantin-Moretus,tg:mpmbr:626,https://data.museumplantinmoretus.be/ark:/11975/72115ba9-d43f-5445-a71f-3be059a189a1,Brieven
91147b83-bd8a-5812-9173-1d5c23744f1b,tg:mpmbr:636,AA,0,Museum Plantin-Moretus,tg:mpmbr:636,https://data.museumplantinmoretus.be/ark:/11975/91147b83-bd8a-5812-9173-1d5c23744f1b,Brieven
612fd7a8-fd87-5036-b3c0-cc0e7d7cb921,tg:mpmbr:892,AA,0,Museum Plantin-Moretus,tg:mpmbr:892,https://data.museumplantinmoretus.be/ark:/11975/612fd7a8-fd87-5036-b3c0-cc0e7d7cb921,Brieven
4eae9cbe-d398-580e-9b9c-52cb0ce5bf5d,tg:mpmbr:882,AA,0,Museum Plantin-Moretus,tg:mpmbr:882,https://data.museumplantinmoretus.be/ark:/11975/4eae9cbe-d398-580e-9b9c-52cb0ce5bf5d,Brieven
09771145-0a34-5713-91b7-f3d6198add99,tg:mpmbr:315,AA,0,Museum Plantin-Moretus,tg:mpmbr:315,https://data.museumplantinmoretus.be/ark:/11975/09771145-0a34-5713-91b7-f3d6198add99,Brieven
b42f6e01-52d5-570b-98d1-d86ad265ab2c,tg:mpmbr:305,AA,0,Museum Plantin-Moretus,tg:mpmbr:305,https://data.museumplantinmoretus.be/ark:/11975/b42f6e01-52d5-570b-98d1-d86ad265ab2c,Brieven
0dfbe988-8cf6-514b-b4b1-e8ba53ea2e44,tg:mpmbr:1090,AA,0,Museum Plantin-Moretus,tg:mpmbr:1090,https://data.museumplantinmoretus.be/ark:/11975/0dfbe988-8cf6-514b-b4b1-e8ba53ea2e44,Brieven
dae4795c-4fe2-55b7-8f99-cfc166243dcd,tg:mpmbr:540,AA,0,Museum Plantin-Moretus,tg:mpmbr:540,https://data.museumplantinmoretus.be/ark:/11975/dae4795c-4fe2-55b7-8f99-cfc166243dcd,Brieven
d2c6c402-4cb0-5d56-b5a4-96b1603b513c,tg:mpmbr:1080,AA,0,Museum Plantin-Moretus,tg:mpmbr:1080,https://data.museumplantinmoretus.be/ark:/11975/d2c6c402-4cb0-5d56-b5a4-96b1603b513c,Brieven
18228645-f2a2-500f-83d3-3b162772a89e,tg:mpmbr:550,AA,0,Museum Plantin-Moretus,tg:mpmbr:550,https://data.museumplantinmoretus.be/ark:/11975/18228645-f2a2-500f-83d3-3b162772a89e,Brieven
e5f527d6-cdef-5e14-b688-69ad4adf1b71,tg:mpmbr:522,AA,0,Museum Plantin-Moretus,tg:mpmbr:522,https://data.museumplantinmoretus.be/ark:/11975/e5f527d6-cdef-5e14-b688-69ad4adf1b71,Brieven
1a277a5c-9b04-510a-8f0d-168604630303,tg:mpmbr:532,AA,0,Museum Plantin-Moretus,tg:mpmbr:532,https://data.museumplantinmoretus.be/ark:/11975/1a277a5c-9b04-510a-8f0d-168604630303,Brieven
