ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier
5dc03c5c-324f-5523-8631-9fbaeaaee6ee,tg:mpmbr:634,mpm,mpmbr,Brief,e73_CreationActors,56bc227b-cbb8-5cb4-9e7f-8b04702707ec,bs,correspondents (correspondence writers),au::107473,au::107473:1,au::107473g:1,,"dlod={""suggest"":[""/agents/people/11499611"",""au::107473"",""au::107473:1"",""ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec"",""Philippe Chifflet""],""name"":""Philippe Chifflet"",""ark"":""ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec"",""uri"":""/agents/people/11499611"",""id"":""au::107473:1"",""isCapacity"":false}",ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec
5dc03c5c-324f-5523-8631-9fbaeaaee6ee,tg:mpmbr:634,mpm,mpmbr,Brief,e73_CreationActors,9f62622e-af8f-5120-8bb2-771de1268484,co,recipients (people),au::106908,au::106908:1,au::106908g:1,,"dlod={""suggest"":[""/agents/people/11439156"",""au::106908"",""au::106908:1"",""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""Balthasar I Moretus""],""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/11439156"",""id"":""au::106908:1"",""isCapacity"":false}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
774fa94f-622d-51bd-83cb-e893f2078f4d,tg:mpmbr:624,mpm,mpmbr,Brief,e73_CreationActors,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,bs,correspondents (correspondence writers),au::106909,au::106909:1,au::106909g:1,,"dlod={""suggest"":[""/agents/people/11439263"",""au::106909"",""au::106909:1"",""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""Balthasar II Moretus""],""name"":""Balthasar II Moretus"",""ark"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""uri"":""/agents/people/11439263"",""id"":""au::106909:1"",""isCapacity"":false}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
774fa94f-622d-51bd-83cb-e893f2078f4d,tg:mpmbr:624,mpm,mpmbr,Brief,e73_CreationActors,9f62622e-af8f-5120-8bb2-771de1268484,co,recipients (people),au::106908,au::106908:1,au::106908g:1,,"dlod={""suggest"":[""/agents/people/11439156"",""au::106908"",""au::106908:1"",""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""Balthasar I Moretus""],""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/11439156"",""id"":""au::106908:1"",""isCapacity"":false}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
dc8bef28-e5e1-54b4-bbdd-fad20e4d83a7,tg:mpmbr:864,mpm,mpmbr,Brief,e73_CreationActors,9f62622e-af8f-5120-8bb2-771de1268484,bs,correspondents (correspondence writers),au::106908,au::106908:1,au::106908g:1,,"dlod={""suggest"":[""/agents/people/11439156"",""au::106908"",""au::106908:1"",""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""Balthasar I Moretus""],""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/11439156"",""id"":""au::106908:1"",""isCapacity"":false}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
050c6263-a16d-54cc-b46c-dfff1b061150,tg:mpmbr:874,mpm,mpmbr,Brief,e73_CreationActors,9f62622e-af8f-5120-8bb2-771de1268484,bs,correspondents (correspondence writers),au::106908,au::106908:1,au::106908g:1,,"dlod={""suggest"":[""/agents/people/11439156"",""au::106908"",""au::106908:1"",""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""Balthasar I Moretus""],""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/11439156"",""id"":""au::106908:1"",""isCapacity"":false}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
050c6263-a16d-54cc-b46c-dfff1b061150,tg:mpmbr:874,mpm,mpmbr,Brief,e73_CreationActors,8f4a07b6-a195-5a49-8bb3-fce2ef2243e9,co,recipients (people),au::112962,au::112962:1,au::112962g:1,,"dlod={""suggest"":[""/agents/people/12086934"",""au::112962"",""au::112962:1"",""ark:/83110/x0/8f4a07b6-a195-5a49-8bb3-fce2ef2243e9"",""Francesco Barberini""],""name"":""Francesco Barberini"",""ark"":""ark:/83110/x0/8f4a07b6-a195-5a49-8bb3-fce2ef2243e9"",""uri"":""/agents/people/12086934"",""id"":""au::112962:1"",""isCapacity"":false}",ark:/83110/x0/8f4a07b6-a195-5a49-8bb3-fce2ef2243e9
e12d6a93-f36b-5274-9ed9-26f781747b66,tg:mpmbr:1066,mpm,mpmbr,Brief,e73_CreationActors,7e42ba19-e39b-58c3-ae94-e5a49268569b,bs,correspondents (correspondence writers),au::113582,au::113582:1,au::113582g:1,,"dlod={""suggest"":[""/agents/people/12153274"",""au::113582"",""au::113582:1"",""ark:/83110/x0/7e42ba19-e39b-58c3-ae94-e5a49268569b"",""Levinus Vincent""],""name"":""Levinus Vincent"",""ark"":""ark:/83110/x0/7e42ba19-e39b-58c3-ae94-e5a49268569b"",""uri"":""/agents/people/12153274"",""id"":""au::113582:1"",""isCapacity"":false}",ark:/83110/x0/7e42ba19-e39b-58c3-ae94-e5a49268569b
e12d6a93-f36b-5274-9ed9-26f781747b66,tg:mpmbr:1066,mpm,mpmbr,Brief,e73_CreationActors,b2f29277-6de2-5f8d-9e92-b2499eaf326d,bs,correspondents (correspondence writers),au::113585,au::113585:1,au::113585g:1,,"dlod={""suggest"":[""/agents/people/12153595"",""au::113585"",""au::113585:1"",""ark:/83110/x0/b2f29277-6de2-5f8d-9e92-b2499eaf326d"",""Ysbrand Vincent""],""name"":""Ysbrand Vincent"",""ark"":""ark:/83110/x0/b2f29277-6de2-5f8d-9e92-b2499eaf326d"",""uri"":""/agents/people/12153595"",""id"":""au::113585:1"",""isCapacity"":false}",ark:/83110/x0/b2f29277-6de2-5f8d-9e92-b2499eaf326d
e12d6a93-f36b-5274-9ed9-26f781747b66,tg:mpmbr:1066,mpm,mpmbr,Brief,e73_CreationActors,c168acff-a59e-552b-9822-11b3f97f4b55,co,recipients (people),au::108419,au::108419:1,au::108419g:1,,"dlod={""suggest"":[""/agents/people/11600833"",""au::108419"",""au::108419:1"",""ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55"",""Anna Goos""],""name"":""Anna Goos"",""ark"":""ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55"",""uri"":""/agents/people/11600833"",""id"":""au::108419:1"",""isCapacity"":false}",ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55
e12d6a93-f36b-5274-9ed9-26f781747b66,tg:mpmbr:1066,mpm,mpmbr,Brief,e73_CreationActors,ef8de797-30b0-597d-b7a3-d4745423e3be,co,recipients (people),au::108564,au::108564:1,au::108564g:1,,"dlod={""suggest"":[""/agents/people/11616348"",""au::108564"",""au::108564:1"",""ark:/83110/x0/ef8de797-30b0-597d-b7a3-d4745423e3be"",""Balthasar III Moretus""],""name"":""Balthasar III Moretus"",""ark"":""ark:/83110/x0/ef8de797-30b0-597d-b7a3-d4745423e3be"",""uri"":""/agents/people/11616348"",""id"":""au::108564:1"",""isCapacity"":false}",ark:/83110/x0/ef8de797-30b0-597d-b7a3-d4745423e3be
8a067737-254b-57e0-a299-2bfbbd910ec0,tg:mpmbr:1076,mpm,mpmbr,Brief,e73_CreationActors,b33fc283-b68c-5885-b20d-16bc26269ecb,bs,correspondents (correspondence writers),au::112950,au::112950:1,au::112950g:1,,"dlod={""suggest"":[""/agents/people/12085650"",""au::112950"",""au::112950:1"",""ark:/83110/x0/b33fc283-b68c-5885-b20d-16bc26269ecb"",""Pedro Moerentorf""],""name"":""Pedro Moerentorf"",""ark"":""ark:/83110/x0/b33fc283-b68c-5885-b20d-16bc26269ecb"",""uri"":""/agents/people/12085650"",""id"":""au::112950:1"",""isCapacity"":false}",ark:/83110/x0/b33fc283-b68c-5885-b20d-16bc26269ecb
8a067737-254b-57e0-a299-2bfbbd910ec0,tg:mpmbr:1076,mpm,mpmbr,Brief,e73_CreationActors,9f62622e-af8f-5120-8bb2-771de1268484,co,recipients (people),au::106908,au::106908:1,au::106908g:1,,"dlod={""suggest"":[""/agents/people/11439156"",""au::106908"",""au::106908:1"",""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""Balthasar I Moretus""],""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/11439156"",""id"":""au::106908:1"",""isCapacity"":false}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
c879bff7-2da1-52af-96f9-0c0b5e26d4ca,tg:mpmbr:222,mpm,mpmbr,Brief,e73_CreationActors,20b1fb07-f535-5121-afa4-d60231c29934,bs,correspondents (correspondence writers),au::109926,au::109926:1,au::109926g:1,,"dlod={""suggest"":[""/agents/people/11762082"",""au::109926"",""au::109926:1"",""ark:/83110/x0/20b1fb07-f535-5121-afa4-d60231c29934"",""J. De Gruijtters""],""name"":""J. De Gruijtters"",""ark"":""ark:/83110/x0/20b1fb07-f535-5121-afa4-d60231c29934"",""uri"":""/agents/people/11762082"",""id"":""au::109926:1"",""isCapacity"":false}",ark:/83110/x0/20b1fb07-f535-5121-afa4-d60231c29934
c879bff7-2da1-52af-96f9-0c0b5e26d4ca,tg:mpmbr:222,mpm,mpmbr,Brief,e73_CreationActors,4d58dd67-8f6d-5583-b3f4-1cd05310c61d,co,recipients (people),au::108386,au::108386:1,au::108386g:1,,"dlod={""suggest"":[""/agents/people/11597302"",""au::108386"",""au::108386:1"",""ark:/83110/x0/4d58dd67-8f6d-5583-b3f4-1cd05310c61d"",""Frans Jozef Moretus""],""name"":""Frans Jozef Moretus"",""ark"":""ark:/83110/x0/4d58dd67-8f6d-5583-b3f4-1cd05310c61d"",""uri"":""/agents/people/11597302"",""id"":""au::108386:1"",""isCapacity"":false}",ark:/83110/x0/4d58dd67-8f6d-5583-b3f4-1cd05310c61d
1eb0230a-b1b5-5206-82e6-16c62898d6fe,tg:mpmbr:232,mpm,mpmbr,Brief,e73_CreationActors,ef8de797-30b0-597d-b7a3-d4745423e3be,bs,correspondents (correspondence writers),au::108564,au::108564:1,au::108564g:1,,"dlod={""suggest"":[""/agents/people/11616348"",""au::108564"",""au::108564:1"",""ark:/83110/x0/ef8de797-30b0-597d-b7a3-d4745423e3be"",""Balthasar III Moretus""],""name"":""Balthasar III Moretus"",""ark"":""ark:/83110/x0/ef8de797-30b0-597d-b7a3-d4745423e3be"",""uri"":""/agents/people/11616348"",""id"":""au::108564:1"",""isCapacity"":false}",ark:/83110/x0/ef8de797-30b0-597d-b7a3-d4745423e3be
1eb0230a-b1b5-5206-82e6-16c62898d6fe,tg:mpmbr:232,mpm,mpmbr,Brief,e73_CreationActors,dfd17f04-3eec-51a3-8fff-96d04361a519,co,recipients (people),au::111076,au::111076:1,au::111076g:1,,"dlod={""suggest"":[""/agents/people/11885132"",""au::111076"",""au::111076:1"",""ark:/83110/x0/dfd17f04-3eec-51a3-8fff-96d04361a519"",""Dorotheus Louffius""],""name"":""Dorotheus Louffius"",""ark"":""ark:/83110/x0/dfd17f04-3eec-51a3-8fff-96d04361a519"",""uri"":""/agents/people/11885132"",""id"":""au::111076:1"",""isCapacity"":false}",ark:/83110/x0/dfd17f04-3eec-51a3-8fff-96d04361a519
8fa034e0-f0cd-527b-86ab-b82ed95decd7,tg:mpmbr:467,mpm,mpmbr,Brief,e73_CreationActors,56bc227b-cbb8-5cb4-9e7f-8b04702707ec,bs,correspondents (correspondence writers),au::107473,au::107473:1,au::107473g:1,,"dlod={""suggest"":[""/agents/people/11499611"",""au::107473"",""au::107473:1"",""ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec"",""Philippe Chifflet""],""name"":""Philippe Chifflet"",""ark"":""ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec"",""uri"":""/agents/people/11499611"",""id"":""au::107473:1"",""isCapacity"":false}",ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec
8fa034e0-f0cd-527b-86ab-b82ed95decd7,tg:mpmbr:467,mpm,mpmbr,Brief,e73_CreationActors,9f62622e-af8f-5120-8bb2-771de1268484,co,recipients (people),au::106908,au::106908:1,au::106908g:1,,"dlod={""suggest"":[""/agents/people/11439156"",""au::106908"",""au::106908:1"",""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""Balthasar I Moretus""],""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/11439156"",""id"":""au::106908:1"",""isCapacity"":false}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
a5ef5b19-2db2-5719-9684-ffeafd83b351,tg:mpmbr:669,mpm,mpmbr,Brief,e73_CreationActors,a10b1841-8149-54fe-9205-a742a4355ce4,bs,correspondents (correspondence writers),au::112314,au::112314:1,au::112314g:1,,"dlod={""suggest"":[""/agents/people/12017598"",""au::112314"",""au::112314:1"",""ark:/83110/x0/a10b1841-8149-54fe-9205-a742a4355ce4"",""Carolus Clusius""],""name"":""Carolus Clusius"",""ark"":""ark:/83110/x0/a10b1841-8149-54fe-9205-a742a4355ce4"",""uri"":""/agents/people/12017598"",""id"":""au::112314:1"",""isCapacity"":false}",ark:/83110/x0/a10b1841-8149-54fe-9205-a742a4355ce4
a5ef5b19-2db2-5719-9684-ffeafd83b351,tg:mpmbr:669,mpm,mpmbr,Brief,e73_CreationActors,455c1363-f306-5b61-91c4-2c01d43428ab,co,recipients (people),au::106906,au::106906:1,au::106906g:1,,"dlod={""suggest"":[""/agents/people/11438942"",""au::106906"",""au::106906:1"",""ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab"",""Jan I Moretus""],""name"":""Jan I Moretus"",""ark"":""ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab"",""uri"":""/agents/people/11438942"",""id"":""au::106906:1"",""isCapacity"":false}",ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab
850635c8-8d02-5cfc-990c-ddb7f26ff276,tg:mpmbr:711,mpm,mpmbr,Brief,e73_CreationActors,5c9500c6-0bf6-5275-b88f-62e3c04d3301,bs,correspondents (correspondence writers),au::109851,au::109851:1,au::109851g:1,,"dlod={""suggest"":[""/agents/people/11754057"",""au::109851"",""au::109851:1"",""ark:/83110/x0/5c9500c6-0bf6-5275-b88f-62e3c04d3301"",""Hendrik Moerentorf""],""name"":""Hendrik Moerentorf"",""ark"":""ark:/83110/x0/5c9500c6-0bf6-5275-b88f-62e3c04d3301"",""uri"":""/agents/people/11754057"",""id"":""au::109851:1"",""isCapacity"":false}",ark:/83110/x0/5c9500c6-0bf6-5275-b88f-62e3c04d3301
850635c8-8d02-5cfc-990c-ddb7f26ff276,tg:mpmbr:711,mpm,mpmbr,Brief,e73_CreationActors,9f62622e-af8f-5120-8bb2-771de1268484,co,recipients (people),au::106908,au::106908:1,au::106908g:1,,"dlod={""suggest"":[""/agents/people/11439156"",""au::106908"",""au::106908:1"",""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""Balthasar I Moretus""],""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/11439156"",""id"":""au::106908:1"",""isCapacity"":false}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
ee8ba686-1ce2-50b9-89b6-385a1dc8fefb,tg:mpmbr:679,mpm,mpmbr,Brief,e73_CreationActors,b548f1d9-c540-5495-8a6c-bee1b9027fac,bs,correspondents (correspondence writers),au::112451,au::112451:1,au::112451g:1,,"dlod={""suggest"":[""/agents/people/12032257"",""au::112451"",""au::112451:1"",""ark:/83110/x0/b548f1d9-c540-5495-8a6c-bee1b9027fac"",""Domingo de la Milla""],""name"":""Domingo de la Milla"",""ark"":""ark:/83110/x0/b548f1d9-c540-5495-8a6c-bee1b9027fac"",""uri"":""/agents/people/12032257"",""id"":""au::112451:1"",""isCapacity"":false}",ark:/83110/x0/b548f1d9-c540-5495-8a6c-bee1b9027fac
ee8ba686-1ce2-50b9-89b6-385a1dc8fefb,tg:mpmbr:679,mpm,mpmbr,Brief,e73_CreationActors,b03dd40d-6470-5373-baba-0a64aea212a7,co,recipients (people),au::106903,au::106903:1,au::106903g:1,,"dlod={""suggest"":[""/agents/people/11438621"",""au::106903"",""au::106903:1"",""ark:/83110/x0/b03dd40d-6470-5373-baba-0a64aea212a7"",""Henri François Schilders""],""name"":""Henri François Schilders"",""ark"":""ark:/83110/x0/b03dd40d-6470-5373-baba-0a64aea212a7"",""uri"":""/agents/people/11438621"",""id"":""au::106903:1"",""isCapacity"":false}",ark:/83110/x0/b03dd40d-6470-5373-baba-0a64aea212a7
be6200ac-4504-5889-bde3-138e07f30df4,tg:mpmbr:701,mpm,mpmbr,Brief,e73_CreationActors,b548f1d9-c540-5495-8a6c-bee1b9027fac,bs,correspondents (correspondence writers),au::112451,au::112451:1,au::112451g:1,,"dlod={""suggest"":[""/agents/people/12032257"",""au::112451"",""au::112451:1"",""ark:/83110/x0/b548f1d9-c540-5495-8a6c-bee1b9027fac"",""Domingo de la Milla""],""name"":""Domingo de la Milla"",""ark"":""ark:/83110/x0/b548f1d9-c540-5495-8a6c-bee1b9027fac"",""uri"":""/agents/people/12032257"",""id"":""au::112451:1"",""isCapacity"":false}",ark:/83110/x0/b548f1d9-c540-5495-8a6c-bee1b9027fac
be6200ac-4504-5889-bde3-138e07f30df4,tg:mpmbr:701,mpm,mpmbr,Brief,e73_CreationActors,b03dd40d-6470-5373-baba-0a64aea212a7,co,recipients (people),au::106903,au::106903:1,au::106903g:1,,"dlod={""suggest"":[""/agents/people/11438621"",""au::106903"",""au::106903:1"",""ark:/83110/x0/b03dd40d-6470-5373-baba-0a64aea212a7"",""Henri François Schilders""],""name"":""Henri François Schilders"",""ark"":""ark:/83110/x0/b03dd40d-6470-5373-baba-0a64aea212a7"",""uri"":""/agents/people/11438621"",""id"":""au::106903:1"",""isCapacity"":false}",ark:/83110/x0/b03dd40d-6470-5373-baba-0a64aea212a7
c1fcc5e9-82ed-58f3-8cc1-7b58a47df5f0,tg:mpmbr:144,mpm,mpmbr,Brief,e73_CreationActors,c07c61e6-0f0a-5db7-8f59-20a2c32eefcc,bs,correspondents (correspondence writers),au::109470,au::109470:1,au::109470g:1,,"dlod={""suggest"":[""/agents/people/11713290"",""au::109470"",""au::109470:1"",""ark:/83110/x0/c07c61e6-0f0a-5db7-8f59-20a2c32eefcc"",""Margareta Plantijn""],""name"":""Margareta Plantijn"",""ark"":""ark:/83110/x0/c07c61e6-0f0a-5db7-8f59-20a2c32eefcc"",""uri"":""/agents/people/11713290"",""id"":""au::109470:1"",""isCapacity"":false}",ark:/83110/x0/c07c61e6-0f0a-5db7-8f59-20a2c32eefcc
c1fcc5e9-82ed-58f3-8cc1-7b58a47df5f0,tg:mpmbr:144,mpm,mpmbr,Brief,e73_CreationActors,7113bf60-4d7f-5e59-8211-53151e404e61,co,recipients (people),au::14861,au::14861:1,au::14861g:1,,"dlod={""suggest"":[""/agents/people/1590127"",""au::14861"",""au::14861:1"",""ark:/83110/x0/7113bf60-4d7f-5e59-8211-53151e404e61"",""Christoffel Plantijn""],""name"":""Christoffel Plantijn"",""ark"":""ark:/83110/x0/7113bf60-4d7f-5e59-8211-53151e404e61"",""uri"":""/agents/people/1590127"",""id"":""au::14861:1"",""isCapacity"":false}",ark:/83110/x0/7113bf60-4d7f-5e59-8211-53151e404e61
f1d292e1-1ab0-541d-a4ca-b6018b083744,tg:mpmbr:154,mpm,mpmbr,Brief,e73_CreationActors,60b7eaca-a8f9-5e79-bcad-be4211dca892,bs,correspondents (correspondence writers),au::109830,au::109830:1,au::109830g:1,,"dlod={""suggest"":[""/agents/people/11751810"",""au::109830"",""au::109830:1"",""ark:/83110/x0/60b7eaca-a8f9-5e79-bcad-be4211dca892"",""Justus Raphelengius""],""name"":""Justus Raphelengius"",""ark"":""ark:/83110/x0/60b7eaca-a8f9-5e79-bcad-be4211dca892"",""uri"":""/agents/people/11751810"",""id"":""au::109830:1"",""isCapacity"":false}",ark:/83110/x0/60b7eaca-a8f9-5e79-bcad-be4211dca892
f1d292e1-1ab0-541d-a4ca-b6018b083744,tg:mpmbr:154,mpm,mpmbr,Brief,e73_CreationActors,9f62622e-af8f-5120-8bb2-771de1268484,co,recipients (people),au::106908,au::106908:1,au::106908g:1,,"dlod={""suggest"":[""/agents/people/11439156"",""au::106908"",""au::106908:1"",""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""Balthasar I Moretus""],""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/11439156"",""id"":""au::106908:1"",""isCapacity"":false}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
a928211f-3033-5718-b226-3eca00645212,tg:mpmbr:126,mpm,mpmbr,Brief,e73_CreationActors,f6db604d-d7b7-5010-8bd2-45d1c976f87a,bs,correspondents (correspondence writers),au::109798,au::109798:1,au::109798g:1,,"dlod={""suggest"":[""/agents/people/11748386"",""au::109798"",""au::109798:1"",""ark:/83110/x0/f6db604d-d7b7-5010-8bd2-45d1c976f87a"",""Louis Antoine Joseph Wellens""],""name"":""Louis Antoine Joseph Wellens"",""ark"":""ark:/83110/x0/f6db604d-d7b7-5010-8bd2-45d1c976f87a"",""uri"":""/agents/people/11748386"",""id"":""au::109798:1"",""isCapacity"":false}",ark:/83110/x0/f6db604d-d7b7-5010-8bd2-45d1c976f87a
a928211f-3033-5718-b226-3eca00645212,tg:mpmbr:126,mpm,mpmbr,Brief,e73_CreationActors,4d58dd67-8f6d-5583-b3f4-1cd05310c61d,co,recipients (people),au::108386,au::108386:1,au::108386g:1,,"dlod={""suggest"":[""/agents/people/11597302"",""au::108386"",""au::108386:1"",""ark:/83110/x0/4d58dd67-8f6d-5583-b3f4-1cd05310c61d"",""Frans Jozef Moretus""],""name"":""Frans Jozef Moretus"",""ark"":""ark:/83110/x0/4d58dd67-8f6d-5583-b3f4-1cd05310c61d"",""uri"":""/agents/people/11597302"",""id"":""au::108386:1"",""isCapacity"":false}",ark:/83110/x0/4d58dd67-8f6d-5583-b3f4-1cd05310c61d
d94ddfdc-815d-5dbc-9201-52b22abd8553,tg:mpmbr:136,mpm,mpmbr,Brief,e73_CreationActors,4a76a9f4-a806-5833-86c4-298a69478b25,bs,correspondents (correspondence writers),au::108371,au::108371:1,au::108371g:1,,"dlod={""suggest"":[""/agents/people/11595697"",""au::108371"",""au::108371:1"",""ark:/83110/x0/4a76a9f4-a806-5833-86c4-298a69478b25"",""Catharina Plantijn""],""name"":""Catharina Plantijn"",""ark"":""ark:/83110/x0/4a76a9f4-a806-5833-86c4-298a69478b25"",""uri"":""/agents/people/11595697"",""id"":""au::108371:1"",""isCapacity"":false}",ark:/83110/x0/4a76a9f4-a806-5833-86c4-298a69478b25
d94ddfdc-815d-5dbc-9201-52b22abd8553,tg:mpmbr:136,mpm,mpmbr,Brief,e73_CreationActors,a72d23ac-0560-5b54-b4d1-14dce7559732,co,recipients (people),au::108847,au::108847:1,au::108847g:1,,"dlod={""suggest"":[""/agents/people/11646629"",""au::108847"",""au::108847:1"",""ark:/83110/x0/a72d23ac-0560-5b54-b4d1-14dce7559732"",""Martina Plantijn""],""name"":""Martina Plantijn"",""ark"":""ark:/83110/x0/a72d23ac-0560-5b54-b4d1-14dce7559732"",""uri"":""/agents/people/11646629"",""id"":""au::108847:1"",""isCapacity"":false}",ark:/83110/x0/a72d23ac-0560-5b54-b4d1-14dce7559732
b3b38d31-7093-5a13-ad38-24bd1e37ff02,tg:mpmbr:773,mpm,mpmbr,Brief,e73_CreationActors,5248c375-08b7-5cf1-8a44-33d232f701f2,bs,correspondents (correspondence writers),au::108848,au::108848:1,au::108848g:1,,"dlod={""suggest"":[""/agents/people/11646736"",""au::108848"",""au::108848:1"",""ark:/83110/x0/5248c375-08b7-5cf1-8a44-33d232f701f2"",""Melchior Moerentorf""],""name"":""Melchior Moerentorf"",""ark"":""ark:/83110/x0/5248c375-08b7-5cf1-8a44-33d232f701f2"",""uri"":""/agents/people/11646736"",""id"":""au::108848:1"",""isCapacity"":false}",ark:/83110/x0/5248c375-08b7-5cf1-8a44-33d232f701f2
b3b38d31-7093-5a13-ad38-24bd1e37ff02,tg:mpmbr:773,mpm,mpmbr,Brief,e73_CreationActors,455c1363-f306-5b61-91c4-2c01d43428ab,co,recipients (people),au::106906,au::106906:1,au::106906g:1,,"dlod={""suggest"":[""/agents/people/11438942"",""au::106906"",""au::106906:1"",""ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab"",""Jan I Moretus""],""name"":""Jan I Moretus"",""ark"":""ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab"",""uri"":""/agents/people/11438942"",""id"":""au::106906:1"",""isCapacity"":false}",ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab
23ae9348-8057-5342-b05e-b9df2ec02cfb,tg:mpmbr:763,mpm,mpmbr,Brief,e73_CreationActors,7e0b8111-6d6a-5224-8df5-18ef038bd6e6,bs,correspondents (correspondence writers),au::106907,au::106907:1,au::106907g:1,,"dlod={""suggest"":[""/agents/people/11439049"",""au::106907"",""au::106907:1"",""ark:/83110/x0/7e0b8111-6d6a-5224-8df5-18ef038bd6e6"",""Jan II Moretus""],""name"":""Jan II Moretus"",""ark"":""ark:/83110/x0/7e0b8111-6d6a-5224-8df5-18ef038bd6e6"",""uri"":""/agents/people/11439049"",""id"":""au::106907:1"",""isCapacity"":false}",ark:/83110/x0/7e0b8111-6d6a-5224-8df5-18ef038bd6e6
23ae9348-8057-5342-b05e-b9df2ec02cfb,tg:mpmbr:763,mpm,mpmbr,Brief,e73_CreationActors,9f62622e-af8f-5120-8bb2-771de1268484,co,recipients (people),au::106908,au::106908:1,au::106908g:1,,"dlod={""suggest"":[""/agents/people/11439156"",""au::106908"",""au::106908:1"",""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""Balthasar I Moretus""],""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/11439156"",""id"":""au::106908:1"",""isCapacity"":false}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
