ResourceID,mmb_id_mat,card,order,Image URL,Image Manifest,Image Manifest Type,Image URL Type
7abedb9d-33a0-56f7-a54b-4f019555c118,tg:mmbbr:313_#1,e22_Images,1,https://dams.antwerpen.be/asset/gQcdbbWWcbTGmgZdMCblKjHb#id,https://dams.antwerpen.be/iiif/gQcdbbWWcbTGmgZdMCblKjHb#id/manifest,DAMS Manifest,DAMS Image
fdfe71d3-1637-5c20-ae4f-1b51973dcce8,tg:mmbbr:314_#1,e22_Images,1,https://dams.antwerpen.be/asset/V1Gk5IlbdllLljMI9cOYAeCF#id,https://dams.antwerpen.be/iiif/V1Gk5IlbdllLljMI9cOYAeCF#id/manifest,DAMS Manifest,DAMS Image
c57731b9-0da5-577b-884c-df6f4df4720e,tg:mmbbr:315_#1,e22_Images,1,https://dams.antwerpen.be/asset/I1cTYSWMcLoZlY87Wg30Moya#id,https://dams.antwerpen.be/iiif/I1cTYSWMcLoZlY87Wg30Moya#id/manifest,DAMS Manifest,DAMS Image
81b3339f-6819-5d2f-b789-63b6eed26a58,tg:mmbbr:316_#1,e22_Images,1,https://dams.antwerpen.be/asset/q28neSReJcbmgdU9ZOOwYQxN#id,https://dams.antwerpen.be/iiif/q28neSReJcbmgdU9ZOOwYQxN#id/manifest,DAMS Manifest,DAMS Image
20c4e809-dabd-52b2-9505-e6de3b84e474,tg:mmbbr:317_#1,e22_Images,1,https://dams.antwerpen.be/asset/l2DUDj8MqJTZGe7NLNbinFMh#id,https://dams.antwerpen.be/iiif/l2DUDj8MqJTZGe7NLNbinFMh#id/manifest,DAMS Manifest,DAMS Image
a0c5bf37-d37d-5f4a-8bc2-69b4f3002de7,tg:mmbbr:318_#1,e22_Images,1,https://dams.antwerpen.be/asset/a1OeGSQeJejiXSmv2kK0mEsN#id,https://dams.antwerpen.be/iiif/a1OeGSQeJejiXSmv2kK0mEsN#id/manifest,DAMS Manifest,DAMS Image
2656e2ea-af04-51a6-bda4-5ab226ddd547,tg:mmbbr:319_#1,e22_Images,1,https://dams.antwerpen.be/asset/jFdtqPRATDMBRfV8H2EMJOlk#id,https://dams.antwerpen.be/iiif/jFdtqPRATDMBRfV8H2EMJOlk#id/manifest,DAMS Manifest,DAMS Image
3da3f6ec-c6b2-5503-9b80-ead13b5c15ac,tg:mmbbr:320_#1,e22_Images,1,https://dams.antwerpen.be/asset/u1FiVbHTnyeJWkEePSnrGzaj#id,https://dams.antwerpen.be/iiif/u1FiVbHTnyeJWkEePSnrGzaj#id/manifest,DAMS Manifest,DAMS Image
b420e94a-e90e-5ee6-94c0-d35471d97196,tg:mmbbr:321_#1,e22_Images,1,https://dams.antwerpen.be/asset/O2YHSNjNWB7ZnVigbeimCXt0#id,https://dams.antwerpen.be/iiif/O2YHSNjNWB7ZnVigbeimCXt0#id/manifest,DAMS Manifest,DAMS Image
5e06c3fd-9181-5353-8c5e-97abb6a77eba,tg:mmbbr:322_#1,e22_Images,1,https://dams.antwerpen.be/asset/o2BgVln5FPRMRfMNHAqv0ZuG#id,https://dams.antwerpen.be/iiif/o2BgVln5FPRMRfMNHAqv0ZuG#id/manifest,DAMS Manifest,DAMS Image
9a3cf17f-7fc4-5bcd-aa8e-8f233bc97e59,tg:mmbbr:323_#1,e22_Images,1,https://dams.antwerpen.be/asset/ebuYGiDRUWmbOQYHf6dhriGo#id,https://dams.antwerpen.be/iiif/ebuYGiDRUWmbOQYHf6dhriGo#id/manifest,DAMS Manifest,DAMS Image
47aa21bc-d072-5a6a-b71a-411393683c22,tg:mmbbr:324_#1,e22_Images,1,https://dams.antwerpen.be/asset/U2AHgEBJZnWHWaPwVRIFNoCq#id,https://dams.antwerpen.be/iiif/U2AHgEBJZnWHWaPwVRIFNoCq#id/manifest,DAMS Manifest,DAMS Image
12f228f4-8e16-507c-a64d-1d2a182ccd85,tg:mmbbr:325_#1,e22_Images,1,https://dams.antwerpen.be/asset/KcncIdYfVsPR7QUpXXRocQEz#id,https://dams.antwerpen.be/iiif/KcncIdYfVsPR7QUpXXRocQEz#id/manifest,DAMS Manifest,DAMS Image
b3e263d0-840a-5d34-af90-e8051dfa4f9d,tg:mmbbr:326_#1,e22_Images,1,https://dams.antwerpen.be/asset/w1XUeHiDlYSugRRWCYtIFdTN#id,https://dams.antwerpen.be/iiif/w1XUeHiDlYSugRRWCYtIFdTN#id/manifest,DAMS Manifest,DAMS Image
6ce435f5-bcec-5d1e-ab06-523c74a95d91,tg:mmbbr:327_#1,e22_Images,1,https://dams.antwerpen.be/asset/eZOcGUbde5PQWhYJWHnoNEqr#id,https://dams.antwerpen.be/iiif/eZOcGUbde5PQWhYJWHnoNEqr#id/manifest,DAMS Manifest,DAMS Image
0edc41ea-174b-5b76-8e29-9cd022057703,tg:mmbbr:328_#1,e22_Images,1,https://dams.antwerpen.be/asset/RURhagzMEXUCTNhqku1igZsP#id,https://dams.antwerpen.be/iiif/RURhagzMEXUCTNhqku1igZsP#id/manifest,DAMS Manifest,DAMS Image
f267ee22-3f80-5888-9723-0a13d5e81679,tg:mmbbr:329_#1,e22_Images,1,https://dams.antwerpen.be/asset/FCcBiXZh6QeDESSGJuF7AReG#id,https://dams.antwerpen.be/iiif/FCcBiXZh6QeDESSGJuF7AReG#id/manifest,DAMS Manifest,DAMS Image
be8710e1-cd6f-56f2-8dea-cb53e3c7149a,tg:mmbbr:330_#1,e22_Images,1,https://dams.antwerpen.be/asset/J1dDIQQVQfOJOWlMHGljQNQW#id,https://dams.antwerpen.be/iiif/J1dDIQQVQfOJOWlMHGljQNQW#id/manifest,DAMS Manifest,DAMS Image
5cd70f38-2c82-5261-b593-51c6e3b8f857,tg:mmbbr:331_#1,e22_Images,1,https://dams.antwerpen.be/asset/r1VbpUKVFPILGUaYMPsdwKJt#id,https://dams.antwerpen.be/iiif/r1VbpUKVFPILGUaYMPsdwKJt#id/manifest,DAMS Manifest,DAMS Image
a825f274-0279-5b92-b23b-f807b857b471,tg:mmbbr:332_#1,e22_Images,1,https://dams.antwerpen.be/asset/WGLcFNY9HKHKGjOeot8TTkVA#id,https://dams.antwerpen.be/iiif/WGLcFNY9HKHKGjOeot8TTkVA#id/manifest,DAMS Manifest,DAMS Image
4d541bb9-8099-5107-ae19-a331024a79c4,tg:mmbbr:333_#1,e22_Images,1,https://dams.antwerpen.be/asset/M1wPJUTG5MmdGRKphVNdcjW0#id,https://dams.antwerpen.be/iiif/M1wPJUTG5MmdGRKphVNdcjW0#id/manifest,DAMS Manifest,DAMS Image
a3c5e514-fff3-5b64-bff8-ad78fa730174,tg:mmbbr:334_#1,e22_Images,1,https://dams.antwerpen.be/asset/P1CUdUoVDlPaVgbdnf4E7fWN#id,https://dams.antwerpen.be/iiif/P1CUdUoVDlPaVgbdnf4E7fWN#id/manifest,DAMS Manifest,DAMS Image
a28e83c5-b20c-570a-9edc-2a9f4c26e6ce,tg:mmbbr:335_#1,e22_Images,1,https://dams.antwerpen.be/asset/B1KLPGiEPp9NlhSn5UozT9re#id,https://dams.antwerpen.be/iiif/B1KLPGiEPp9NlhSn5UozT9re#id/manifest,DAMS Manifest,DAMS Image
f24140d6-c3b0-54dd-ae46-bcefba2a5b21,tg:mmbbr:336_#1,e22_Images,1,https://dams.antwerpen.be/asset/SrHLznMmRJtdEgjTKIiNQbR5#id,https://dams.antwerpen.be/iiif/SrHLznMmRJtdEgjTKIiNQbR5#id/manifest,DAMS Manifest,DAMS Image
bdd6a054-0b61-5671-b36c-2a60a08a640d,tg:mmbbr:337_#1,e22_Images,1,https://dams.antwerpen.be/asset/PqMfqNxbhtaSN8JbaCpELmWB#id,https://dams.antwerpen.be/iiif/PqMfqNxbhtaSN8JbaCpELmWB#id/manifest,DAMS Manifest,DAMS Image
aefe77ac-b13c-596b-8f9e-98efe78f3cc6,tg:mmbbr:338_#1,e22_Images,1,https://dams.antwerpen.be/asset/H17bTXaoWZVkZOYiPkbMMKjF#id,https://dams.antwerpen.be/iiif/H17bTXaoWZVkZOYiPkbMMKjF#id/manifest,DAMS Manifest,DAMS Image
dede54ef-925f-5942-b735-948666316746,tg:mmbbr:339_#1,e22_Images,1,https://dams.antwerpen.be/asset/r2hWTXPIVKVlZ4DuaNkhhlCJ#id,https://dams.antwerpen.be/iiif/r2hWTXPIVKVlZ4DuaNkhhlCJ#id/manifest,DAMS Manifest,DAMS Image
9d6b80dc-3fe9-5f90-affa-c147646bb914,tg:mmbbr:340_#1,e22_Images,1,https://dams.antwerpen.be/asset/l1FJLVJ5OSLLQTRbgYBXTF5f#id,https://dams.antwerpen.be/iiif/l1FJLVJ5OSLLQTRbgYBXTF5f#id/manifest,DAMS Manifest,DAMS Image
5cb559ae-7e2e-5622-bc7e-c0e461a603ea,tg:mmbbr:341_#1,e22_Images,1,https://dams.antwerpen.be/asset/t1LmGLifdUegVLpMWZ2Ccefp#id,https://dams.antwerpen.be/iiif/t1LmGLifdUegVLpMWZ2Ccefp#id/manifest,DAMS Manifest,DAMS Image
675ecb7c-433b-5fea-b880-40cad9de7e85,tg:mmbbr:342_#1,e22_Images,1,https://dams.antwerpen.be/asset/A1fPelqPghyaSUi7WmKkEp0s#id,https://dams.antwerpen.be/iiif/A1fPelqPghyaSUi7WmKkEp0s#id/manifest,DAMS Manifest,DAMS Image
5ce1ab5f-0bb0-5610-accd-24c6e028042c,tg:mmbbr:343_#1,e22_Images,1,https://dams.antwerpen.be/asset/qi3llpglNhUZCaiPDiOMds5e#id,https://dams.antwerpen.be/iiif/qi3llpglNhUZCaiPDiOMds5e#id/manifest,DAMS Manifest,DAMS Image
b6703c63-4c44-50b4-8731-9f234b8a41be,tg:mmbbr:344_#1,e22_Images,1,https://dams.antwerpen.be/asset/g1NRWJdZQbVLXLCocam6TXY7#id,https://dams.antwerpen.be/iiif/g1NRWJdZQbVLXLCocam6TXY7#id/manifest,DAMS Manifest,DAMS Image
1ff54793-8c5e-5035-97a0-affb2e7d3411,tg:mmbbr:345_#1,e22_Images,1,https://dams.antwerpen.be/asset/myDgwBUM4dOOhYk9xRJVSYmr#id,https://dams.antwerpen.be/iiif/myDgwBUM4dOOhYk9xRJVSYmr#id/manifest,DAMS Manifest,DAMS Image
cfadb44e-bde1-5508-a73e-ee3f3dc68603,tg:mmbbr:346_#1,e22_Images,1,https://dams.antwerpen.be/asset/V1IRfcVNprDi46ISEWNODltm#id,https://dams.antwerpen.be/iiif/V1IRfcVNprDi46ISEWNODltm#id/manifest,DAMS Manifest,DAMS Image
bf58c8d1-bf33-5aad-bd92-62341ce23fc5,tg:mmbbr:347_#1,e22_Images,1,https://dams.antwerpen.be/asset/W2UfUQhfXBgXYRNaFH4geYAR#id,https://dams.antwerpen.be/iiif/W2UfUQhfXBgXYRNaFH4geYAR#id/manifest,DAMS Manifest,DAMS Image
3c16d65d-7255-5e3d-93a1-2d5e5685deff,tg:mmbbr:348_#1,e22_Images,1,https://dams.antwerpen.be/asset/oqVZUC8JgAVcdRSlL6AUsdrQ#id,https://dams.antwerpen.be/iiif/oqVZUC8JgAVcdRSlL6AUsdrQ#id/manifest,DAMS Manifest,DAMS Image
cfa7ec79-f524-5f09-b6e5-954d30e05fad,tg:mmbbr:349_#1,e22_Images,1,https://dams.antwerpen.be/asset/p2GJLQMZEcMUWcIVh709OOuu#id,https://dams.antwerpen.be/iiif/p2GJLQMZEcMUWcIVh709OOuu#id/manifest,DAMS Manifest,DAMS Image
6b878df0-a1fc-5a14-847f-70a91a59f0ab,tg:mmbbr:350_#1,e22_Images,1,https://dams.antwerpen.be/asset/TcomPIcTJkmd9eFRVdSYZ16U#id,https://dams.antwerpen.be/iiif/TcomPIcTJkmd9eFRVdSYZ16U#id/manifest,DAMS Manifest,DAMS Image
f94f5384-a0a9-57a4-9adf-aad579476f85,tg:mmbbr:351_#1,e22_Images,1,https://dams.antwerpen.be/asset/S7VMrlKIVCRreSRJaBQ38QHJ#id,https://dams.antwerpen.be/iiif/S7VMrlKIVCRreSRJaBQ38QHJ#id/manifest,DAMS Manifest,DAMS Image
2020b999-eb1b-5567-8fdf-6f4ce99f327f,tg:mmbbr:352_#1,e22_Images,1,https://dams.antwerpen.be/asset/W1VOdWfUVk7qerqVyaFcxMmo#id,https://dams.antwerpen.be/iiif/W1VOdWfUVk7qerqVyaFcxMmo#id/manifest,DAMS Manifest,DAMS Image
64da9ef2-8bd7-5e42-b198-3e0f79e49bbf,tg:mmbbr:353_#1,e22_Images,1,https://dams.antwerpen.be/asset/P1QlEYNIQNggSVVSV8dBCPXZ#id,https://dams.antwerpen.be/iiif/P1QlEYNIQNggSVVSV8dBCPXZ#id/manifest,DAMS Manifest,DAMS Image
5b35aa38-efe2-5f92-aa19-7f3b39c3a36f,tg:mmbbr:354_#1,e22_Images,1,https://dams.antwerpen.be/asset/R1PMTJoQHY9g8eQLX9VVMxwy#id,https://dams.antwerpen.be/iiif/R1PMTJoQHY9g8eQLX9VVMxwy#id/manifest,DAMS Manifest,DAMS Image
f11afc07-4e1a-533f-9c48-7fad09796de6,tg:mmbbr:355_#1,e22_Images,1,https://dams.antwerpen.be/asset/S1XbdbYNgKLABLsbaFsWrNL5#id,https://dams.antwerpen.be/iiif/S1XbdbYNgKLABLsbaFsWrNL5#id/manifest,DAMS Manifest,DAMS Image
55d547f1-ac1b-5bbc-ac8d-691f78941696,tg:mmbbr:356_#1,e22_Images,1,https://dams.antwerpen.be/asset/F2QUagpUOFFKWRVATMRZA67S#id,https://dams.antwerpen.be/iiif/F2QUagpUOFFKWRVATMRZA67S#id/manifest,DAMS Manifest,DAMS Image
103c3c8c-7446-544a-9e27-9395040e668d,tg:mmbbr:357_#1,e22_Images,1,https://dams.antwerpen.be/asset/r4XlQIMBVBGLKHiEfxeF4Jus#id,https://dams.antwerpen.be/iiif/r4XlQIMBVBGLKHiEfxeF4Jus#id/manifest,DAMS Manifest,DAMS Image
cdd41176-ad5d-5fd3-ab2a-1581bcf37135,tg:mmbbr:358_#1,e22_Images,1,https://dams.antwerpen.be/asset/vQ9cUDScH8WRgYuUaUiczwfe#id,https://dams.antwerpen.be/iiif/vQ9cUDScH8WRgYuUaUiczwfe#id/manifest,DAMS Manifest,DAMS Image
dff34e0a-ba17-506e-8df3-2929241a8f6e,tg:mmbbr:359_#1,e22_Images,1,https://dams.antwerpen.be/asset/Q18puMQN3vMlPdTlqffO0a8b#id,https://dams.antwerpen.be/iiif/Q18puMQN3vMlPdTlqffO0a8b#id/manifest,DAMS Manifest,DAMS Image
32999c1f-6dcb-574a-8c94-7341bcf128d6,tg:mmbbr:360_#1,e22_Images,1,https://dams.antwerpen.be/asset/u2LVlLUXYUVRPPZdWOn3tAdI#id,https://dams.antwerpen.be/iiif/u2LVlLUXYUVRPPZdWOn3tAdI#id/manifest,DAMS Manifest,DAMS Image
d1d25a18-af7d-56c9-b097-cd28b9c522de,tg:mmbbr:361_#1,e22_Images,1,https://dams.antwerpen.be/asset/e2JSQf85bTUJaaUMdSDH8ntl#id,https://dams.antwerpen.be/iiif/e2JSQf85bTUJaaUMdSDH8ntl#id/manifest,DAMS Manifest,DAMS Image
1ffd3705-6884-5a64-a757-9db2bd85ea57,tg:mmbbr:362_#1,e22_Images,1,https://dams.antwerpen.be/asset/kcRIVbGBIPVPIgcKqC6zamiz#id,https://dams.antwerpen.be/iiif/kcRIVbGBIPVPIgcKqC6zamiz#id/manifest,DAMS Manifest,DAMS Image
fd40bd32-324f-5aa8-9351-4f94cd406429,tg:mmbbr:363_#1,e22_Images,1,https://dams.antwerpen.be/asset/i2HbcQ4gKqdgliRIPOPYbSBK#id,https://dams.antwerpen.be/iiif/i2HbcQ4gKqdgliRIPOPYbSBK#id/manifest,DAMS Manifest,DAMS Image
6c758c08-3229-54d2-adb9-085d073fad91,tg:mmbbr:364_#1,e22_Images,1,https://dams.antwerpen.be/asset/p1eHdLPXTTceboUeDNR2vgJ7#id,https://dams.antwerpen.be/iiif/p1eHdLPXTTceboUeDNR2vgJ7#id/manifest,DAMS Manifest,DAMS Image
0d2b274a-63da-592f-9410-918bef8acfea,tg:mmbbr:365_#1,e22_Images,1,https://dams.antwerpen.be/asset/TZPslaoHLQJUReDG9Cbhiqaa#id,https://dams.antwerpen.be/iiif/TZPslaoHLQJUReDG9Cbhiqaa#id/manifest,DAMS Manifest,DAMS Image
5f473ee4-eb3a-5ab2-8fd3-c17bb3171e41,tg:mmbbr:366_#1,e22_Images,1,https://dams.antwerpen.be/asset/jvIeJQcRAqOkBKdoKO9JaOvW#id,https://dams.antwerpen.be/iiif/jvIeJQcRAqOkBKdoKO9JaOvW#id/manifest,DAMS Manifest,DAMS Image
06cd8114-4645-57ba-8c18-93d2bf76581d,tg:mmbbr:367_#1,e22_Images,1,https://dams.antwerpen.be/asset/Q1ZnoTlbPsxUgspLDZs03uXD#id,https://dams.antwerpen.be/iiif/Q1ZnoTlbPsxUgspLDZs03uXD#id/manifest,DAMS Manifest,DAMS Image
0899a48f-31f3-5a75-8cd3-dcbc6542f7d9,tg:mmbbr:368_#1,e22_Images,1,https://dams.antwerpen.be/asset/VcYoiRDloRVGXkkGAblu0ufd#id,https://dams.antwerpen.be/iiif/VcYoiRDloRVGXkkGAblu0ufd#id/manifest,DAMS Manifest,DAMS Image
6ba8ccc7-8ce5-51c6-a4c8-66120c365f39,tg:mmbbr:369_#1,e22_Images,1,https://dams.antwerpen.be/asset/b2JVaoqWQWmVjhT8gNxB3Vbx#id,https://dams.antwerpen.be/iiif/b2JVaoqWQWmVjhT8gNxB3Vbx#id/manifest,DAMS Manifest,DAMS Image
e2b75f35-95e5-5e3a-8160-cf75eb0f6d08,tg:mmbbr:370_#1,e22_Images,1,https://dams.antwerpen.be/asset/qBQJXbngQbXBlmattqJvtE32#id,https://dams.antwerpen.be/iiif/qBQJXbngQbXBlmattqJvtE32#id/manifest,DAMS Manifest,DAMS Image
5ee12e62-6e6b-53e6-a484-9c8194220069,tg:mmbbr:371_#1,e22_Images,1,https://dams.antwerpen.be/asset/A2PU9mKalLmbeiQoN9lCbHIZ#id,https://dams.antwerpen.be/iiif/A2PU9mKalLmbeiQoN9lCbHIZ#id/manifest,DAMS Manifest,DAMS Image
b54de4e6-aa93-5d09-96f5-25f187e28fb9,tg:mmbbr:372_#1,e22_Images,1,https://dams.antwerpen.be/asset/GgWcUWNeqRd5WceDT4bv9zRl#id,https://dams.antwerpen.be/iiif/GgWcUWNeqRd5WceDT4bv9zRl#id/manifest,DAMS Manifest,DAMS Image
06794b5a-3a86-54c7-b39f-fe15f8e6a3c0,tg:mmbbr:373_#1,e22_Images,1,https://dams.antwerpen.be/asset/v2UNglSJSbQALNJYCbn5jS9U#id,https://dams.antwerpen.be/iiif/v2UNglSJSbQALNJYCbn5jS9U#id/manifest,DAMS Manifest,DAMS Image
a5dac0bb-dc95-5129-bdf6-290e57ef0070,tg:mmbbr:374_#1,e22_Images,1,https://dams.antwerpen.be/asset/V1Sm96jAMaYVlkCkRQZiZfc6#id,https://dams.antwerpen.be/iiif/V1Sm96jAMaYVlkCkRQZiZfc6#id/manifest,DAMS Manifest,DAMS Image
d66655fb-db58-5d86-8029-9726b4752638,tg:mmbbr:375_#1,e22_Images,1,https://dams.antwerpen.be/asset/s1ORYVAVXnFPqYD5PU7YOTGn#id,https://dams.antwerpen.be/iiif/s1ORYVAVXnFPqYD5PU7YOTGn#id/manifest,DAMS Manifest,DAMS Image
d8b65823-feef-5249-999b-f0333ec8dc63,tg:mmbbr:376_#1,e22_Images,1,https://dams.antwerpen.be/asset/g1dQiWSBPVGmjbFDbT9VDBzA#id,https://dams.antwerpen.be/iiif/g1dQiWSBPVGmjbFDbT9VDBzA#id/manifest,DAMS Manifest,DAMS Image
acdb0f60-88eb-53d5-b9f9-5290d98af557,tg:mmbbr:377_#1,e22_Images,1,https://dams.antwerpen.be/asset/JXWTUbeRfrYkbVsulaxn5iHc#id,https://dams.antwerpen.be/iiif/JXWTUbeRfrYkbVsulaxn5iHc#id/manifest,DAMS Manifest,DAMS Image
189cd6f8-e941-5f90-99ff-586c88e4e10e,tg:mmbbr:378_#1,e22_Images,1,https://dams.antwerpen.be/asset/a1RWhhYMe7phWdPagYOpSCaa#id,https://dams.antwerpen.be/iiif/a1RWhhYMe7phWdPagYOpSCaa#id/manifest,DAMS Manifest,DAMS Image
5158c642-d34b-5462-9be1-d7afa46b4b7e,tg:mmbbr:379_#1,e22_Images,1,https://dams.antwerpen.be/asset/u27bLRfWpCICJTinOokJV2gv#id,https://dams.antwerpen.be/iiif/u27bLRfWpCICJTinOokJV2gv#id/manifest,DAMS Manifest,DAMS Image
27e97ff0-9bc7-5343-a801-524f915d9b01,tg:mmbbr:380_#1,e22_Images,1,https://dams.antwerpen.be/asset/VTbCQKKMAbNVRJtcbKnDzOs2#id,https://dams.antwerpen.be/iiif/VTbCQKKMAbNVRJtcbKnDzOs2#id/manifest,DAMS Manifest,DAMS Image
784c2b43-b803-51bf-8386-cd6bf4e6441e,tg:mmbbr:381_#1,e22_Images,1,https://dams.antwerpen.be/asset/EggPVDlOoSHfRtUKyo4zaQWk#id,https://dams.antwerpen.be/iiif/EggPVDlOoSHfRtUKyo4zaQWk#id/manifest,DAMS Manifest,DAMS Image
294fd694-6876-57be-be7b-92cc3e5aa6b7,tg:mmbbr:382_#1,e22_Images,1,https://dams.antwerpen.be/asset/xOYOJSshHejOWOpJOSRK1FiW#id,https://dams.antwerpen.be/iiif/xOYOJSshHejOWOpJOSRK1FiW#id/manifest,DAMS Manifest,DAMS Image
f09059aa-4b55-5525-9cf8-7d786e3c2c8b,tg:mmbbr:383_#1,e22_Images,1,https://dams.antwerpen.be/asset/c1LEUFURZhaSTToTCY3DXF4W#id,https://dams.antwerpen.be/iiif/c1LEUFURZhaSTToTCY3DXF4W#id/manifest,DAMS Manifest,DAMS Image
9b33ef81-67fa-5d27-8428-3713558f46d4,tg:mmbbr:384_#1,e22_Images,1,https://dams.antwerpen.be/asset/vJJcgXRQTXTKWdQadds8rI5u#id,https://dams.antwerpen.be/iiif/vJJcgXRQTXTKWdQadds8rI5u#id/manifest,DAMS Manifest,DAMS Image
68c4bf41-9d9d-5ecd-8e81-0bcc4bb76a8e,tg:mmbbr:385_#1,e22_Images,1,https://dams.antwerpen.be/asset/z1SeYkpYNNKHVJsJflnSSkuU#id,https://dams.antwerpen.be/iiif/z1SeYkpYNNKHVJsJflnSSkuU#id/manifest,DAMS Manifest,DAMS Image
989b2ed6-988a-5919-8052-d46a116d7b56,tg:mmbbr:386_#1,e22_Images,1,https://dams.antwerpen.be/asset/R1KOqWyddTdZPnoOPVHycLTq#id,https://dams.antwerpen.be/iiif/R1KOqWyddTdZPnoOPVHycLTq#id/manifest,DAMS Manifest,DAMS Image
03a8b2d8-b308-569c-ad53-f3a121809112,tg:mmbbr:387_#1,e22_Images,1,https://dams.antwerpen.be/asset/xdfdCqnKQJCYTTGFIkPeDUlQ#id,https://dams.antwerpen.be/iiif/xdfdCqnKQJCYTTGFIkPeDUlQ#id/manifest,DAMS Manifest,DAMS Image
b9da9531-f1d7-5ee3-8aac-8bbb030d1840,tg:mmbbr:388_#1,e22_Images,1,https://dams.antwerpen.be/asset/Q2QXSXiZRTLOXVL4iabXSFd1#id,https://dams.antwerpen.be/iiif/Q2QXSXiZRTLOXVL4iabXSFd1#id/manifest,DAMS Manifest,DAMS Image
0be9e900-2d9f-5f51-9a55-d255366a8395,tg:mmbbr:389_#1,e22_Images,1,https://dams.antwerpen.be/asset/armabR8re9I1bJVLhx31VgzN#id,https://dams.antwerpen.be/iiif/armabR8re9I1bJVLhx31VgzN#id/manifest,DAMS Manifest,DAMS Image
3848930a-5bae-5516-8ba5-df234ebc2a7e,tg:mmbbr:390_#1,e22_Images,1,https://dams.antwerpen.be/asset/t1VaWDMgZYY7fmYIcjK4nd0P#id,https://dams.antwerpen.be/iiif/t1VaWDMgZYY7fmYIcjK4nd0P#id/manifest,DAMS Manifest,DAMS Image
3c9d9601-506c-5227-906d-b11589613c08,tg:mmbbr:391_#1,e22_Images,1,https://dams.antwerpen.be/asset/n25PQeXP6ZfeOTWfYQqGI3iU#id,https://dams.antwerpen.be/iiif/n25PQeXP6ZfeOTWfYQqGI3iU#id/manifest,DAMS Manifest,DAMS Image
9cfc5def-0521-54fe-9e8c-053a79aac4cd,tg:mmbbr:392_#1,e22_Images,1,https://dams.antwerpen.be/asset/HRa8FKLhQmihsAaOLrJUX8vp#id,https://dams.antwerpen.be/iiif/HRa8FKLhQmihsAaOLrJUX8vp#id/manifest,DAMS Manifest,DAMS Image
b9f17845-00d1-5f1c-9319-d06ba99d5716,tg:mmbbr:393_#1,e22_Images,1,https://dams.antwerpen.be/asset/GKeUVItkuNmV98YUviPixZ5l#id,https://dams.antwerpen.be/iiif/GKeUVItkuNmV98YUviPixZ5l#id/manifest,DAMS Manifest,DAMS Image
8c8ed493-0f91-5ce9-a0a3-4a65a650e12d,tg:mmbbr:394_#1,e22_Images,1,https://dams.antwerpen.be/asset/P1oTQbYVMBGbCIgbCbPHHAyS#id,https://dams.antwerpen.be/iiif/P1oTQbYVMBGbCIgbCbPHHAyS#id/manifest,DAMS Manifest,DAMS Image
0a209f18-815b-5cea-b6ee-5479d56582b5,tg:mmbbr:395_#1,e22_Images,1,https://dams.antwerpen.be/asset/PVSNthbeRQlfKPKkPszauGiL#id,https://dams.antwerpen.be/iiif/PVSNthbeRQlfKPKkPszauGiL#id/manifest,DAMS Manifest,DAMS Image
befa3de3-58ee-5184-b3c5-b6904dd3179e,tg:mmbbr:396_#1,e22_Images,1,https://dams.antwerpen.be/asset/rObSAeigMRbXkgRaVQlhofg7#id,https://dams.antwerpen.be/iiif/rObSAeigMRbXkgRaVQlhofg7#id/manifest,DAMS Manifest,DAMS Image
0c3e07bc-3388-5b5b-8cc1-7c3f0a7bec3f,tg:mmbbr:397_#1,e22_Images,1,https://dams.antwerpen.be/asset/M8bf7FQVm7RKBbpXaVSze1we#id,https://dams.antwerpen.be/iiif/M8bf7FQVm7RKBbpXaVSze1we#id/manifest,DAMS Manifest,DAMS Image
dd3b1fbb-903e-5248-9485-7aa727472d82,tg:mmbbr:398_#1,e22_Images,1,https://dams.antwerpen.be/asset/V2gMOOch83GBUjNXTc0Udoum#id,https://dams.antwerpen.be/iiif/V2gMOOch83GBUjNXTc0Udoum#id/manifest,DAMS Manifest,DAMS Image
8f677f33-2efc-5d54-8598-29182c6bf6b9,tg:mmbbr:399_#1,e22_Images,1,https://dams.antwerpen.be/asset/Q1rqbROEeVHKWdOJpYmppLhW#id,https://dams.antwerpen.be/iiif/Q1rqbROEeVHKWdOJpYmppLhW#id/manifest,DAMS Manifest,DAMS Image
8c4ce06b-6cd9-59d8-a111-a5b7b91f6053,tg:mmbbr:400_#1,e22_Images,1,https://dams.antwerpen.be/asset/k2JVSaGULdRPTfaAVZfFx4hF#id,https://dams.antwerpen.be/iiif/k2JVSaGULdRPTfaAVZfFx4hF#id/manifest,DAMS Manifest,DAMS Image
aa79ed17-1cbb-5d84-9890-ffdade8178a4,tg:mmbbr:401_#1,e22_Images,1,https://dams.antwerpen.be/asset/c2EaaxPGpS8APWScCdgEoFc1#id,https://dams.antwerpen.be/iiif/c2EaaxPGpS8APWScCdgEoFc1#id/manifest,DAMS Manifest,DAMS Image
0bbf633a-7ad5-53f8-a55a-3f2d106dacad,tg:mmbbr:402_#1,e22_Images,1,https://dams.antwerpen.be/asset/Ew8XZGofSeLOZSNEopW0Uinu#id,https://dams.antwerpen.be/iiif/Ew8XZGofSeLOZSNEopW0Uinu#id/manifest,DAMS Manifest,DAMS Image
