ResourceID,mmb_id,card,source_field,source_date,Copyright Type,Copyright Revision Date
ad80586c-b10f-53c0-9ffb-b171f389f1f7,tg:mmbbr:182,e73_Copyrights,begindatum,1890,No Copyright - Public Domain Mark 1.0,2005
dcba878d-1cd6-5c18-8572-c2b5d0c8e727,tg:mmbbr:183,e73_Copyrights,begindatum,1890,No Copyright - Public Domain Mark 1.0,2005
e899be97-b1c8-5af0-8851-91c513a5c7cc,tg:mmbbr:184,e73_Copyrights,begindatum,1890,No Copyright - Public Domain Mark 1.0,2005
7809363e-06e7-5270-b97a-8cd08021b9a3,tg:mmbbr:185,e73_Copyrights,begindatum,1890,No Copyright - Public Domain Mark 1.0,2005
03fe68a1-2942-593c-8c5a-89be4844c843,tg:mmbbr:186,e73_Copyrights,begindatum,1890,No Copyright - Public Domain Mark 1.0,2005
503a52f3-1ab9-5954-8a95-af3c24ab4ed4,tg:mmbbr:187,e73_Copyrights,begindatum,1890,No Copyright - Public Domain Mark 1.0,2005
9a4df2e1-ca02-5e38-af6b-6f29ffb636a1,tg:mmbbr:188,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
bf840982-46ed-53b4-8f18-4c181a676bc8,tg:mmbbr:189,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
542799cb-10fc-5265-b5d9-0bf18ae9e340,tg:mmbbr:190,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
ad3efa19-d747-53d5-994a-a31730f84a21,tg:mmbbr:191,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
0f261400-a40b-5845-8bb6-19f4752cbe96,tg:mmbbr:192,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
6d8505cf-90bf-5004-9074-3c2eff1d8b27,tg:mmbbr:193,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
299869ac-438b-5627-94a1-b323d3cdbb95,tg:mmbbr:194,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
343011e6-0d1b-50e4-b7ba-5e9f509ea4a6,tg:mmbbr:195,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
77560f7a-ea22-5874-a0f8-f4bae5607a8c,tg:mmbbr:196,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
6073fe67-4dff-504f-8ea9-c68f6a3bc222,tg:mmbbr:197,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
8c146ab5-bb64-52df-bcd8-50c1dd64cf68,tg:mmbbr:198,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
715175aa-2d72-54fa-811b-e566dc177be6,tg:mmbbr:199,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
b5fbc9cf-9d47-51f1-bc37-7940d7d32dd9,tg:mmbbr:200,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
57ceef07-7654-5cb2-ae7f-7ddd4dc950e0,tg:mmbbr:201,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
152d7275-0078-55ca-a463-4b0c428bc9e7,tg:mmbbr:202,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
f35abb7b-b3af-5301-bd8f-9999295c77ea,tg:mmbbr:203,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
b2de5ae3-3b73-50f0-9471-2d7ab7f944b2,tg:mmbbr:204,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
4ac51e46-6a3f-555c-b276-a756b3751fe3,tg:mmbbr:205,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
3df40d7e-d3e1-5d3e-b56a-f9c816023099,tg:mmbbr:206,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
16c408a4-1c77-5425-b85d-6e497eb5a58e,tg:mmbbr:207,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
9727eb5d-957a-5170-8425-9380b6760d92,tg:mmbbr:208,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
ce99b422-1f64-55da-a90b-f144d13c5bda,tg:mmbbr:209,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
ae1e7ab0-ca88-5566-bb82-a8283a45f2d1,tg:mmbbr:210,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
19fe6f5d-2cca-5e73-baed-be98df45a2bc,tg:mmbbr:211,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
848d2672-3ef2-53e9-a94d-d41badfc4e9e,tg:mmbbr:212,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
2a3cbb00-72ae-53e1-963e-d3b4d5cfd0a8,tg:mmbbr:213,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
6df6f43e-76f0-54ca-bc1a-796f2d66b9d0,tg:mmbbr:214,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
6c996a2f-a733-5f48-83d1-fa202acddf14,tg:mmbbr:215,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
9d34f97a-cdd6-5cd3-9482-a24febd8fdbe,tg:mmbbr:216,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
8829764b-5d8a-5685-9d96-8b04a4e0788a,tg:mmbbr:217,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
483bac7d-e5eb-57e1-bbae-44a8b3cafb46,tg:mmbbr:218,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
5d6129fa-6f11-5549-8e46-52bab3c8b212,tg:mmbbr:219,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
67a11d4d-520f-53ac-8c1c-edec934df93c,tg:mmbbr:220,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
7e83d536-052d-5f93-90d4-b93e93d5c2e1,tg:mmbbr:221,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
da1e26c7-7a08-59b2-a057-9c9ec94a441c,tg:mmbbr:222,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
fdf87053-f9c1-5961-8197-72afb3fed1ee,tg:mmbbr:223,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
2530c6be-caa0-5238-92b5-6af96a5598b1,tg:mmbbr:224,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
6060aa90-7bc3-51ec-b8aa-eff2875c87bf,tg:mmbbr:225,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
0d1546bb-07b0-5a1d-831f-3013670259d9,tg:mmbbr:226,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
561ab87c-5246-5056-9457-cebd84de7f91,tg:mmbbr:227,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
58507376-e8e3-5781-a42d-ef02b77522a1,tg:mmbbr:228,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
e174e117-3932-5b90-840c-7aabf530a0fa,tg:mmbbr:230,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
3ce3bc5b-32d6-5d1a-8a39-72c8be639efd,tg:mmbbr:231,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
5aa8d8f3-211f-5705-b77d-291665cd7e14,tg:mmbbr:232,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
b0d48d7f-27fa-51b7-865a-310ae5c1f1d8,tg:mmbbr:233,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
6dcc72b3-7917-5d79-9a31-f82ca14981a1,tg:mmbbr:234,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
b24a7662-28b8-5096-8c74-b2b142f2cfcf,tg:mmbbr:235,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
4a945ac8-acbc-5328-8e4a-022cad4e0717,tg:mmbbr:236,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
75f62496-840e-5ac7-b463-05f0af1ef2e6,tg:mmbbr:237,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
4d6f6416-0f61-5931-b90a-90bbbff2f2f9,tg:mmbbr:238,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
c1f650c4-e6e6-5a7d-b23c-32fa29041833,tg:mmbbr:239,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
59daeb9a-8ee6-58fc-b69a-f5ea1fb2a096,tg:mmbbr:240,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
6f8b674c-ae8c-5fbd-9922-78a8bef5454c,tg:mmbbr:241,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
69663920-30f2-553b-abdb-43eeff0b0289,tg:mmbbr:242,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
4c8a16e9-e536-5994-9bbf-35c056a7b977,tg:mmbbr:243,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
cf342262-2bc8-584c-99e7-74a2b3b1eba2,tg:mmbbr:244,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
19f975a6-ade3-5f1f-82f4-7110a79b6e50,tg:mmbbr:245,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
db2a13f2-96e1-5500-a90d-ff54035f81e3,tg:mmbbr:246,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
49e65433-3bd8-5a9c-854b-3943f4648d5b,tg:mmbbr:247,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
0882fc8d-1393-547d-9d35-d4434d5561c4,tg:mmbbr:248,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
ec0143eb-6db2-5af4-bfab-8cd5989f3981,tg:mmbbr:249,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
06723e29-507a-5466-a259-8293d8794314,tg:mmbbr:250,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
e106900d-4f58-5b1e-ac28-5ed14a57ccf2,tg:mmbbr:251,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
3e08bb0c-2a13-54f5-b85a-41e0f7ba731d,tg:mmbbr:252,e73_Copyrights,begindatum,1891,No Copyright - Public Domain Mark 1.0,2006
1a226efe-2438-523f-aea1-f478fb204969,tg:mmbbr:253,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
c8ff3b5f-980e-5398-89ad-9d24d3b2a99e,tg:mmbbr:254,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
2e20bb58-700d-52e5-9057-ff9b0198d393,tg:mmbbr:255,e73_Copyrights,begindatum,1905,No Known Copyright,2020
1c80f2ac-f3a7-54bf-8b57-c363d99e4573,tg:mmbbr:256,e73_Copyrights,begindatum,1905,No Known Copyright,2020
b74f94d2-0901-5603-8632-9e7c1223f2db,tg:mmbbr:257,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
6a9fef17-8a37-55b6-9c16-e3b3eb38f61e,tg:mmbbr:258,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
37981286-3ee5-5afa-856e-82a675ac0925,tg:mmbbr:259,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
5c6fcb84-c13a-5689-9900-ea8523c6ed2b,tg:mmbbr:260,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
e0604875-8a93-5eb4-9235-4032fefc5812,tg:mmbbr:261,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
8106e66d-881c-5a23-8847-a79648a58680,tg:mmbbr:262,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
b05f3b98-3591-5563-a9c1-2b108996b6b6,tg:mmbbr:263,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
371c593d-5eec-5dd0-a0d4-142d2a197b22,tg:mmbbr:264,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
878ed9ca-3d6f-506d-ad56-755a9f4984cd,tg:mmbbr:265,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
9f42a9de-b96a-5b5a-926d-6c028524cdd6,tg:mmbbr:266,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
a7bc90e6-7e8e-5a97-b7bd-b8c24c62c019,tg:mmbbr:267,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
c3096cd0-caaa-5fd3-9176-b7682b9b9dd6,tg:mmbbr:268,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
28a33be5-a5e3-529e-8e9c-8a8221ed9dfc,tg:mmbbr:269,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
99685785-d0b0-5aa9-96d3-fbc295ef462b,tg:mmbbr:270,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
5f622469-2f55-5796-ac52-ea6782376ed1,tg:mmbbr:271,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
849f9f6c-db64-5b7f-8a57-c4ade9501d89,tg:mmbbr:272,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
68499630-3e20-5ed1-87a9-df82cbda1d29,tg:mmbbr:273,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
a20ed307-7179-53b0-ae31-129283fcf9a8,tg:mmbbr:274,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
46bd6b4d-89b0-5b8b-829d-55d7bff48b52,tg:mmbbr:275,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
7d410381-3977-595f-b67b-cb7766cbd5da,tg:mmbbr:276,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
01feeb50-ab52-5c10-8cff-e372d701371e,tg:mmbbr:277,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
d805e098-97ab-5a7c-afdb-63380b32c955,tg:mmbbr:278,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
87146b1f-4acc-5f49-99f1-0a2cf4a35cc5,tg:mmbbr:279,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
ee8ce4b4-83ec-50d1-b68e-9aeca61f0324,tg:mmbbr:280,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
c2c9d2a6-d743-5da7-bdd7-e86d086f7b24,tg:mmbbr:281,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
02f6942e-037a-5bba-8fb1-706f2d37687a,tg:mmbbr:282,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
bb36e04b-7546-5d20-8a77-8e96f4170c13,tg:mmbbr:283,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
42be4428-45cc-5202-9f9a-c40662cdb59a,tg:mmbbr:284,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
93ffe75d-2ce9-500e-920b-c1e2c70eab1f,tg:mmbbr:285,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
2c847ffb-b4de-540e-94f9-fe27375d5d20,tg:mmbbr:286,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
e304e327-0a8b-5966-b281-d950528018de,tg:mmbbr:287,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
b8a9a6c0-4c49-57bc-823c-5232e04fae1d,tg:mmbbr:288,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
2d8af33d-fe8f-5b8e-81ca-405484eee30d,tg:mmbbr:289,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
8d027eff-bbd2-55c4-9128-52a00f87881b,tg:mmbbr:290,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
9b0d58b2-ac42-5365-94dd-04ff9b8bade0,tg:mmbbr:291,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
46d0628b-f84e-57db-8b1d-84d06ff0329f,tg:mmbbr:292,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
2df495a0-543d-5d0c-b1bd-a050c72ddc3e,tg:mmbbr:293,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
d5a3ecb7-248b-5a9d-87fb-485de2e3f51c,tg:mmbbr:294,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
d7b68a69-5573-587b-994e-2c203f1ebcb6,tg:mmbbr:295,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
e786813e-ebef-5b28-864c-a080b2a90091,tg:mmbbr:296,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
188b3ad3-6eff-5852-9de3-255404356578,tg:mmbbr:297,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
7d0d37d7-4b2a-5d0f-b136-c1934dd279aa,tg:mmbbr:298,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
e822afe9-4507-5ded-9ed4-c25628b426fc,tg:mmbbr:299,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
63272701-eff4-5954-a52a-7b5e443354eb,tg:mmbbr:300,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
92d9616c-3e34-5973-82fb-e652cc20f957,tg:mmbbr:302,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
fc8615c9-9aba-5b48-b40d-9ef284d8b042,tg:mmbbr:303,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
84d81eee-c861-5123-8740-84d5506b9e77,tg:mmbbr:304,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
51654cba-240a-50bc-b9fb-65104fd97f14,tg:mmbbr:305,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
60e24d41-a179-5bcf-8cd0-8676819c5f2c,tg:mmbbr:306,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
209a825b-6f45-5714-aef1-b1e5a64f03fa,tg:mmbbr:307,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
f7aeece5-a09c-51e6-9b2b-de681534d936,tg:mmbbr:308,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
408dd37b-ce80-5033-9440-4d2f78ba05f0,tg:mmbbr:309,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
d3793410-8414-52f5-b674-3af16f4ecdc0,tg:mmbbr:310,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
0a93506c-4edf-5ef8-85a6-cdff3fdd3b9b,tg:mmbbr:311,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
3c6efd08-1e16-5fc5-ba67-a100f4daf960,tg:mmbbr:312,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
822fa783-6e06-54e6-9e6d-6d1de84bc33e,tg:mmbbr:313,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
9f5d7a4d-02f9-5490-9610-48f7dbbd2603,tg:mmbbr:314,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
090fcacf-5a96-5180-9d2b-86afe33cf208,tg:mmbbr:315,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
a684138d-c839-538b-8c66-74720162e9ed,tg:mmbbr:316,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
c7a61aa4-7add-5d55-93cd-4cf2b30847b4,tg:mmbbr:317,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
52092c65-357e-5760-b191-d0a61f4a98b7,tg:mmbbr:318,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
5433da46-bcef-5b36-bca4-662debce9a94,tg:mmbbr:319,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
9b0026eb-d7f3-546e-b019-3ee415c7389a,tg:mmbbr:320,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
af16ce68-c244-5ff8-9ef7-e56bded8b5ff,tg:mmbbr:321,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
21ba023c-1a8f-50e9-8557-250c0898b503,tg:mmbbr:322,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
caf0a724-bcb7-5bdd-8bbe-ff04fee35e2d,tg:mmbbr:323,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
0660d9bf-a0d0-5ce9-bf61-a01e67a44f0e,tg:mmbbr:324,e73_Copyrights,begindatum,1893,No Known Copyright,2008
e0712544-49c6-50b0-85fb-c76abfe342d3,tg:mmbbr:325,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
4c6170c1-0621-5b8f-a1f2-6dc8ae6136f3,tg:mmbbr:326,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
f64473f7-5977-5720-a855-cc02722a7180,tg:mmbbr:327,e73_Copyrights,begindatum,1892,No Copyright - Public Domain Mark 1.0,2007
6a59cd32-e7da-5632-9397-4aa3d25983d6,tg:mmbbr:330,e73_Copyrights,begindatum,1893,No Known Copyright,2008
9acdb3dc-ee2e-57df-9f3b-0095c7a53fa8,tg:mmbbr:331,e73_Copyrights,begindatum,1893,No Known Copyright,2008
ce05d8a4-02cd-50ad-8281-97e973431271,tg:mmbbr:332,e73_Copyrights,begindatum,1893,No Known Copyright,2008
651540bf-6fc4-5f8a-a289-b74f15b89e59,tg:mmbbr:333,e73_Copyrights,begindatum,1893,No Known Copyright,2008
64624009-ccc3-5f36-97e2-06f67e4e7ff2,tg:mmbbr:334,e73_Copyrights,begindatum,1893,No Known Copyright,2008
1d75ab13-6de7-5d14-a172-0c6c3250739d,tg:mmbbr:335,e73_Copyrights,begindatum,1893,No Known Copyright,2008
4776c05a-0969-5d4a-85a9-928816d4d135,tg:mmbbr:336,e73_Copyrights,begindatum,1893,No Known Copyright,2008
d7f58866-9272-546e-b8be-796103d3c293,tg:mmbbr:337,e73_Copyrights,begindatum,1893,No Known Copyright,2008
b1d59a75-1ea2-5cdb-8094-f119853ca7e9,tg:mmbbr:338,e73_Copyrights,begindatum,1893,No Known Copyright,2008
f77243db-0210-523f-9641-2dc12552a61f,tg:mmbbr:339,e73_Copyrights,begindatum,1893,No Known Copyright,2008
cbf37563-adb6-5d6b-adf7-61a513d37a47,tg:mmbbr:340,e73_Copyrights,begindatum,1893,No Known Copyright,2008
c549ac3a-c2f2-576f-a198-5d9f54660847,tg:mmbbr:341,e73_Copyrights,begindatum,1893,No Known Copyright,2008
ac05991d-6892-5a95-9607-933b64a0fe77,tg:mmbbr:342,e73_Copyrights,begindatum,1893,No Known Copyright,2008
ef3814fe-a6e8-5494-b1de-fcd99de4f163,tg:mmbbr:343,e73_Copyrights,begindatum,1893,No Known Copyright,2008
4b6b4123-c88a-5b2d-9798-9a2a851d4d27,tg:mmbbr:344,e73_Copyrights,begindatum,1893,No Known Copyright,2008
0deb38cf-5641-5b7f-9daa-fa6776f84f62,tg:mmbbr:345,e73_Copyrights,begindatum,1893,No Known Copyright,2008
77a11988-b806-5c50-99d4-087f5ac7a8d6,tg:mmbbr:346,e73_Copyrights,begindatum,1893,No Known Copyright,2008
cd85e28f-efed-5faf-a10f-db0e1c1e4aa2,tg:mmbbr:347,e73_Copyrights,begindatum,1893,No Known Copyright,2008
b943e918-f427-5c97-93e4-0dd8e11da9e8,tg:mmbbr:348,e73_Copyrights,begindatum,1893,No Known Copyright,2008
e4224447-9505-5cb0-827f-3d4fdeb4e0bc,tg:mmbbr:349,e73_Copyrights,begindatum,1893,No Known Copyright,2008
d2f3be6d-1cd0-54f2-b2d6-bb753e2a14c5,tg:mmbbr:350,e73_Copyrights,begindatum,1893,No Known Copyright,2008
5f84364e-afa1-5874-8bed-a80f8f407242,tg:mmbbr:351,e73_Copyrights,begindatum,1893,No Known Copyright,2008
88f937fe-a8fa-5ec8-b719-d72206341cf2,tg:mmbbr:352,e73_Copyrights,begindatum,1893,No Known Copyright,2008
29badd67-f375-5a59-803d-705e4acc713d,tg:mmbbr:353,e73_Copyrights,begindatum,1893,No Known Copyright,2008
be14aad3-bb70-5d7b-a102-6600e6f5f514,tg:mmbbr:354,e73_Copyrights,begindatum,1893,No Known Copyright,2008
902edf9d-1462-5ccb-ac25-865dc872b2ff,tg:mmbbr:355,e73_Copyrights,begindatum,1893,No Known Copyright,2008
5c36be83-b148-568d-b59c-d30bf8950109,tg:mmbbr:356,e73_Copyrights,begindatum,1893,No Known Copyright,2008
dfb7306a-3df6-5e10-abc3-ad95b041c8cc,tg:mmbbr:357,e73_Copyrights,begindatum,1893,No Known Copyright,2008
13489996-c1fe-5142-b923-71864a18f3c0,tg:mmbbr:358,e73_Copyrights,begindatum,1893,No Known Copyright,2008
d4acce57-b133-5c76-bc27-81b4c8d96781,tg:mmbbr:359,e73_Copyrights,begindatum,1893,No Known Copyright,2008
f5789fa8-12d1-5639-ade7-e38120eeeaf8,tg:mmbbr:360,e73_Copyrights,begindatum,1893,No Known Copyright,2008
ea27ca0d-b92c-5399-b8a1-c508416dc2ff,tg:mmbbr:361,e73_Copyrights,begindatum,1893,No Known Copyright,2008
3228c9d7-6bb9-5bde-94d5-235105725d80,tg:mmbbr:362,e73_Copyrights,begindatum,1893,No Known Copyright,2008
b18c8378-5661-5be5-9566-0d315a2a63ee,tg:mmbbr:363,e73_Copyrights,begindatum,1893,No Known Copyright,2008
f9a8469b-0007-5749-985a-6af4d199d90e,tg:mmbbr:364,e73_Copyrights,begindatum,1893,No Known Copyright,2008
022d0111-8773-5013-bce8-8def59de2d2d,tg:mmbbr:365,e73_Copyrights,begindatum,1893,No Known Copyright,2008
7ac5b7b4-ba50-57e1-bb44-d957bea5cfd1,tg:mmbbr:366,e73_Copyrights,begindatum,1893,No Known Copyright,2008
2e3466cd-4a89-5c3a-88dd-b4d4312fd543,tg:mmbbr:367,e73_Copyrights,begindatum,1893,No Known Copyright,2008
71ce7cae-6246-534a-936e-8ba489e54c64,tg:mmbbr:368,e73_Copyrights,begindatum,1893,No Known Copyright,2008
a689706b-2cf8-5b3f-808c-aca4bfc13342,tg:mmbbr:369,e73_Copyrights,begindatum,1893,No Known Copyright,2008
f6ca2eda-ee18-5cc8-b4e8-29759dbe950a,tg:mmbbr:370,e73_Copyrights,begindatum,1893,No Known Copyright,2008
4fd4690c-5848-5e33-9408-78a36cc8d030,tg:mmbbr:371,e73_Copyrights,begindatum,1893,No Known Copyright,2008
f7a7c6eb-5916-5b3d-aa48-9d2a7c4b2e96,tg:mmbbr:372,e73_Copyrights,begindatum,1893,No Known Copyright,2008
