ResourceID,mmb_id_mat,card,order,Acquisition Brocade ID,Acquisition Widget
0aa5dc1c-7221-54f4-8849-6b0aa62f2479,tg:mmbbr:1414_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
6364d382-f7ac-55f4-b37c-306215b62e73,tg:mmbbr:1415_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
374614b0-8237-58f9-bbba-4491e171d0e5,tg:mmbbr:1416_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
354e1378-2d6b-5c9c-8807-ff71356dc962,tg:mmbbr:1417_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
7fdb11a8-9bc1-5dc5-8f4d-c70cb8674ae8,tg:mmbbr:1418_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
e19ff172-73d5-5a17-b2b2-0f86bbcbf9aa,tg:mmbbr:1419_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
fdeecf21-3358-5f83-8d35-a6b6f0c755ef,tg:mmbbr:1420_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
7a7975a2-cb53-5b78-bb03-637d08a4a4f0,tg:mmbbr:1421_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
345f4321-0cc5-58ac-9d7d-577e500ab7fc,tg:mmbbr:1422_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
0d6b46d6-c547-549a-a418-4423233e3b2f,tg:mmbbr:1423_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
3b16d5c8-ea19-5bd4-bd91-a7caa1b66679,tg:mmbbr:1424_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
3ba4f433-e4b0-54fc-8aff-5f4f23682165,tg:mmbbr:1425_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
93dc77bc-bece-5cbe-88e0-7f002c529020,tg:mmbbr:1426_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
a1c224fa-5656-5149-91c5-1445d04fe3ea,tg:mmbbr:1427_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
094f0862-1c7f-592a-8690-2ffe244a241d,tg:mmbbr:1428_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
3b3813cb-59b8-5dfb-a7f3-924f890e8f7d,tg:mmbbr:1429_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
d360877c-f465-592e-842b-786979e8eb6c,tg:mmbbr:1430_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
b192f338-9d92-5c00-9239-d179ff849fee,tg:mmbbr:1431_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
a35be14a-2a41-5776-a260-2daff0c829f3,tg:mmbbr:1432_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
04891358-a066-5111-99d9-1e6288751ba3,tg:mmbbr:1433_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
801e6728-06a4-58b2-99a7-f2f1152bad89,tg:mmbbr:1434_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
8be0be60-c9be-573b-9905-02c4b5f7631c,tg:mmbbr:1435_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
0b9730b2-9bd9-5488-ab35-f7bca1a633b3,tg:mmbbr:1436_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
a63611dd-4a42-5fe4-b4ff-0edc025cfc9b,tg:mmbbr:1437_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
832d2660-1cbf-5618-a939-31ba966ead47,tg:mmbbr:1438_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
86cc9d20-6639-5e4a-a0cc-2104eb561a3f,tg:mmbbr:1439_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
ae6a744c-07e9-5ecf-86a3-e8a600707765,tg:mmbbr:1440_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
02e092c4-893c-583a-bbeb-925fbe07ccd7,tg:mmbbr:1441_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
c669c7ed-cf77-568c-88a4-625da867c929,tg:mmbbr:1442_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
0db75a69-4c2f-5f4b-85c6-207cdb9b7d4c,tg:mmbbr:1443_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
1b11c517-ef7e-5f73-b252-f69acd8de16f,tg:mmbbr:1444_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
82d7e687-63f6-502e-93c8-6ce444f75619,tg:mmbbr:1445_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
1e6c245e-9028-5065-a51e-6b1cd448201f,tg:mmbbr:1446_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
c2ff7c09-f412-5bb1-8cfc-57ee2360a040,tg:mmbbr:1447_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
c70cc0cd-576f-5485-acc4-b005ef301306,tg:mmbbr:1448_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
69c7ccb1-982e-5ad5-9215-a85f552706e3,tg:mmbbr:1449_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
f55c131c-334d-53c0-9e9b-e603c906122e,tg:mmbbr:1450_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
5caf70b2-6d4a-5321-90cb-d766545c4556,tg:mmbbr:1451_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
d727f441-2ed2-5b1b-96ac-672f49b4f082,tg:mmbbr:1452_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
0b5263c9-ce7a-5b5c-88c2-6f09a78b3b7f,tg:mmbbr:1453_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
9a48baa5-14b3-5ad1-87d8-86bf771cac20,tg:mmbbr:1466_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
2e0ca8af-ead2-5d4b-8b50-91ce37087d95,tg:mmbbr:1471_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
2016e9c8-d665-59c6-98f2-11f033e48e0a,tg:mmbbr:1477_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
7ff87004-b57e-5f31-a067-883622e426fc,tg:mmbbr:1487_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
3fabba41-736b-5ca8-bea4-be7c6d504966,tg:mmbbr:1489_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
63525787-c76f-51b2-b8fe-5258a76bdf5e,tg:mmbbr:1491_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
90373a4e-5b72-5e19-bc76-bab60972db0b,tg:mmbbr:1492_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
03185d05-07fc-5e56-8f65-47eec4518acf,tg:mmbbr:1493_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
5cbd6bd8-9664-5093-a0fe-61a3f32b098d,tg:mmbbr:1494_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
f40f0a43-bcf6-52cb-b2cb-4050e3aba926,tg:mmbbr:1495_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
fb061247-7406-5859-84f0-24c981f402b8,tg:mmbbr:1496_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
eafd49fa-ba54-5c83-a57e-35b9bb784b73,tg:mmbbr:1497_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
2697c399-00d3-54a6-b499-077eb403fd79,tg:mmbbr:1498_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
2c8ded40-4731-50d7-afb0-617bf4b697d9,tg:mmbbr:1499_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
636f67eb-6125-5b11-bb2a-fcbfec8f2788,tg:mmbbr:1500_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
ecab551e-6127-586a-a57e-90309eadadcd,tg:mmbbr:1501_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
4dda743f-b03c-5fbc-9484-6396be6fd887,tg:mmbbr:1502_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
a73eba86-7c41-57e3-a9a3-6b518501451d,tg:mmbbr:1503_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
9b938c0f-b1ae-596e-872f-84b364531a13,tg:mmbbr:1504_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
ef885a94-ffa5-59ba-bf81-543d2693b343,tg:mmbbr:1505_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
bc3a6232-45e8-5672-a2f4-3bb0c6699b69,tg:mmbbr:1506_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
4ea5d694-ca50-5d68-88dd-a6f4abd68636,tg:mmbbr:1507_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
8d6d1989-d63e-56b0-ab97-c8c011694e2c,tg:mmbbr:1508_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
eb50fee5-76de-5d2a-8c0f-eac70a3488ba,tg:mmbbr:1509_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
265bdd9f-2fb5-5187-b3ae-33a7407c2027,tg:mmbbr:1510_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
aa2ad454-a203-5140-9ba9-44734a2c146d,tg:mmbbr:1511_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
ad496701-e763-52b6-b1dd-4ff289967703,tg:mmbbr:1512_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
18888a7c-e45e-553e-a701-9a1821f90c97,tg:mmbbr:1513_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
ee7b0f06-4468-5df7-a43f-76d9ada499b4,tg:mmbbr:1514_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
4129a398-f382-5a18-aa80-b2f93384d0e4,tg:mmbbr:1518_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
690287da-cff2-5888-af0a-af580a44e62f,tg:mmbbr:1526_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
c497d88a-7819-5b08-aa73-8de8ee1384ca,tg:mmbbr:1527_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
196b028e-c431-50c5-98ab-d891ef24eeee,tg:mmbbr:1528_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
d3a26483-2b3b-5e65-bf08-65ddc8fc8bd9,tg:mmbbr:1529_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
3fe00ac4-6e2d-5f30-988b-d3c00ed83ce5,tg:mmbbr:1531_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
0915f0d9-527a-5cd7-a088-c3a1c71e2aa9,tg:mmbbr:1532_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
077ea5b9-b277-5d37-b935-481f666a7db2,tg:mmbbr:1533_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
e873d775-5e94-570e-b5e0-09a0c9e8a2d4,tg:mmbbr:1534_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
ed5e841b-ab89-5364-9b49-211e85d3fad6,tg:mmbbr:1535_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
0b7aa981-7ab5-5285-9f12-2686b762f15e,tg:mmbbr:1536_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
87f4e4a8-097c-5693-be44-b0bbbb23b108,tg:mmbbr:1537_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
fc5bae6e-9dbe-587e-91a8-588e55c105cd,tg:mmbbr:1538_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
74ee7b14-e1a5-5a1b-a31f-89944bf4cd08,tg:mmbbr:1539_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
ce71ca2f-e1cc-5662-bb75-6a8bc04ab58d,tg:mmbbr:1540_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
834a1f2e-57ea-5158-97d4-0458e917b425,tg:mmbbr:1541_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
21b89eb2-c544-5e92-a65e-47bfd7e77d31,tg:mmbbr:1542_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
8f07cc9a-e156-564d-a8a1-a39093922a87,tg:mmbbr:1543_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
b66c0225-8cfd-5dd1-bd90-8cd42438a0b3,tg:mmbbr:1544_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
4e33b9a0-c307-50e2-a5dc-f87c3f0f56c0,tg:mmbbr:1545_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
a0725a2f-b29a-571d-9dfb-25f089c31fc6,tg:mmbbr:1546_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
95d1d583-964f-5048-a5f9-395dd5fdfbcc,tg:mmbbr:1547_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
bb6c5b15-7190-5a29-95e5-4e296ca595cf,tg:mmbbr:1548_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
1b3ea12a-69a4-5cbf-b081-5daf64315616,tg:mmbbr:1549_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
a6d186e8-92c6-526c-be53-e0c0af6afad3,tg:mmbbr:1551_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
6b032d32-d174-5f33-97c1-a3e1822e40ae,tg:mmbbr:1552_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
ba978b70-9946-56cf-9d22-39fdd42c2da3,tg:mmbbr:1553_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
6b3898fd-887a-5573-a07b-2b25cab3b218,tg:mmbbr:1554_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
ce4c5515-1d47-5074-82e2-8676f1feedce,tg:mmbbr:1555_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
23f6271d-c026-5cdc-8c51-cacee5d98178,tg:mmbbr:1556_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
58bb700b-305e-5874-b6a0-6a9fcef61b52,tg:mmbbr:1557_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
d10b0e92-46e9-5097-bf35-a7747fc0f4c7,tg:mmbbr:1568_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
9ceb9382-3b80-5a1c-a91d-14b66b917798,tg:mmbbr:1560_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
1b5c71d0-6c2f-5abf-bbb3-bc4319f4cd36,tg:mmbbr:1561_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
51e11b56-b03d-5fc3-ac97-5c2b3d5716a0,tg:mmbbr:1562_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
bc7b7a40-b252-54fc-84da-6bd26ba15b2c,tg:mmbbr:1563_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
8e864ec7-869f-5c72-9ed1-0ec2d5c9955a,tg:mmbbr:1564_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
e7a21219-930f-5c32-bfa8-552b69dc0f42,tg:mmbbr:1565_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
1b0bce9a-6934-5252-8316-43fb52216b60,tg:mmbbr:1566_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
7fbdea0a-dcab-5170-a1b2-69b2fa84266d,tg:mmbbr:1567_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
3a31d852-f251-5dc4-934d-15033be88e99,tg:mmbbr:1569_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
f118d89f-f0b1-5685-8954-600409e5da1e,tg:mmbbr:1570_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,
d20a0da3-fa1c-59c1-a7d9-f3e057fcbaf8,tg:mmbbr:1622_#1,e22_Acquisitions,1,vóór 2008 geschonken door Baudouin Cols,
ff747bbc-5add-50bd-915a-23417a082b72,tg:mmbbr:1623_#1,e22_Acquisitions,1,vóór 2008 geschonken door Baudouin Cols,
2f215ba0-fe56-5279-85a2-852ece107b14,tg:mmbbr:1624_#1,e22_Acquisitions,1,vóór 2008 geschonken door Baudouin Cols,
9fb8091c-0297-58aa-8f51-61ce2bb2fff0,tg:mmbbr:1625_#1,e22_Acquisitions,1,vóór 2008 geschonken door Baudouin Cols,
5ae375e0-8b86-5e61-91ff-0aaadc14436e,tg:mmbbr:1626_#1,e22_Acquisitions,1,vóór 2008 geschonken door Baudouin Cols,
4144fea2-7cbb-553a-90e7-2ec5af229d52,tg:mmbbr:1627_#1,e22_Acquisitions,1,vóór 2008 geschonken door Baudouin Cols,
48d1783e-055b-558f-bfac-86cb5bba1fc3,tg:mmbbr:1628_#1,e22_Acquisitions,1,vóór 2008 geschonken door Baudouin Cols,
3c117c63-449d-577d-9075-50191e7698ab,tg:mmbbr:1629_#1,e22_Acquisitions,1,vóór 2008 geschonken door Baudouin Cols,
5e410adb-ce3a-5349-be40-8b1a93490984,tg:mmbbr:1630_#1,e22_Acquisitions,1,vóór 2008 geschonken door Baudouin Cols,
438f0326-67c2-561a-8d5e-7d08d0376014,tg:mmbbr:1631_#1,e22_Acquisitions,1,vóór 2008 geschonken door Baudouin Cols,
5f3de4b4-6874-5250-a0e6-835938f21fcd,tg:mmbbr:1632_#1,e22_Acquisitions,1,vóór 2008 geschonken door Baudouin Cols,
dd691e71-1d0e-58b7-83a0-30bb148470d2,tg:mmbbr:1633_#1,e22_Acquisitions,1,vóór 2008 geschonken door Baudouin Cols,
b0aa9e8b-85f1-527f-a23a-e8854618abbc,tg:mmbbr:1634_#1,e22_Acquisitions,1,vóór 2008 geschonken door Baudouin Cols,
a4cd99cf-d717-54fd-9192-e34cfdeddc2e,tg:mmbbr:1635_#1,e22_Acquisitions,1,vóór 2008 geschonken door Baudouin Cols,
8b498f21-63f7-538b-b416-1e253d35ab5c,tg:mmbbr:1636_#1,e22_Acquisitions,1,vóór 2008 geschonken door Baudouin Cols,
2208b9c4-4902-52a1-afc4-55cd2b4ed566,tg:mmbbr:1637_#1,e22_Acquisitions,1,vóór 2008 geschonken door Baudouin Cols,
5f791b88-66f9-5c26-bb9b-a0378e384a37,tg:mmbbr:1638_#1,e22_Acquisitions,1,vóór 2008 geschonken door Baudouin Cols,
