ResourceID,brocade.id,card,source_date,Copyright Revision Date,Copyright Type
dd978c16-3568-5acb-8117-84c35fa9d8b6,tg:mpmak:294,e73_Copyrights,1630,1745,No Copyright - Public Domain Mark 1.0
d3bc780d-7e26-55fa-8e90-54ee7fb8785e,tg:mpmak:284,e73_Copyrights,1681,1796,No Copyright - Public Domain Mark 1.0
6b2b5f77-d852-5193-8d8d-05696a203ba5,tg:mpmak:72,e73_Copyrights,1590,1705,No Copyright - Public Domain Mark 1.0
e5345a9c-c26d-5f23-954b-0b469c6a7e05,tg:mpmak:62,e73_Copyrights,1607,1722,No Copyright - Public Domain Mark 1.0
1635f9f5-7768-5f30-ab4a-8d0c9b599fda,tg:mpmak:190,e73_Copyrights,1645,1760,No Copyright - Public Domain Mark 1.0
c04c9025-0219-5cae-8879-4abbc0af96a5,tg:mpmak:180,e73_Copyrights,1641,1756,No Copyright - Public Domain Mark 1.0
90d4e0fc-abe9-51ac-bc78-09a705cbc484,tg:mpmak:129,e73_Copyrights,1664,1779,No Copyright - Public Domain Mark 1.0
2f80201a-9d43-50fd-96d5-f30d3559fd0a,tg:mpmak:139,e73_Copyrights,1665,1780,No Copyright - Public Domain Mark 1.0
1a165255-ed21-5e9b-9272-dab7bc7ac3cd,tg:mpmak:337,e73_Copyrights,1662,1777,No Copyright - Public Domain Mark 1.0
db9dd6fc-84e4-5cda-ada6-f44c52283e79,tg:mpmak:327,e73_Copyrights,1687,1802,No Copyright - Public Domain Mark 1.0
a09ddf78-2739-5937-93b6-198194e27820,tg:mpmak:174,e73_Copyrights,1638,1753,No Copyright - Public Domain Mark 1.0
5c8d58b1-074b-5294-a3ff-fa3359950804,tg:mpmak:164,e73_Copyrights,1638,1753,No Copyright - Public Domain Mark 1.0
7f313a7b-8908-5715-a298-e4bb13353465,tg:mpmak:212,e73_Copyrights,1671,1786,No Copyright - Public Domain Mark 1.0
6367bb70-e0bf-5b47-b9b4-4068ab744e6c,tg:mpmak:202,e73_Copyrights,1636,1751,No Copyright - Public Domain Mark 1.0
f5c777c2-b746-58c7-b637-0d43faaa684c,tg:mpmak:96,e73_Copyrights,1871,1986,No Copyright - Public Domain Mark 1.0
461ccabb-60ef-5a33-a0a1-7e7f0b7e5d43,tg:mpmak:86,e73_Copyrights,1660,1775,No Copyright - Public Domain Mark 1.0
75ae821c-f613-526a-b1fa-9a3dc0dcea0c,tg:mpmak:270,e73_Copyrights,1727,1842,No Copyright - Public Domain Mark 1.0
0bc9312c-6144-52e7-a6c5-a5eddb4de869,tg:mpmak:308,e73_Copyrights,1601,1716,No Copyright - Public Domain Mark 1.0
205f2c2f-c525-523f-b846-96abd9ec935f,tg:mpmak:260,e73_Copyrights,1671,1786,No Copyright - Public Domain Mark 1.0
fd39fa72-4a4c-5e93-85f9-8b72e8a24046,tg:mpmak:318,e73_Copyrights,1654,1769,No Copyright - Public Domain Mark 1.0
5bb7db1b-2f7e-5773-9d19-e898649120e3,tg:mpmak:116,e73_Copyrights,1679,1794,No Copyright - Public Domain Mark 1.0
d1fe45a6-7401-53b4-ba72-c4acc9a1c4d8,tg:mpmak:106,e73_Copyrights,1669,1784,No Copyright - Public Domain Mark 1.0
8ffa4fe6-ea72-50f0-9263-82a7a355e773,tg:mpmak:397,e73_Copyrights,1669,1784,No Copyright - Public Domain Mark 1.0
89e77b32-f536-54a4-9244-c8350f761c98,tg:mpmak:387,e73_Copyrights,1579,1694,No Copyright - Public Domain Mark 1.0
e1de6875-3670-51a2-8cf9-6d799baa1330,tg:mpmak:189,e73_Copyrights,1641,1756,No Copyright - Public Domain Mark 1.0
1a27a405-4f9b-5aae-88e4-36a7769e6661,tg:mpmak:199,e73_Copyrights,1633,1748,No Copyright - Public Domain Mark 1.0
47cf333b-c8b7-5007-bffd-1cac013f988e,tg:mpmak:130,e73_Copyrights,1664,1779,No Copyright - Public Domain Mark 1.0
37dd6344-9543-5f34-ad03-51cf572ac425,tg:mpmak:120,e73_Copyrights,1655,1770,No Copyright - Public Domain Mark 1.0
db4bee96-a1ef-5796-8538-fe484c2e11c6,tg:mpmak:256,e73_Copyrights,1657,1772,No Copyright - Public Domain Mark 1.0
9f3270ec-a3e0-5430-977b-038bdf716879,tg:mpmak:246,e73_Copyrights,1692,1807,No Copyright - Public Domain Mark 1.0
fc21541f-a5b7-5a46-85e0-cc539a873f78,tg:mpmak:234,e73_Copyrights,1604,1719,No Copyright - Public Domain Mark 1.0
0e3d92c0-d950-5219-8f34-214124603e7e,tg:mpmak:224,e73_Copyrights,1607,1722,No Copyright - Public Domain Mark 1.0
f932016d-6778-5a0f-ad10-ac25c2095bf2,tg:mpmak:152,e73_Copyrights,1669,1784,No Copyright - Public Domain Mark 1.0
68cb4d36-8a18-5160-b5c2-6efcecf21aa8,tg:mpmak:142,e73_Copyrights,1666,1781,No Copyright - Public Domain Mark 1.0
c8b7f424-4a03-5982-af2c-209424b68d8e,tg:mpmak:19,e73_Copyrights,1695,1810,No Copyright - Public Domain Mark 1.0
17929a17-9a68-5a3b-ae82-5e6ea8e22681,tg:mpmak:269,e73_Copyrights,1727,1842,No Copyright - Public Domain Mark 1.0
8f3120fc-19f9-508d-b595-011936ba8380,tg:mpmak:311,e73_Copyrights,1644,1759,No Copyright - Public Domain Mark 1.0
b6283bf7-ef32-55e6-ab11-946b0a31fa38,tg:mpmak:279,e73_Copyrights,1758,1873,No Copyright - Public Domain Mark 1.0
5e5a3696-0971-5048-b844-9b6dc85ef769,tg:mpmak:301,e73_Copyrights,1649,1764,No Copyright - Public Domain Mark 1.0
379e2914-fbe7-5981-8ed6-44b9d69bca9f,tg:mpmak:54,e73_Copyrights,1570,1685,No Copyright - Public Domain Mark 1.0
8551d554-e49f-5cd2-bcf7-e2ee6354e2cf,tg:mpmak:44,e73_Copyrights,1750,1865,No Copyright - Public Domain Mark 1.0
2dd83a6e-6d3f-583c-b49a-c2a5aa7eff9a,tg:mpmak:36,e73_Copyrights,1672,1787,No Copyright - Public Domain Mark 1.0
857aa1b6-1743-5bb3-9a33-50000bb28f81,tg:mpmak:26,e73_Copyrights,1642,1757,No Copyright - Public Domain Mark 1.0
2045556e-3f91-57d5-9896-b2434c530d13,tg:mpmak:373,e73_Copyrights,1668,1783,No Copyright - Public Domain Mark 1.0
173392e3-b0ac-5fe3-a256-588da1d0392a,tg:mpmak:363,e73_Copyrights,1694,1809,No Copyright - Public Domain Mark 1.0
4bcd8c83-b31e-5038-81d3-e761e4dc3293,tg:mpmak:121,e73_Copyrights,1694,1809,No Copyright - Public Domain Mark 1.0
60fca594-adb6-5b88-ba57-cfa947278320,tg:mpmak:131,e73_Copyrights,1664,1779,No Copyright - Public Domain Mark 1.0
5b671649-4092-5832-a1f9-a8ca4b0774e4,tg:mpmak:247,e73_Copyrights,1690,1805,No Copyright - Public Domain Mark 1.0
d5a3a593-2e2b-5b53-873b-6d921d86b2d6,tg:mpmak:257,e73_Copyrights,1662,1777,No Copyright - Public Domain Mark 1.0
a5be2e94-1c1f-5b1c-afa7-0d90d3c1ad91,tg:mpmak:402,e73_Copyrights,1945,2060,In Copyright
5a3b38ae-e90f-54e3-bee3-2197d07dca50,tg:mpmak:386,e73_Copyrights,1579,1694,No Copyright - Public Domain Mark 1.0
71368d70-ac7d-5355-aaac-dac6cea8f946,tg:mpmak:396,e73_Copyrights,1669,1784,No Copyright - Public Domain Mark 1.0
0271fa34-0f33-5df4-b297-36053f62a2cc,tg:mpmak:198,e73_Copyrights,1643,1758,No Copyright - Public Domain Mark 1.0
db60acd0-4fa3-584f-894c-6d0a828d2098,tg:mpmak:188,e73_Copyrights,1644,1759,No Copyright - Public Domain Mark 1.0
301a244a-7da1-5132-8326-287a7034ae8c,tg:mpmak:18,e73_Copyrights,1674,1789,No Copyright - Public Domain Mark 1.0
ecc8a14b-d4cd-573e-b6be-b229505ada0e,tg:mpmak:225,e73_Copyrights,1640,1755,No Copyright - Public Domain Mark 1.0
86a4a758-4d7d-50f8-8bc2-b5ec8d5b169f,tg:mpmak:235,e73_Copyrights,1606,1721,No Copyright - Public Domain Mark 1.0
f4b3328c-24a8-51b1-b7f1-4532e846af81,tg:mpmak:143,e73_Copyrights,1670,1785,No Copyright - Public Domain Mark 1.0
97caed4b-b793-5fe5-8470-4b8b3fc224ac,tg:mpmak:153,e73_Copyrights,1663,1778,No Copyright - Public Domain Mark 1.0
46406d70-531f-5e36-b16d-32c373cc71dd,tg:mpmak:45,e73_Copyrights,1764,1879,No Copyright - Public Domain Mark 1.0
5a36c39f-3aa0-54ae-8150-d5970e7813fd,tg:mpmak:55,e73_Copyrights,1674,1789,No Copyright - Public Domain Mark 1.0
8ef821da-d11d-5397-868d-7114c5bd311e,tg:mpmak:300,e73_Copyrights,1655,1770,No Copyright - Public Domain Mark 1.0
e3c2fd80-7f3f-5856-86e7-f3a62ab65c99,tg:mpmak:278,e73_Copyrights,1766,1881,No Copyright - Public Domain Mark 1.0
623dd63c-e26e-55d7-87c4-338d87093cab,tg:mpmak:310,e73_Copyrights,1642,1757,No Copyright - Public Domain Mark 1.0
fbbb976b-2ac4-5588-b133-cfd3aef4cd9f,tg:mpmak:268,e73_Copyrights,1680,1795,No Copyright - Public Domain Mark 1.0
d691f4b8-e832-597e-b0c6-fddbc3562018,tg:mpmak:362,e73_Copyrights,1668,1783,No Copyright - Public Domain Mark 1.0
6535a40d-d969-5a94-b08a-83552702125d,tg:mpmak:372,e73_Copyrights,1668,1783,No Copyright - Public Domain Mark 1.0
780ee72b-6eff-5922-aa06-2fa85a3019b6,tg:mpmak:27,e73_Copyrights,1643,1758,No Copyright - Public Domain Mark 1.0
ee2776b8-9a6c-5094-a710-c7449ca5d9d1,tg:mpmak:37,e73_Copyrights,1753,1868,No Copyright - Public Domain Mark 1.0
c15c2d0f-4fd0-52e8-9aa1-a8cf2ea6cca7,tg:mpmak:11,e73_Copyrights,1591,1706,No Copyright - Public Domain Mark 1.0
d015ace3-fa4c-5508-8e0a-82b02136bf5c,tg:mpmak:285,e73_Copyrights,1760,1875,No Copyright - Public Domain Mark 1.0
d0498b1d-3d58-5de0-be5a-31868607c143,tg:mpmak:295,e73_Copyrights,1646,1761,No Copyright - Public Domain Mark 1.0
4f4dee13-d8e2-5793-b654-70f02ce62ed2,tg:mpmak:344,e73_Copyrights,1661,1776,No Copyright - Public Domain Mark 1.0
ee6fbec6-15e3-5af2-b4cb-e99b17cc8283,tg:mpmak:354,e73_Copyrights,1674,1789,No Copyright - Public Domain Mark 1.0
bfa4a29b-4cf3-5477-b2b0-2b7453c545b0,tg:mpmak:138,e73_Copyrights,1671,1786,No Copyright - Public Domain Mark 1.0
a85d9c5c-5ecb-5ae2-b1d7-fa7b7483d257,tg:mpmak:128,e73_Copyrights,1663,1778,No Copyright - Public Domain Mark 1.0
dd34547b-589a-5009-afec-5dcf9ca4e7e5,tg:mpmak:326,e73_Copyrights,1687,1802,No Copyright - Public Domain Mark 1.0
737fcb23-f90b-5f64-9b1d-aa54b4107424,tg:mpmak:336,e73_Copyrights,1660,1775,No Copyright - Public Domain Mark 1.0
44a08216-abdd-5360-b18b-6d184364d9d3,tg:mpmak:63,e73_Copyrights,1608,1723,No Copyright - Public Domain Mark 1.0
1a5f2b27-cf11-501d-8c92-5580986334f9,tg:mpmak:73,e73_Copyrights,1609,1724,No Copyright - Public Domain Mark 1.0
1d9df6f8-63c7-534b-ac8c-e78603455e2d,tg:mpmak:181,e73_Copyrights,1639,1754,No Copyright - Public Domain Mark 1.0
6d07827a-a1a2-59c3-bdfe-c02b3d1eecb6,tg:mpmak:191,e73_Copyrights,1653,1768,No Copyright - Public Domain Mark 1.0
09c44ab5-d181-5cbd-a83f-af4728479b9c,tg:mpmak:165,e73_Copyrights,1634,1749,No Copyright - Public Domain Mark 1.0
0aee682c-67c3-530e-9fb6-3daef4a83e33,tg:mpmak:175,e73_Copyrights,1636,1751,No Copyright - Public Domain Mark 1.0
ec26d06d-411a-514f-867d-712b9bdf9532,tg:mpmak:87,e73_Copyrights,1563,1678,No Copyright - Public Domain Mark 1.0
4e4ed183-0d91-5347-b7b6-af35db18d3ff,tg:mpmak:97,e73_Copyrights,1872,1987,No Copyright - Public Domain Mark 1.0
ed7ddb61-11da-5693-b503-ccf22244ec16,tg:mpmak:203,e73_Copyrights,1588,1703,No Copyright - Public Domain Mark 1.0
ca08ab1b-02d5-544c-b24c-49929bf99852,tg:mpmak:213,e73_Copyrights,1671,1786,No Copyright - Public Domain Mark 1.0
81aad390-43d4-53a8-9793-455cf29e2d73,tg:mpmak:319,e73_Copyrights,1706,1821,No Copyright - Public Domain Mark 1.0
ac89b905-ef82-5bfc-950d-f73dfc3f418b,tg:mpmak:261,e73_Copyrights,1693,1808,No Copyright - Public Domain Mark 1.0
a733cadc-0928-5c15-863e-3a51bf38ac13,tg:mpmak:309,e73_Copyrights,1537,1652,No Copyright - Public Domain Mark 1.0
0a8ad24d-06ef-5fc5-a44c-183b308a695c,tg:mpmak:271,e73_Copyrights,1727,1842,No Copyright - Public Domain Mark 1.0
ed92343e-6b0c-5517-af9d-c1f1f6c14f8c,tg:mpmak:107,e73_Copyrights,1727,1842,No Copyright - Public Domain Mark 1.0
224d9d00-0803-5155-86f9-59d7cdea0c8a,tg:mpmak:151,e73_Copyrights,1667,1782,No Copyright - Public Domain Mark 1.0
35734f5f-fb78-5e2f-9bee-923239680429,tg:mpmak:141,e73_Copyrights,1663,1778,No Copyright - Public Domain Mark 1.0
9f0ae734-f0c3-50e4-946c-243b6eaed8bd,tg:mpmak:237,e73_Copyrights,1685,1800,No Copyright - Public Domain Mark 1.0
f2c3f933-e405-5914-80f8-5394a93b77f0,tg:mpmak:227,e73_Copyrights,1647,1762,No Copyright - Public Domain Mark 1.0
751f9009-b85d-50f7-b394-c9a855051108,tg:mpmak:400,e73_Copyrights,1669,1784,No Copyright - Public Domain Mark 1.0
ae1b3d96-ce9e-56d5-9b19-8669b9bb0b84,tg:mpmak:255,e73_Copyrights,1652,1767,No Copyright - Public Domain Mark 1.0
40d900ea-9c6c-5589-97fa-ed518d3af2cc,tg:mpmak:245,e73_Copyrights,1675,1790,No Copyright - Public Domain Mark 1.0
7743fa8b-2b1e-5ef4-bf6d-6eced8200516,tg:mpmak:133,e73_Copyrights,1671,1786,No Copyright - Public Domain Mark 1.0
e77ac24e-e805-5670-815e-12673803c9e0,tg:mpmak:123,e73_Copyrights,1656,1771,No Copyright - Public Domain Mark 1.0
2710272f-0932-541c-99a7-97b1d34cc378,tg:mpmak:68,e73_Copyrights,1786,1901,No Copyright - Public Domain Mark 1.0
f15d7c4f-8a07-5f42-afad-192df19c4fe7,tg:mpmak:78,e73_Copyrights,1582,1697,No Copyright - Public Domain Mark 1.0
bdfc6536-aedd-5fa3-834c-7bf7fb00977c,tg:mpmak:394,e73_Copyrights,1668,1783,No Copyright - Public Domain Mark 1.0
05c94a6e-f242-5db2-abe6-fc5c3ac1a80c,tg:mpmak:384,e73_Copyrights,1571,1686,No Copyright - Public Domain Mark 1.0
c2d9af40-6e2a-5e3b-a811-d886fb0803ae,tg:mpmak:370,e73_Copyrights,1668,1783,No Copyright - Public Domain Mark 1.0
36a3d200-ee4b-5857-96a2-edbae7510816,tg:mpmak:208,e73_Copyrights,1668,1783,No Copyright - Public Domain Mark 1.0
95e84be5-1c00-5ca0-ba9a-20af0043676e,tg:mpmak:360,e73_Copyrights,1620,1735,No Copyright - Public Domain Mark 1.0
98eea8f6-c4de-5f50-bb11-0a1b7b8dc83b,tg:mpmak:218,e73_Copyrights,1670,1785,No Copyright - Public Domain Mark 1.0
f2b05e2a-b1a9-54d7-9387-1d86b7797784,tg:mpmak:35,e73_Copyrights,1670,1785,No Copyright - Public Domain Mark 1.0
de180aae-e556-5094-94af-9aa2d3821821,tg:mpmak:25,e73_Copyrights,1570,1685,No Copyright - Public Domain Mark 1.0
cab46494-4b6a-50d1-b167-e83bf1094d1e,tg:mpmak:57,e73_Copyrights,1602,1717,No Copyright - Public Domain Mark 1.0
e107cd92-5e94-5781-b20b-c272950196ca,tg:mpmak:47,e73_Copyrights,1573,1688,No Copyright - Public Domain Mark 1.0
b5c81bab-24cd-5a40-8859-0915a216f259,tg:mpmak:312,e73_Copyrights,1652,1767,No Copyright - Public Domain Mark 1.0
daa05c79-84a0-5fc8-aad6-37822f8bee69,tg:mpmak:302,e73_Copyrights,1653,1768,No Copyright - Public Domain Mark 1.0
5d29324e-8724-5c76-8e06-8c719144eb99,tg:mpmak:334,e73_Copyrights,1690,1805,No Copyright - Public Domain Mark 1.0
c4005d76-f02a-5d04-9fff-38ae70308ab6,tg:mpmak:324,e73_Copyrights,1688,1803,No Copyright - Public Domain Mark 1.0
c3772d5a-9caa-56af-a9c3-3eff0699b645,tg:mpmak:193,e73_Copyrights,1654,1769,No Copyright - Public Domain Mark 1.0
1cc0f223-edd2-56d9-a312-ddca9a46476b,tg:mpmak:183,e73_Copyrights,1639,1754,No Copyright - Public Domain Mark 1.0
4d8a45d3-21ae-5ba9-9fcf-4217e3692b90,tg:mpmak:61,e73_Copyrights,1604,1719,No Copyright - Public Domain Mark 1.0
dfb6d1de-6ff2-52c6-a70c-6ed491ba63ca,tg:mpmak:297,e73_Copyrights,1652,1767,No Copyright - Public Domain Mark 1.0
ffeb9537-c30b-519c-aa02-7cf01ff40174,tg:mpmak:287,e73_Copyrights,1765,1880,No Copyright - Public Domain Mark 1.0
6a36ab81-9442-5a8c-a694-37940cd30173,tg:mpmak:13,e73_Copyrights,1591,1706,No Copyright - Public Domain Mark 1.0
78b969f5-a651-57b5-8fa2-e52b4eee818f,tg:mpmak:148,e73_Copyrights,1667,1782,No Copyright - Public Domain Mark 1.0
455d88b3-5367-5215-9cb1-f71a250a87ef,tg:mpmak:158,e73_Copyrights,1669,1784,No Copyright - Public Domain Mark 1.0
794a2bcb-507f-5a1b-a6f0-d6dfa6a83b6d,tg:mpmak:356,e73_Copyrights,1706,1821,No Copyright - Public Domain Mark 1.0
a9a0f113-2c5a-58ba-9d65-9bef8aa3a9df,tg:mpmak:346,e73_Copyrights,1667,1782,No Copyright - Public Domain Mark 1.0
c226f9f9-3d05-5498-86f3-b5cc7a581880,tg:mpmak:115,e73_Copyrights,1675,1790,No Copyright - Public Domain Mark 1.0
d168c7f0-4512-5103-bdea-c9fe32aec1dc,tg:mpmak:273,e73_Copyrights,1740,1855,No Copyright - Public Domain Mark 1.0
fcf4ae2b-8e8d-5d5b-ae84-fd9c535aefc4,tg:mpmak:263,e73_Copyrights,1740,1855,No Copyright - Public Domain Mark 1.0
29ba7975-7e00-51cc-948d-ba020d86d885,tg:mpmak:369,e73_Copyrights,1665,1780,No Copyright - Public Domain Mark 1.0
d346f0df-c6c8-5f22-8fa5-204ba7ac283a,tg:mpmak:211,e73_Copyrights,1656,1771,No Copyright - Public Domain Mark 1.0
1d8b6aa6-3747-5a73-b0cf-a000dfe6c0d7,tg:mpmak:379,e73_Copyrights,1578,1693,No Copyright - Public Domain Mark 1.0
db2aacae-f452-58aa-ad20-f48728dc5481,tg:mpmak:201,e73_Copyrights,1664,1779,No Copyright - Public Domain Mark 1.0
9d0a7a76-4a1f-5e76-9d9a-c170ce0b4e5a,tg:mpmak:95,e73_Copyrights,1869,1984,No Copyright - Public Domain Mark 1.0
5875d145-7b27-51b5-9d7d-d9a123ca1fec,tg:mpmak:85,e73_Copyrights,1687,1802,No Copyright - Public Domain Mark 1.0
749b8421-fd73-568b-8618-aa24cd5c47d6,tg:mpmak:177,e73_Copyrights,1650,1765,No Copyright - Public Domain Mark 1.0
9fda81e9-b4d7-51b9-a9c1-b69ac9ee4b9f,tg:mpmak:167,e73_Copyrights,1642,1757,No Copyright - Public Domain Mark 1.0
52700687-6884-53b5-9248-958bb471dbce,tg:mpmak:182,e73_Copyrights,1639,1754,No Copyright - Public Domain Mark 1.0
806f8195-199c-598a-8da6-599fc058858e,tg:mpmak:192,e73_Copyrights,1656,1771,No Copyright - Public Domain Mark 1.0
a5f746ec-15ca-5fc5-b2c4-1e328cb6ecf6,tg:mpmak:60,e73_Copyrights,1603,1718,No Copyright - Public Domain Mark 1.0
6d7a544c-bfbc-51e4-ada6-74182533d205,tg:mpmak:70,e73_Copyrights,1589,1704,No Copyright - Public Domain Mark 1.0
1a528c30-66e4-5263-9d6a-e8059daf7874,tg:mpmak:325,e73_Copyrights,1679,1794,No Copyright - Public Domain Mark 1.0
ba3fa344-195a-5907-9bc2-c83dbea1a890,tg:mpmak:335,e73_Copyrights,1657,1772,No Copyright - Public Domain Mark 1.0
c56698bc-1b59-5b37-a978-c248fdbc6484,tg:mpmak:159,e73_Copyrights,1671,1786,No Copyright - Public Domain Mark 1.0
2af7bbec-ec71-5265-b1c0-1d22d7f0ab84,tg:mpmak:149,e73_Copyrights,1669,1784,No Copyright - Public Domain Mark 1.0
63df3ae3-d2de-5da4-a3d9-ff071fc9c1ba,tg:mpmak:347,e73_Copyrights,1737,1852,No Copyright - Public Domain Mark 1.0
6c9a3b6b-ddd3-594c-bb98-8f5a90a55333,tg:mpmak:357,e73_Copyrights,1663,1778,No Copyright - Public Domain Mark 1.0
e46111bf-cbf9-5281-bf1c-ca0513af1ecb,tg:mpmak:12,e73_Copyrights,1592,1707,No Copyright - Public Domain Mark 1.0
db800c7a-f282-55f4-b9f6-7eb65a63e95d,tg:mpmak:286,e73_Copyrights,1763,1878,No Copyright - Public Domain Mark 1.0
b55bf815-8869-58ab-aa2d-aec104bcf5c5,tg:mpmak:296,e73_Copyrights,1639,1754,No Copyright - Public Domain Mark 1.0
1916e3ae-7e6b-5c8f-83bc-f727a4330a04,tg:mpmak:104,e73_Copyrights,1870,1985,No Copyright - Public Domain Mark 1.0
ac236484-835b-5421-b75e-a80cf31dc98e,tg:mpmak:114,e73_Copyrights,1870,1985,No Copyright - Public Domain Mark 1.0
d3f470c7-3a62-5ef2-badd-09000c133eee,tg:mpmak:262,e73_Copyrights,1775,1890,No Copyright - Public Domain Mark 1.0
63d5195a-beaf-59c1-9f6e-2c25a0193b69,tg:mpmak:272,e73_Copyrights,1719,1834,No Copyright - Public Domain Mark 1.0
8f33aaba-4e46-5c8e-9c2e-fc0b9eabc081,tg:mpmak:84,e73_Copyrights,1703,1818,No Copyright - Public Domain Mark 1.0
110a609e-10ce-5b9a-9f0c-46a6429730a6,tg:mpmak:94,e73_Copyrights,1865,1980,No Copyright - Public Domain Mark 1.0
81b02da2-fcdb-5d44-9a27-302e1e15deb7,tg:mpmak:200,e73_Copyrights,1671,1786,No Copyright - Public Domain Mark 1.0
00e2d85a-e51c-502e-b7b4-17f7a66b9b01,tg:mpmak:378,e73_Copyrights,1580,1695,No Copyright - Public Domain Mark 1.0
ae061637-9aca-53de-9042-41252b523078,tg:mpmak:210,e73_Copyrights,1679,1794,No Copyright - Public Domain Mark 1.0
5b4249c3-4e05-5744-9dc4-8bc84f8cf446,tg:mpmak:368,e73_Copyrights,1679,1794,No Copyright - Public Domain Mark 1.0
ea3f473d-e14c-56db-ac62-6715fda69c6d,tg:mpmak:166,e73_Copyrights,1631,1746,No Copyright - Public Domain Mark 1.0
10bb1e3e-f96f-5ae2-854e-465b1430584d,tg:mpmak:176,e73_Copyrights,1629,1744,No Copyright - Public Domain Mark 1.0
353c5c9d-cc97-5ce9-a412-e299be9186c2,tg:mpmak:140,e73_Copyrights,1669,1784,No Copyright - Public Domain Mark 1.0
0535cd5a-8508-5633-9ed8-fcb7734e5423,tg:mpmak:150,e73_Copyrights,1669,1784,No Copyright - Public Domain Mark 1.0
3a6f6047-a597-5a45-a886-247420e0e561,tg:mpmak:226,e73_Copyrights,1647,1762,No Copyright - Public Domain Mark 1.0
81a4954e-3f21-5105-8f91-cbf0c7eee977,tg:mpmak:236,e73_Copyrights,1676,1791,No Copyright - Public Domain Mark 1.0
167bdaa8-6e05-5409-99dd-92200c813cac,tg:mpmak:385,e73_Copyrights,1568,1683,No Copyright - Public Domain Mark 1.0
99942dde-265c-530d-9e7d-d1226641083c,tg:mpmak:395,e73_Copyrights,1668,1783,No Copyright - Public Domain Mark 1.0
49b757ca-3855-508a-bcf6-db28729f809c,tg:mpmak:69,e73_Copyrights,1786,1901,No Copyright - Public Domain Mark 1.0
edd758fd-d707-597e-a378-39471d74fb87,tg:mpmak:244,e73_Copyrights,1692,1807,No Copyright - Public Domain Mark 1.0
384702b3-f2cb-5384-8228-6a2d56d9f88a,tg:mpmak:254,e73_Copyrights,1601,1716,No Copyright - Public Domain Mark 1.0
a2705761-f860-5e8f-8ff2-4704c3107e14,tg:mpmak:401,e73_Copyrights,1669,1784,No Copyright - Public Domain Mark 1.0
58a41ae2-a013-5625-86b7-f673cf309d41,tg:mpmak:122,e73_Copyrights,1645,1760,No Copyright - Public Domain Mark 1.0
5c8dcef5-723a-5695-b0cc-170db98e514f,tg:mpmak:132,e73_Copyrights,1658,1773,No Copyright - Public Domain Mark 1.0
ff59afd6-52d7-525b-8f1a-c6f4d3c9f911,tg:mpmak:24,e73_Copyrights,1570,1685,No Copyright - Public Domain Mark 1.0
49378a0a-2619-5dbd-a108-29fc6540440c,tg:mpmak:34,e73_Copyrights,1570,1685,No Copyright - Public Domain Mark 1.0
e69becc1-e996-56a8-b1f0-4d09009141f5,tg:mpmak:361,e73_Copyrights,1695,1810,No Copyright - Public Domain Mark 1.0
b5b729c5-f218-5453-a79f-84afbfdda2bb,tg:mpmak:209,e73_Copyrights,1655,1770,No Copyright - Public Domain Mark 1.0
c9487ce2-e0f9-5086-9460-c5a91c93ef7b,tg:mpmak:371,e73_Copyrights,1570,1685,No Copyright - Public Domain Mark 1.0
555144ee-396e-520f-ad6e-0dd812d0c966,tg:mpmak:303,e73_Copyrights,1653,1768,No Copyright - Public Domain Mark 1.0
cab16bdd-488c-578c-bb15-f04244e7410e,tg:mpmak:313,e73_Copyrights,1648,1763,No Copyright - Public Domain Mark 1.0
7148450f-2c5b-52d9-9369-2d1f7c53dc68,tg:mpmak:46,e73_Copyrights,1756,1871,No Copyright - Public Domain Mark 1.0
d24d9574-5166-5163-aa12-96df01aa9354,tg:mpmak:56,e73_Copyrights,1601,1716,No Copyright - Public Domain Mark 1.0
576660cb-67c8-5b2b-a6ee-1ddcbec3b994,tg:mpmdc:31,e73_Copyrights,1960,2075,In Copyright
2810c6b7-d599-5a48-a38b-814476bfbf8a,tg:mpmdc:21,e73_Copyrights,1615,1730,No Copyright - Public Domain Mark 1.0
a31e411e-37e2-5013-9e09-82b01a6c8ffd,tg:mpmdc:43,e73_Copyrights,1960,2075,In Copyright
fc0bf742-c369-5cb0-9949-bede42d5972c,tg:mpmdc:38,e73_Copyrights,1960,2075,In Copyright
20e1bf91-fdc4-5157-8bd1-e006b969f6d9,tg:mpmdc:17,e73_Copyrights,1671,1786,No Copyright - Public Domain Mark 1.0
b7ec58e3-6e85-5993-851f-2ea707903106,tg:mpmdc:39,e73_Copyrights,1960,2075,In Copyright
2d86681f-a019-5a78-9365-0861dc17a597,tg:mpmdc:29,e73_Copyrights,1960,2075,In Copyright
8e1b43fd-0985-57be-9cd0-7a2e4317c720,tg:mpmdc:16,e73_Copyrights,1671,1786,No Copyright - Public Domain Mark 1.0
e3467e1b-c3de-5969-a414-c0e12fe5b50d,tg:mpmdc:20,e73_Copyrights,1698,1813,No Copyright - Public Domain Mark 1.0
b285ca55-0c2a-546f-b1fe-f1eb2b5ae7fe,tg:mpmdc:30,e73_Copyrights,1960,2075,In Copyright
e60a904f-221f-5aff-bfd8-3376f274e68a,tg:mpmdc:42,e73_Copyrights,1960,2075,In Copyright
07f8f0f5-88cc-500f-9088-1f42f80d0702,tg:mpmdc:14,e73_Copyrights,1853,1968,No Copyright - Public Domain Mark 1.0
