ResourceID,brocade.id,card,order,source_field,Creation Time Span Source Note
576660cb-67c8-5b2b-a6ee-1ddcbec3b994,tg:mpmdc:31,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19600000
2810c6b7-d599-5a48-a38b-814476bfbf8a,tg:mpmdc:21,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16150000
2810c6b7-d599-5a48-a38b-814476bfbf8a,tg:mpmdc:21,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,16720000
a31e411e-37e2-5013-9e09-82b01a6c8ffd,tg:mpmdc:43,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19600000
fc0bf742-c369-5cb0-9949-bede42d5972c,tg:mpmdc:38,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19600000
20e1bf91-fdc4-5157-8bd1-e006b969f6d9,tg:mpmdc:17,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16710911
b7ec58e3-6e85-5993-851f-2ea707903106,tg:mpmdc:39,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19600000
2d86681f-a019-5a78-9365-0861dc17a597,tg:mpmdc:29,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19600000
8e1b43fd-0985-57be-9cd0-7a2e4317c720,tg:mpmdc:16,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16710911
e3467e1b-c3de-5969-a414-c0e12fe5b50d,tg:mpmdc:20,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16980000
b285ca55-0c2a-546f-b1fe-f1eb2b5ae7fe,tg:mpmdc:30,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19600000
e60a904f-221f-5aff-bfd8-3376f274e68a,tg:mpmdc:42,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19600000
07f8f0f5-88cc-500f-9088-1f42f80d0702,tg:mpmdc:14,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18530712
8c180d74-a495-5b32-9dd8-bce196ece45f,tg:mpmdc:7,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,17500000
498cf4c1-96d0-5d9a-8bdc-48f45b1b0adc,tg:mpmdc:40,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19600000
1fffb2bf-6320-5611-ba4d-c297f702149a,tg:mpmdc:32,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19600000
ff9b030b-010f-5f7d-a5da-694c026da258,tg:mpmdc:22,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16600000
7c2b8af8-4bf2-559c-8a42-2a29f43a44b3,tg:mpmdc:41,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19600000
5c2f2fbd-9065-5292-b042-cef747bf378b,tg:mpmdc:23,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16021130
d2e07ba6-ab97-5dd2-85d1-43e8ffaa36e1,tg:mpmdc:33,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19600000
9dcd5578-2ab6-59fb-83bc-43c7dfb65a12,tg:mpmdc:15,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16710908
c5f8aaf2-3016-53be-8059-0957cd19e07b,tg:mpmdc:6,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16000000
1332cd2d-3fcd-57bf-b951-81d436694242,tg:mpmdc:10,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18700000
d9ed0aec-baa5-5859-a286-53953cee669e,tg:mpmdc:19,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16730000
0602794f-ee68-5f90-b43d-82483714811d,tg:mpmdc:36,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19600000
d4076924-1de4-5aca-add3-a04c03b4ae16,tg:mpmdc:18,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16670612
d4076924-1de4-5aca-add3-a04c03b4ae16,tg:mpmdc:18,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,16740000
682565c3-6f42-5ad3-96db-0f571b3b1fda,tg:mpmdc:37,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19600000
aec638df-bbfc-566e-88c8-c9a739d097de,tg:mpmdc:11,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18700000
93456fa7-8190-57a4-a270-65d363936e3a,tg:mpmdc:9,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18700000
2996ccf7-5267-5908-89c0-69ff2fa7304d,tg:mpmdc:35,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19600000
2fefc307-35f2-5a15-9677-4bcc98840a99,tg:mpmdc:13,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18700000
e08a7607-2fd3-5489-bd29-86e0c89edc7b,tg:mpmdc:12,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18700000
b16e3c4b-5838-5e0d-aa3a-d2ddfe880c40,tg:mpmdc:8,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18700000
134b01c5-bdc9-5e66-85e6-7ec1222a0484,tg:mpmdc:24,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,17221027
844ab534-b3ea-5714-b4c5-64db3fcea0e2,tg:mpmdc:34,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19600000
f0a4848b-045b-5d4d-b2c9-4c610e879c8d,tg:mpmhs:21,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16300000
f0a4848b-045b-5d4d-b2c9-4c610e879c8d,tg:mpmhs:21,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,16400000
588f5ab2-de21-5d1b-a053-b17037754797,tg:mpmhs:5,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15820000
29a5765d-c27b-5dcc-9020-7603e2a6298e,tg:mpmhs:16,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,18990000
418866a0-b4df-51de-b65a-8bc2d58a500a,tg:mpmhs:22,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19120000
418866a0-b4df-51de-b65a-8bc2d58a500a,tg:mpmhs:22,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,19140000
148126fe-3486-5bcf-9ce6-a3d1d720fc4c,tg:mpmhs:15,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18810000
148126fe-3486-5bcf-9ce6-a3d1d720fc4c,tg:mpmhs:15,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,18990000
74e4fbd4-f5ce-5b26-957c-12628a06f61f,tg:mpmhs:19,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,19140000
c3ecaee8-4355-5b38-85ac-4c962caff834,tg:mpmhs:18,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19120915
ca611d4c-0879-507c-9fb5-cfa09473b589,tg:mpmhs:11,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19000000
f8b7b1ed-a514-5f22-91db-7bd02cf3eb4d,tg:mpmhs:13,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18000000
05d2eef8-599a-5537-b6c2-1a70aa44c4f5,tg:mpmhs:12,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19120000
1c233eb9-40e9-5d5e-9561-80f55cc6905c,tg:mpmre:598,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16720303
1c233eb9-40e9-5d5e-9561-80f55cc6905c,tg:mpmre:598,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,16730526
7b76051e-751d-5e77-aca8-de5556583c24,tg:mpmre:31,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15870900
26706c5e-8942-5db4-89f3-459980a21cdb,tg:mpmre:21,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,17130623
26706c5e-8942-5db4-89f3-459980a21cdb,tg:mpmre:21,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,17690805
2c3b6b3e-f8df-55c7-be47-bc3268b21679,tg:mpmre:588,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16670421
2c3b6b3e-f8df-55c7-be47-bc3268b21679,tg:mpmre:588,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,16690429
b740b67a-b260-53dc-8aa9-13130af78dfd,tg:mpmre:647,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16180710
b740b67a-b260-53dc-8aa9-13130af78dfd,tg:mpmre:647,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,16290310
9b94c466-0e5a-5a61-aa5d-97e5a127bda3,tg:mpmre:657,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16621200
9b94c466-0e5a-5a61-aa5d-97e5a127bda3,tg:mpmre:657,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,16910400
621810a4-5a1d-5c74-bc60-1b1d180a7d01,tg:mpmre:459,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15760703
621810a4-5a1d-5c74-bc60-1b1d180a7d01,tg:mpmre:459,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,15801231
e37a1ae3-3158-5331-8ebd-df0f9c29c0d6,tg:mpmre:88,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16130300
f8258352-501a-522c-83ac-e3d48a6a8c25,tg:mpmre:521,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15611009
f8258352-501a-522c-83ac-e3d48a6a8c25,tg:mpmre:521,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,15720621
0bfda16b-8a32-5549-b3a8-c9b463232cbf,tg:mpmre:531,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16200815
0bfda16b-8a32-5549-b3a8-c9b463232cbf,tg:mpmre:531,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,16280404
0abaf93d-823c-5c96-88bb-911e873e5db7,tg:mpmre:98,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16180300
a3e222ba-f231-51df-9d2c-0513e4ee335b,tg:mpmre:374,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16390101
a3e222ba-f231-51df-9d2c-0513e4ee335b,tg:mpmre:374,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,16391231
e09617ce-1d66-5189-af39-fecd473423bb,tg:mpmre:364,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16290313
e09617ce-1d66-5189-af39-fecd473423bb,tg:mpmre:364,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,16291231
b0d9a01e-2de4-5c60-afd4-666fa7ad7e29,tg:mpmre:316,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15660103
b0d9a01e-2de4-5c60-afd4-666fa7ad7e29,tg:mpmre:316,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,15661231
955c255e-5829-5a8d-8251-8dffde8c4315,tg:mpmre:306,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15720101
955c255e-5829-5a8d-8251-8dffde8c4315,tg:mpmre:306,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,15721231
b3a93a21-2e85-5e73-b9e4-d722503aa2e2,tg:mpmre:543,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16400924
b3a93a21-2e85-5e73-b9e4-d722503aa2e2,tg:mpmre:543,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,16540306
5f820121-f506-5acb-a9c6-a12f60429305,tg:mpmre:553,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16901010
5f820121-f506-5acb-a9c6-a12f60429305,tg:mpmre:553,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,16950910
59584a76-5bb6-5f86-b6b8-055594ee2a46,tg:mpmre:625,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16730302
59584a76-5bb6-5f86-b6b8-055594ee2a46,tg:mpmre:625,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,16750617
82d08413-622f-5235-a57d-517daf266ec4,tg:mpmre:635,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15640601
82d08413-622f-5235-a57d-517daf266ec4,tg:mpmre:635,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,15660226
701a53c2-9d51-5bda-830d-7a0647e51321,tg:mpmre:108,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16230300
1eea9247-ae94-5c33-8edb-a8cf852f2a0b,tg:mpmre:118,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16280300
b4f612aa-aeff-5109-8ac9-0da395aa1b7d,tg:mpmre:482,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16440602
b4f612aa-aeff-5109-8ac9-0da395aa1b7d,tg:mpmre:482,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,16560308
f84d385f-eb42-539b-95e2-75144fc56e6a,tg:mpmre:53,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15970900
ec7ff009-d8f3-5749-85a1-9987329e5fb5,tg:mpmre:492,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15960300
ec7ff009-d8f3-5749-85a1-9987329e5fb5,tg:mpmre:492,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,16040300
2734d5e7-8d56-56b3-9375-963359cb5e68,tg:mpmre:43,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15930300
9cd2600d-7343-5087-8cb8-88fb4d148c70,tg:mpmre:466,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16910602
9cd2600d-7343-5087-8cb8-88fb4d148c70,tg:mpmre:466,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,16970628
ddf61dee-714c-5f2e-9295-26504c4d9dac,tg:mpmre:476,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18340901
ddf61dee-714c-5f2e-9295-26504c4d9dac,tg:mpmre:476,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,18420331
08f4945e-497f-5a66-b57b-d89b5195a894,tg:mpmre:233,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16050900
cfc94238-1758-5c45-bff0-ac7a866b46a2,tg:mpmre:223,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16000300
da472f92-bdd2-5420-b652-3e2be1d0d5ca,tg:mpmre:155,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16850105
da472f92-bdd2-5420-b652-3e2be1d0d5ca,tg:mpmre:155,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,17230814
91d4e04a-d7b4-575f-a699-9ec0f170078d,tg:mpmre:145,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,17301230
91d4e04a-d7b4-575f-a699-9ec0f170078d,tg:mpmre:145,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,17320422
9895694c-d754-5e16-a7a8-fac77cbb6672,tg:mpmre:700,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15810102
9895694c-d754-5e16-a7a8-fac77cbb6672,tg:mpmre:700,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,15811231
3da826c4-ecba-5f33-b679-07aa4684cfcf,tg:mpmre:678,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18980000
3da826c4-ecba-5f33-b679-07aa4684cfcf,tg:mpmre:678,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,19120000
9b34ad1d-0f2b-5478-b91b-ad785ba62cc8,tg:mpmre:710,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,17260101
9b34ad1d-0f2b-5478-b91b-ad785ba62cc8,tg:mpmre:710,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,17261231
79f7b44b-701a-56b1-a919-8e617d7a3431,tg:mpmre:668,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,17660225
e9e4e716-83ba-532b-a3a3-e5763571eac3,tg:mpmre:390,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16550102
e9e4e716-83ba-532b-a3a3-e5763571eac3,tg:mpmre:390,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,16551230
345b9bc8-e1e8-5b21-a50c-c1f54360c746,tg:mpmre:380,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16450102
345b9bc8-e1e8-5b21-a50c-c1f54360c746,tg:mpmre:380,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,16451231
f5c0aa0d-ae03-5916-a2d9-75613176916c,tg:mpmre:137,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16760425
f5c0aa0d-ae03-5916-a2d9-75613176916c,tg:mpmre:137,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,16780827
5b7d92de-ca58-51f3-a8d9-a0b7888303f6,tg:mpmre:127,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15830108
5b7d92de-ca58-51f3-a8d9-a0b7888303f6,tg:mpmre:127,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,15891230
f8d67db3-56a9-5ade-9af7-8eea309a7c81,tg:mpmre:251,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16120900
964b5e33-d61e-5e24-9c53-91b79b242d71,tg:mpmre:329,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15950101
964b5e33-d61e-5e24-9c53-91b79b242d71,tg:mpmre:329,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,15951230
1d4dbba7-a927-5ec4-831d-f3b9073866d3,tg:mpmre:241,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16080300
b8c8d4e0-fa2d-5890-afe2-aa2af2e33e53,tg:mpmre:339,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16050101
b8c8d4e0-fa2d-5890-afe2-aa2af2e33e53,tg:mpmre:339,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,16051231
dd63186c-a3cd-592a-90ec-8ab9b461775f,tg:mpmre:404,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16690101
dd63186c-a3cd-592a-90ec-8ab9b461775f,tg:mpmre:404,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,16691230
4421d9f5-2846-50ec-a379-065504f0210c,tg:mpmre:414,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16790102
4421d9f5-2846-50ec-a379-065504f0210c,tg:mpmre:414,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,16791230
14f776c8-3804-5495-bd49-d0ed440abe10,tg:mpmre:277,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16290300
9824e3d3-b4c4-50ef-a3a2-0bae64e7764d,tg:mpmre:267,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16200900
885110b6-dfed-5ed1-ad76-4e2809cf31ea,tg:mpmre:422,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16910104
885110b6-dfed-5ed1-ad76-4e2809cf31ea,tg:mpmre:422,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,16921230
7fb785aa-c772-5500-b54c-2f7b140c0bd5,tg:mpmre:432,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,17150105
7fb785aa-c772-5500-b54c-2f7b140c0bd5,tg:mpmre:432,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,17320219
34aead91-64c2-5af6-8ce0-e34ca76adfd5,tg:mpmre:111,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16240900
34aead91-64c2-5af6-8ce0-e34ca76adfd5,tg:mpmre:111,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,16241002
9e170dbc-4d32-588e-a505-cee3a92e17c9,tg:mpmre:101,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16190900
47cb3694-7c7e-548c-a4a0-651ea604d492,tg:mpmre:685,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18760000
47cb3694-7c7e-548c-a4a0-651ea604d492,tg:mpmre:685,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,19140100
27780a1f-1191-53bf-a19e-f68057ed96c8,tg:mpmre:695,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15760101
7c79fa6e-e4bd-56cb-a315-87cc6df0889f,tg:mpmre:28,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,17811123
7c79fa6e-e4bd-56cb-a315-87cc6df0889f,tg:mpmre:28,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,17970102
c3f8be8c-db4e-515d-86fb-d6f3008622f6,tg:mpmre:591,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16740606
c3f8be8c-db4e-515d-86fb-d6f3008622f6,tg:mpmre:591,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,16760124
9edcce28-de71-5787-b0aa-973cffa8a5af,tg:mpmre:38,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15900900
3f0f422f-5764-513a-ac95-cba546daea29,tg:mpmre:173,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15730300
0ad3a46a-1d40-5dd5-a13c-85ee7b8f23a9,tg:mpmre:163,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16820101
0ad3a46a-1d40-5dd5-a13c-85ee7b8f23a9,tg:mpmre:163,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,16991230
b4cecade-b256-5b6d-b6fd-a83c70fbbf1a,tg:mpmre:440,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,17841001
b4cecade-b256-5b6d-b6fd-a83c70fbbf1a,tg:mpmre:440,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,18050831
2742f410-3d5f-5866-8f4b-fcdd42b718fc,tg:mpmre:538,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16330616
2742f410-3d5f-5866-8f4b-fcdd42b718fc,tg:mpmre:538,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,16370720
8fdad326-9690-5c95-b9fb-ad8f985308c8,tg:mpmre:91,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16140900
909bd215-7a1b-5151-a058-ca705043e599,tg:mpmre:450,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,17600625
909bd215-7a1b-5151-a058-ca705043e599,tg:mpmre:450,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,17730000
80421c8a-d975-597b-bc8c-c8a38ddc99e9,tg:mpmre:81,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16090900
0391eea6-f7de-5b3a-963f-34f80ee0e3d5,tg:mpmre:528,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16070900
0391eea6-f7de-5b3a-963f-34f80ee0e3d5,tg:mpmre:528,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,16151007
4c78b73f-8e37-5cc2-a915-88b3978fd56c,tg:mpmre:215,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15970300
405ace51-59c7-57e2-94c3-0e0a909f67f8,tg:mpmre:205,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15940300
67934823-c10f-57de-92f5-1be6025a5751,tg:mpmre:389,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16540102
67934823-c10f-57de-92f5-1be6025a5751,tg:mpmre:389,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,16541231
e33064b9-9e7c-5cd4-9977-97134f566857,tg:mpmre:399,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16640102
e33064b9-9e7c-5cd4-9977-97134f566857,tg:mpmre:399,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,16641230
4fee0ccd-00cb-5ae6-952e-334673872cbe,tg:mpmre:75,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16060900
d67f4d27-1efb-593a-a63f-d21961471999,tg:mpmre:65,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16010900
83dbb315-1577-5a48-be10-4cafc61fc8b2,tg:mpmre:197,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15920300
1c74f67d-1504-5e99-be04-2983b5264aac,tg:mpmre:187,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15890300
1a22c065-7bea-5d21-aa85-00759f248bb2,tg:mpmre:603,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16630319
1a22c065-7bea-5d21-aa85-00759f248bb2,tg:mpmre:603,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,16641231
774c8e20-4f82-56c4-9c32-3414b7ed20d8,tg:mpmre:613,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16770102
774c8e20-4f82-56c4-9c32-3414b7ed20d8,tg:mpmre:613,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,16771230
de6e592e-10d4-5ada-a402-129aa6f20654,tg:mpmre:248,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16100300
3ab9b70d-7244-5358-a200-13ac03f52e37,tg:mpmre:330,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15960102
3ab9b70d-7244-5358-a200-13ac03f52e37,tg:mpmre:330,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,15961231
d7aee8be-1c56-5b4c-aa05-e34fdea552db,tg:mpmre:258,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16150000
59d871a1-e28e-5282-8d47-6dabf1c65ee6,tg:mpmre:320,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,15860102
59d871a1-e28e-5282-8d47-6dabf1c65ee6,tg:mpmre:320,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,15861231
be0e82d1-82aa-5fba-9360-2089363f513e,tg:mpmre:565,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,17410220
be0e82d1-82aa-5fba-9360-2089363f513e,tg:mpmre:565,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,17481104
df9550e6-fc0d-52ac-a4ea-94f17b9fef11,tg:mpmre:575,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,17621118
df9550e6-fc0d-52ac-a4ea-94f17b9fef11,tg:mpmre:575,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,17670316
f21d1aab-1740-5eac-9f31-9f287f0b391d,tg:mpmre:507,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,17550828
71fd73a7-1c26-54f5-bfb2-6a90b197a887,tg:mpmre:517,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,17641127
b030dc4b-f6a3-5b19-8aa4-1743c8e79851,tg:mpmre:352,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16180101
b030dc4b-f6a3-5b19-8aa4-1743c8e79851,tg:mpmre:352,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,16181231
1dc193eb-16cc-5dd2-ac8b-9afa0980d561,tg:mpmre:342,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16080101
1dc193eb-16cc-5dd2-ac8b-9afa0980d561,tg:mpmre:342,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,16081231
34d83d88-6761-5afc-bb17-e8b7e67d0810,tg:mpmre:661,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,16820800
607b9ae2-c57f-5596-8b91-a111eb99969d,tg:mpmre:709,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,17230101
607b9ae2-c57f-5596-8b91-a111eb99969d,tg:mpmre:709,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,17231231
