ResourceID,brocade.id,card,order,source_field,Description,Description Type,Description Language
329c97dd-4abe-5520-9144-fd0396feafce,tg:mpmre:713,e73_Descriptions,1,note.mpmcontent,"<p>Omvat meerdere inventarissen van de goederen en uitrusting van de Officina Plantiniana in het handschrift van Balthasar II Moretus:</p>
<ul>
<li>pp. 1-25: inventaris van alle goederen en schulden van de Officina Plantiniana (31 december 1642)</li>
<li>pp. 27-62: inventaris van alle goederen en schulden van de Officina Plantiniana (31 december 1651)</li>
<li>pp. 62-83: inventaris van de stempels, matrijzen, gietflessen, en loden letters (januari 1652)</li>
<li>pp. 85-98: inventaris van de koperplaten (juni 1653)</li>
<li>pp. 99-100: inventaris van de houtblokken (1653)</li>
<li>pp. 105-175: inventaris van alle goederen en schulden van de Officina Plantiniana bevonden in het sterfhuis van Maria de Sweert (31 december 1655)</li>
<li>pp. 176-179: afschrift van het akkoord tussen de erfgenamen van Maria de Sweert inzake de verdeling van de nalatenschap (16 maart 1656)</li>
<li>pp. 180-183: afrekening van het sterfhuis van Maria de Sweert (17 maart 1656 - 10 januari 1665)</li>
<li>pp. 185-214: 'Scheydinghe ende deylinghe' (verdeling) van de nalatenschap van Maria de Sweert inclusief de afrekening (1655-1658)</li>
<li>pp. 215-273: afrekening van de gemene goederen na de verdeling van de nalatenschap (13 januari 1659 - 17 januari 1664)</li>
<li>pp. 274-276: afschrift van de schepenbrief met betrekking tot de liquidatie van het sterfhuis van Maria de Sweert (3 maart 1665)</li>
</ul>
",descriptive note,Nederlands
6b8939a7-4b53-514f-8032-c7d4fea2dcf6,tg:mpmre:465,e73_Descriptions,,id.desc,Journaal inzake de detailhandel in de boekwinkel,descriptive note,Nederlands
f3bb0035-1cf6-592b-8541-2cb26067678b,tg:mpmre:429,e73_Descriptions,1,note.mpmcontent,"<p>Bevat op de versozijde aantekeningen inzake de ontvangst van geldsommen</p>
",descriptive note,Nederlands
dd5e9f9f-7ea1-53c8-be16-609fefe69be5,tg:mpmre:523,e73_Descriptions,2,note.mpmcontent,"<p>Bevat ook aantekeningen van Jan I Moretus</p>
",descriptive note,Nederlands
966e86bb-0e86-593d-abce-cc207f5c9660,tg:mpmre:168,e73_Descriptions,2,note.mpmcontent,"<p>Bevat achteraan enkele keukenrecepten (pp. 138-143)</p>
",descriptive note,Nederlands
6301c84a-6cc0-5a4e-a533-d6d73513e9ea,tg:mpmre:464,e73_Descriptions,,id.desc,Journaal inzake de detailhandel in de boekwinkel,descriptive note,Nederlands
1309e4cd-2be3-5da0-b1b8-8f44cf2c3647,tg:mpmre:298,e73_Descriptions,,id.desc,iiii,descriptive note,Nederlands
4fe139ae-f93a-567d-a7ad-122b2193428f,tg:mpmre:452,e73_Descriptions,1,note.mpmcontent,"<p>Behalve het grootboek van het papiermagazijn bevat dit register:</p>
<ul>
<li>Inventarissen van het papiermagazijn 1740-1743 (fol. 1 recto - 1 verso)</li>
<li>Ontvangstjournaal van het papiermagazijn 1751-1752 (fol. 47 recto)</li>
<li>Ontvangstjournaal van het papiermagazijn 1742-1743 (fol. 180 verso - 181 recto)</li>
<li>Verbruiksjournaal van het papiermagazijn 1740, 1743 (fol. 181 verso - 182 verso)</li>
</ul>
",descriptive note,Nederlands
d287d1c5-3973-5063-93ff-e8b21f12588f,tg:mpmre:558,e73_Descriptions,,id.desc,Moderne convoluutband van losse katernen met concepten van uitgaande brieven,descriptive note,Nederlands
a0ccc477-3af1-58f5-9db4-7fce22bb5bb6,tg:mpmre:697,e73_Descriptions,1,note.mpmcontent,"<p>Bevat aan de ene zijde 12 kantmonsters en aan de andere zijde 9 kantmonsters</p>
",descriptive note,Nederlands
a0ccc477-3af1-58f5-9db4-7fce22bb5bb6,tg:mpmre:697,e73_Descriptions,2,note.mpmcontent,"<p>De monsters werden met speldjes aan de linkerkant bevestigd. Rechts van de kantmonsters staan aantekeningen over het aantal ellen, bv. '12: a18 nel voir diese probe'</p>
",descriptive note,Nederlands
d3a4488a-cdc5-58e6-9635-d51e1c26fb82,tg:mpmre:687,e73_Descriptions,,id.desc,Kladverslagen opgesteld door Rooses.,descriptive note,Nederlands
33ff15c5-5916-5dfc-a5dc-aa35df79a086,tg:mpmre:15,e73_Descriptions,,id.desc,Gecoördineerde redactie van de reglementen van de Kapel van de Officina Plantiniana tot 1700 met aanvullingen tot 1757,descriptive note,Nederlands
a5ea7508-971b-54a4-b7bb-5d02d56ee243,tg:mpmre:195,e73_Descriptions,1,note.mpmcontent,"<p>Bevat een verslag van de terugreis opgetekend op 10/05/1590 te Namen</p>
",descriptive note,Nederlands
f2487207-fb66-5c22-b4bf-ac77d5bbb95e,tg:mpmre:447,e73_Descriptions,1,note.mpmcontent,"<p>Het verbruiksjournaal bevat chronologische aantekeningen per papierlevering voor een specifieke editie inzake de overhandiging van papier aan genoemde drukkers voor het drukken van welomschreven katernen</p>
",descriptive note,Nederlands
f4712178-3fff-5dee-80e3-aada50f25559,tg:mpmre:457,e73_Descriptions,,id.desc,Journaal inzake de detailhandel in de boekwinkel,descriptive note,Nederlands
238378cb-e5bb-5cb9-a8ec-478980f67d42,tg:mpmre:692,e73_Descriptions,1,note.mpmcontent,"<p>De portier in kwestie was Rik Van Offel, die ook zaalwachter was in het Museum Plantin-Moretus. Hij maakte in dit dagboek melding van alle belangrijke/bekende bezoekers aan het Schepenhuis.</p>
",descriptive note,Nederlands
39eeef98-65f4-5a25-97dd-2fa82afb8290,tg:mpmre:461,e73_Descriptions,,id.desc,Journaal inzake de detailhandel in de boekwinkel,descriptive note,Nederlands
a2fb6bf9-d5ac-5d50-bd0a-0093df4903d1,tg:mpmre:717,e73_Descriptions,,id.desc,Deze databank bevat zo goed als alle titels van de collectie Xerokopies (AV XER) met bijbehorende trefwoorden ter identificatie van de inhoud van de diverse artikels en hoofdstukken.,descriptive note,Nederlands
b5f4db79-c66f-5532-8c5d-b687645a8fc7,tg:mpmre:632,e73_Descriptions,1,note.mpmcontent,"<p>Dit grootboek is samen met het journaal (Arch. 2) de kern van de Italiaanse boekhouding van de associatie</p>
",descriptive note,Nederlands
5a8f836f-b31b-5c62-b5ee-b20c3e9ae925,tg:mpmre:526,e73_Descriptions,,id.desc,Moderne convoluutband van losse vellen en katernen met concepten van uitgaande brieven,descriptive note,Nederlands
f68ffc29-544d-5c4e-bcb2-d286070bf279,tg:mpmre:18,e73_Descriptions,,id.desc,Register van de jaarlijkse aanstelling van het nieuwe bestuur van de Kapel van de Officina Plantiniana,descriptive note,Nederlands
12c6e6ca-affd-5737-bf30-9f896d1b473f,tg:mpmre:518,e73_Descriptions,1,note.mpmcontent,"<p>Register van de onkosten gemaakt bij de organisatie van feestmaaltijden ter gelegenheid van bijzondere familiegebeurtenissen</p>
",descriptive note,Nederlands
d77ce95a-d65a-5efe-bad0-9d7c2091abff,tg:mpmre:460,e73_Descriptions,,id.desc,Journaal inzake de detailhandel in de boekwinkel,descriptive note,Nederlands
719ca0f5-acad-523a-ae67-4eee9d1add97,tg:mpmre:716,e73_Descriptions,,id.desc,"Databank met +4400 records over welke lettertypes aangetroffen worden in de geraadpleegde documenten voor het relevante onderzoek. De drukker en titel van het werk waarin de lettertypes gevonden worden zijn te vinden in LETTY. De identificatie van het lettertype wordt gegeven, zoals de afmetingen (20-regel maat) en de familie. Als de graveur geweten was, werd deze informatie ook genoteerd.",descriptive note,Nederlands
e05a29b5-ba62-5529-b660-49b8d1ef0e12,tg:mpmre:484,e73_Descriptions,3,note.mpmcontent,"<p>Bevat een staat van de liturgische edities van 1726 tot 1769 met hun oplage:  &quot;Notitie van de complete wercken año 1726 als volght&quot;  (na fol. 62)</p>
",descriptive note,Nederlands
ba7b5dc4-9ead-5b8a-b60e-a350cae60e2b,tg:mpmre:651,e73_Descriptions,1,note.mpmcontent,"<p>Omvat 2 inventarissen van de goederen van Balthasar II Moretus en Anna Goos in het handschrift van Balthasar II:</p>
<ul>
<li>pp. 1-76: inventaris van 31 december 1658</li>
<li>pp. 77-130: inventaris van 31 december 1662</li>
</ul>
",descriptive note,Nederlands
ba62eaa3-1791-527e-a503-7384a52db172,tg:mpmre:641,e73_Descriptions,1,note.mpmcontent,"<p>Behalve de renten en de onkosten van de drukkerij bevat dit grootboek ook de rekeningen van de debiteurs, met name betalingen van boekhandelaars en overige klanten in het kader van een afbetalingsplan.</p>
",descriptive note,Nederlands
8031b728-cf44-5931-b809-282855eeea03,tg:mpmre:527,e73_Descriptions,,id.desc,Moderne convoluutband van losse vellen en katernen met concepten van uitgaande brieven,descriptive note,Nederlands
de64a529-aca2-58f3-b0bf-54c3915c94ed,tg:mpmre:677,e73_Descriptions,,id.desc,"Later toegevoegd etiket op kaft: 'Boek der voorschotten, uitgevoerd door Em. Rosseels: 1877-1897'.",descriptive note,Nederlands
cb077f7e-5fa6-5848-91eb-08fa43458cb7,tg:mpmre:658,e73_Descriptions,1,note.mpmcontent,"<p>Bevat op de versozijde een aantekening met betrekking tot de verhuur van dit huis aan Jacob Deseriers</p>
",descriptive note,Nederlands
d8dedb67-3566-5e69-a91c-0b4aafa9f9ff,tg:mpmre:446,e73_Descriptions,,id.desc,Grootboek met aantekeningen per papiersoort inzake de bestelling of ontvangst van papier,descriptive note,Nederlands
d8dedb67-3566-5e69-a91c-0b4aafa9f9ff,tg:mpmre:446,e73_Descriptions,1,note.mpmcontent,"<p>Behalve het grootboek van het papiermagazijn (fol. 2 verso - 7 recto) bevat dit register:</p>
<ul>
<li>De werkverdeling in de drukkerij op een ongespecificeerd moment in de jaren 1720 (fol. 1 verso - 2 recto)</li>
<li>Een aantekening over een aandeel in gronden gelegen in Wilmarsdonk en Oorderen gedateerd 04/05/1723 (fol. 15 recto)</li>
<li>Een aantekening over een levering van Peeter Segers in juni 1722 (fol. 15 verso)</li>
<li>De inventaris van het papiermagazijn in 1722 (fol. 15 verso)</li>
<li>Een aantekening over oud en nieuw lood met specificatie van aantal en gewicht (fol. 16 recto)</li>
<li>Een aantekening over een bestelling bij lettergieter Melchior Wolschaeten (fol. 16 verso)</li>
<li>Biografische aantekeningen in het kader van de rekrutering van drukkers en letterzetters op [20] juni 1722 (fol. 17 recto - 17 verso)</li>
</ul>
",descriptive note,Nederlands
a9f93a13-1ef3-5838-b4e6-d33c61d507c3,tg:mpmre:597,e73_Descriptions,,id.desc,Afschriften van uitgaande brieven aan Bartholomeus Muijskens en Corff & Gijsbertz,descriptive note,Nederlands
2bebce21-ccb3-52c9-a4e5-39714851bcfb,tg:mpmre:693,e73_Descriptions,,id.desc,"Doorslagen van uitgaande brieven van Rosseels. Handelt over administratie, boekhouding en praktische zaken.  
  
Later toegevoegd etiket op kaft: 'Copie ambtelijke briefwisseling van Em. Rosseels'.  
Later toegevoegd opschrift op rug: ""Copie brieven Rosseels 1878-1891"".",descriptive note,Nederlands
2bebce21-ccb3-52c9-a4e5-39714851bcfb,tg:mpmre:693,e73_Descriptions,1,note.mpmcontent,"<p>Er komen aan aantal losse stukken voor:</p>
<ul>
<li>Tussen p. 169-170: 'Stad Antwerpen. Reglement voor het ambt van stoker bij den Franschen Schouwburg', 1871;</li>
<li>Tussen p. 278-279: een originele brief d.d. 18/06/1888;</li>
<li>Tussen p. 370-371: een notitie.</li>
</ul>
",descriptive note,Nederlands
240e7502-a6f7-56f7-8f49-38ed05a3363b,tg:mpmre:462,e73_Descriptions,,id.desc,Journaal inzake de detailhandel in de boekwinkel,descriptive note,Nederlands
0080ab7f-8e6d-5f07-8ad8-19fa53513765,tg:mpmre:525,e73_Descriptions,,id.desc,Moderne convoluutband van losse vellen en katernen met concepten van uitgaande brieven,descriptive note,Nederlands
9e73c5c6-13f7-52ef-b332-b9aa5c34024b,tg:mpmre:688,e73_Descriptions,1,note.mpmcontent,"<p>Onderverdelingen:</p>
<ul>
<li>&quot;Gravures &amp; Photographies&quot;, 17/03/1880-16/11/1901. Het ging in totaal om ca. 1945 foto's en gravuren. Het boek werd ingevuld door Rooses, maar hier en daar ook door Gilbert. Er zijn verschillende kolommen (komen niet overal hetzelfde voor): naast de vervaardiger en het onderwerp wordt ook de prijs vermeld, bij wie het werd aangekocht, of het om een foto of gravure gaat, wat het gefotografeerde origineel is en waar het zich bevindt, en de concordantie met de inventarisnummers van Voorhelm Schneevoogt.</li>
<li>&quot;Livres achetés pour compte de la Commission Rubens&quot;, 1884-1908. In totaal zo'n 350 boeken.</li>
<li>Vervolg foto's en gravuren (zit losse notitie voor), 1901-17/08/1908. Brengt het totaal op iets meer dan 1983 stukken.</li>
<li>Achteraan in andere richting: &quot;Uitgaven&quot;, 31/05/1880-01/02/1910. Er zit los een brief tussen aan Rooses, d.d. 22/12/1908, over de laatste subsidies voor de commissie.</li>
</ul>
",descriptive note,Nederlands
bc0baeea-451e-527d-8171-19c55d7e4737,tg:mpmre:302,e73_Descriptions,2,note.mpmcontent,"<p>Bevat achteraan ook betalingen aan lettergieters en inktmakers</p>
",descriptive note,Nederlands
bc0baeea-451e-527d-8171-19c55d7e4737,tg:mpmre:302,e73_Descriptions,3,note.mpmcontent,"<p>Bevat het sociaal akkoord van 13 januari 1626 ondertekend door de werknemers (fol. 138 recto)</p>
",descriptive note,Nederlands
85631bac-4e09-5831-99f3-6fe6a1d7eb7e,tg:mpmre:681,e73_Descriptions,,id.desc,"Registerboek met boekhouding/financiën, vermoedelijk inkomsten van bezoekers museum.",descriptive note,Nederlands
72d9f31a-6c74-532b-a956-dd787ce13959,tg:mpmre:691,e73_Descriptions,,id.desc,Later toegevoegd etiket op kaft: 'Klad briefwisseling aangaande de BOEKWEZENDAG: 19 aug 1889 - 12 jan. 1892'. Kladbrieven door Rooses.,descriptive note,Nederlands
079a71a1-8973-5c84-bfa8-9edf92be76b4,tg:mpmre:418,e73_Descriptions,3,note.mpmcontent,"<p>Bevat achteraan de staat van boeken die verzonden zijn naar de Parijse drukker en boekverkoper Frédéric Léonard (1684-1695)</p>
",descriptive note,Nederlands
fc7e5327-1ca9-58b0-9a3a-0c01c3222cfc,tg:mpmre:159,e73_Descriptions,,id.desc,"Rekening-courantboek van de Gentse lettersnijder en lettergieter Hendrik van den Keere voor Christoffel Plantijn met betrekking tot de levering en de betaling van stempels, matrijzen en gegoten letters",descriptive note,Nederlands
f662771c-d114-5008-b1be-a93d0f5e66aa,tg:mpmre:502,e73_Descriptions,1,note.mpmcontent,"<p>Bevat aantekeningen betreffende transacties op de Franfurter Buchmesse sinds vasten 1566</p>
",descriptive note,Nederlands
fc7279ab-36c1-58aa-ad5d-55e146bc80d9,tg:mpmre:12,e73_Descriptions,,id.desc,Register van de jaarlijkse aanstelling van het nieuwe bestuur van de Kapel van de Officina Plantiniana,descriptive note,Nederlands
d2dc2907-9cfe-55c4-bfdb-554950223da2,tg:mpmre:639,e73_Descriptions,1,note.mpmcontent,"<p>Bevat een een samenvatting van de inkomsten en uitgaven op de Frankfurter Buchmesse van vasten 1567 tot vasten 1575 (fol. 115 links - fol. 116 links)</p>
",descriptive note,Nederlands
f97cf5df-52f6-5cac-b96e-8a595dfe504a,tg:mpmre:690,e73_Descriptions,,id.desc,"Later toegevoegd etiket op kaft: 'Verslagen der vergaderingen van de BOEKWEZENDAG: 31 Juli 1889 - 24 jun. 1891'. Kladverslagen door Rooses, algemeen secretaris.",descriptive note,Nederlands
dbeb8daf-d1be-5ca5-b62f-1ec872e12959,tg:mpmre:680,e73_Descriptions,,id.desc,"Later toegevoegd etiket op kaft: 'Rekeningen: 1876-1919'.  
Het gaat om een chronologisch overzicht van ingekomen rekeningen, met vermelding van de firma en het bedrag, voor aankopen van boeken en gravuren en kosten voor het inbinden.    
  
",descriptive note,Nederlands
21ec9af5-53f0-515f-9f55-a83ed27d4420,tg:mpmre:455,e73_Descriptions,1,note.mpmcontent,"<p>Bevat de volgende onderdelen:</p>
<ul>
<li>Journaal van de boekhandel 1561-1562 met alfabetische index (fol. 1 recto - p. 19)</li>
<li>Inventaris van de bezittingen van Christoffel Plantijn op 14 september 1563 (p. 20)</li>
<li>Inventaris van boeken aangekocht voor de handbibliotheek van de drukkerij (p. 22)</li>
<li>Inventaris van de uitrusting van de drukkerij in 1563 (p. 34-37)</li>
<li>Aantekening inzake de aankoop van uitrusting voor de drukkerij in 1563 (p. 38-63)</li>
<li>Kasboek en journaal van de drukkerij 1563-1574 (p. 64-170)</li>
</ul>
",descriptive note,Nederlands
f8dd30e0-9877-5ee3-8bd9-96663a8bcc0d,tg:mpmre:473,e73_Descriptions,1,note.mpmcontent,"<p>In dit register worden de openstaande rekeningen uit het grootboek van de particulieren per jaar gegroepeerd met verwijzing naar de folio in het grootboek</p>
",descriptive note,Nederlands
07f3cba8-39d3-5cdf-bc18-f40c8e852d18,tg:mpmre:463,e73_Descriptions,,id.desc,Journaal inzake de detailhandel in de boekwinkel,descriptive note,Nederlands
489a3ad6-e940-59e5-aea3-d48c1ec72a84,tg:mpmre:524,e73_Descriptions,,id.desc,Moderne convoluutband van losse vellen en katernen met concepten van uitgaande brieven,descriptive note,Nederlands
489a3ad6-e940-59e5-aea3-d48c1ec72a84,tg:mpmre:524,e73_Descriptions,1,note.mpmcontent,"<p>Bevat naast de concepten en afschriften van uitgaande brieven de volgende stukken:</p>
<ul>
<li>&quot;Catalogus libror[um] a Christophoro Plantino impressor[um] @ 1579 / 80 / et 81&quot; (fol. 50 recto - 50 verso), met aanvulling &quot;Nunc vero sub praelo su[n]t&quot; (fol. 51 recto)</li>
<li>&quot;Relation simple et veritable d'auscuns griefs que moy Christophle Plantin ay souffert depuis quinze ans ou environ pour avoir obey au commandement et service de sa M.te sans que jen aye receu payement ne recompense&quot; (fol. 56.1 recto - 56.6 verso)</li>
</ul>
",descriptive note,Nederlands
d13b3a96-102b-59af-aaa9-9678ee81989e,tg:mpmre:556,e73_Descriptions,,id.desc,Moderne convoluutband van losse vellen en katernen met concepten van uitgaande brieven,descriptive note,Nederlands
003cbcab-20e6-5677-a93d-c0e024fab06f,tg:mpmre:689,e73_Descriptions,,id.desc,"Nota's voor verslagen, kladbrieven en afrekeningen door Rooses (en Gilbert).",descriptive note,Nederlands
