ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier
5751d0c2-df53-5d72-bb05-c6a2470e9afd,tg:mpmak:258,mpm,mpmak,Tekstdrager,e73_CreationActors,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,av,originators (administrative),au::106909,au::106909:1,au::106909g:1,,"dlod={""suggest"":[""/agents/people/11439263"",""au::106909"",""au::106909:1"",""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""Balthasar II Moretus""],""name"":""Balthasar II Moretus"",""ark"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""uri"":""/agents/people/11439263"",""id"":""au::106909:1"",""isCapacity"":false}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
5751d0c2-df53-5d72-bb05-c6a2470e9afd,tg:mpmak:258,mpm,mpmak,Tekstdrager,e73_CreationActors,fd50ef6d-9898-506f-af57-767c6fcdd57f,od,signers,au::110644,au::110644:1,au::110644g:1,,"dlod={""suggest"":[""/agents/people/11838908"",""au::110644"",""au::110644:1"",""ark:/83110/x0/fd50ef6d-9898-506f-af57-767c6fcdd57f"",""Petrus Moerentorf""],""name"":""Petrus Moerentorf"",""ark"":""ark:/83110/x0/fd50ef6d-9898-506f-af57-767c6fcdd57f"",""uri"":""/agents/people/11838908"",""id"":""au::110644:1"",""isCapacity"":false}",ark:/83110/x0/fd50ef6d-9898-506f-af57-767c6fcdd57f
a3a3c4fe-de0a-54ae-95d4-bf0d5934d9bf,tg:mpmak:320,mpm,mpmak,Tekstdrager,e73_CreationActors,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
a3a3c4fe-de0a-54ae-95d4-bf0d5934d9bf,tg:mpmak:320,mpm,mpmak,Tekstdrager,e73_CreationActors,133cfad3-9040-5a9f-8c0d-03dafeb8cd23,va,recipients (people),au::108978,au::108978:1,au::108978g:1,,"dlod={""suggest"":[""/agents/people/11660646"",""au::108978"",""au::108978:1"",""ark:/83110/x0/133cfad3-9040-5a9f-8c0d-03dafeb8cd23"",""Frédéric I Léonard""],""name"":""Frédéric I Léonard"",""ark"":""ark:/83110/x0/133cfad3-9040-5a9f-8c0d-03dafeb8cd23"",""uri"":""/agents/people/11660646"",""id"":""au::108978:1"",""isCapacity"":false}",ark:/83110/x0/133cfad3-9040-5a9f-8c0d-03dafeb8cd23
98e5bfd5-a3a2-5656-9e32-ac2c734e753f,tg:mpmak:352,mpm,mpmak,Tekstdrager,e73_CreationActors,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,av,originators (administrative),au::106909,au::106909:1,au::106909g:1,,"dlod={""suggest"":[""/agents/people/11439263"",""au::106909"",""au::106909:1"",""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""Balthasar II Moretus""],""name"":""Balthasar II Moretus"",""ark"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""uri"":""/agents/people/11439263"",""id"":""au::106909:1"",""isCapacity"":false}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
62a1c49d-4b57-58fa-8973-e6fc5700d77f,tg:mpmak:342,mpm,mpmak,Tekstdrager,e73_CreationActors,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,av,originators (administrative),au::106909,au::106909:1,au::106909g:1,,"dlod={""suggest"":[""/agents/people/11439263"",""au::106909"",""au::106909:1"",""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""Balthasar II Moretus""],""name"":""Balthasar II Moretus"",""ark"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""uri"":""/agents/people/11439263"",""id"":""au::106909:1"",""isCapacity"":false}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
62a1c49d-4b57-58fa-8973-e6fc5700d77f,tg:mpmak:342,mpm,mpmak,Tekstdrager,e73_CreationActors,a9bcbd8c-6f67-57af-9758-3aab277cbf6d,vd,begunstiger,au::112368,au::112368:1,au::112368g:1,,"dlod={""suggest"":[""/agents/corporate_entities/12023376"",""au::112368"",""au::112368:1"",""ark:/83110/x0/a9bcbd8c-6f67-57af-9758-3aab277cbf6d"",""Sint-Adriaanscollege""],""name"":""Sint-Adriaanscollege"",""ark"":""ark:/83110/x0/a9bcbd8c-6f67-57af-9758-3aab277cbf6d"",""uri"":""/agents/corporate_entities/12023376"",""id"":""au::112368:1"",""isCapacity"":false}",ark:/83110/x0/a9bcbd8c-6f67-57af-9758-3aab277cbf6d
154e4d39-79d5-5e53-ab54-2ed6c73dbfd6,tg:mpmak:17,mpm,mpmak,Tekstdrager,e73_CreationActors,74ea85fd-c0b5-5e75-81e3-012d40e19483,av,originators (administrative),au::108358,au::108358:1,au::108358g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11594306"",""au::108358"",""au::108358:1"",""ark:/83110/x0/74ea85fd-c0b5-5e75-81e3-012d40e19483"",""Kapel van de Officina Plantiniana""],""name"":""Kapel van de Officina Plantiniana"",""ark"":""ark:/83110/x0/74ea85fd-c0b5-5e75-81e3-012d40e19483"",""uri"":""/agents/corporate_entities/11594306"",""id"":""au::108358:1"",""isCapacity"":false}",ark:/83110/x0/74ea85fd-c0b5-5e75-81e3-012d40e19483
f59cbb52-107f-58fc-bee1-9caff9833696,tg:mpmak:293,mpm,mpmak,Tekstdrager,e73_CreationActors,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
f59cbb52-107f-58fc-bee1-9caff9833696,tg:mpmak:293,mpm,mpmak,Tekstdrager,e73_CreationActors,9f62622e-af8f-5120-8bb2-771de1268484,va,recipients (people),au::106908,au::106908:1,au::106908g:1,,"dlod={""suggest"":[""/agents/people/11439156"",""au::106908"",""au::106908:1"",""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""Balthasar I Moretus""],""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/11439156"",""id"":""au::106908:1"",""isCapacity"":false}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
7382110a-7154-5d10-9940-4af1fa6964d9,tg:mpmak:283,mpm,mpmak,Tekstdrager,e73_CreationActors,b03dd40d-6470-5373-baba-0a64aea212a7,av,originators (administrative),au::106903,au::106903:1,au::106903g:1,,"dlod={""suggest"":[""/agents/people/11438621"",""au::106903"",""au::106903:1"",""ark:/83110/x0/b03dd40d-6470-5373-baba-0a64aea212a7"",""Henri François Schilders""],""name"":""Henri François Schilders"",""ark"":""ark:/83110/x0/b03dd40d-6470-5373-baba-0a64aea212a7"",""uri"":""/agents/people/11438621"",""id"":""au::106903:1"",""isCapacity"":false}",ark:/83110/x0/b03dd40d-6470-5373-baba-0a64aea212a7
b12dfa45-a07e-50f1-83c5-cedb4b653b49,tg:mpmak:266,mpm,mpmak,Tekstdrager,e73_CreationActors,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
b12dfa45-a07e-50f1-83c5-cedb4b653b49,tg:mpmak:266,mpm,mpmak,Tekstdrager,e73_CreationActors,7f996130-10f3-540e-9cbc-c131aa3a5f75,va,recipients (people),au::108458,au::108458:1,au::108458g:1,,"dlod={""suggest"":[""/agents/people/11605006"",""au::108458"",""au::108458:1"",""ark:/83110/x0/7f996130-10f3-540e-9cbc-c131aa3a5f75"",""Franciscus Joannes Moretus""],""name"":""Franciscus Joannes Moretus"",""ark"":""ark:/83110/x0/7f996130-10f3-540e-9cbc-c131aa3a5f75"",""uri"":""/agents/people/11605006"",""id"":""au::108458:1"",""isCapacity"":false}",ark:/83110/x0/7f996130-10f3-540e-9cbc-c131aa3a5f75
b12dfa45-a07e-50f1-83c5-cedb4b653b49,tg:mpmak:266,mpm,mpmak,Tekstdrager,e73_CreationActors,14da77b4-e863-5cb6-883c-18eb8c492494,opd,writers (clerical workers),au::111228,au::111228:1,au::111228g:1,,"dlod={""suggest"":[""/agents/people/11901396"",""au::111228"",""au::111228:1"",""ark:/83110/x0/14da77b4-e863-5cb6-883c-18eb8c492494"",""Julius Froicken""],""name"":""Julius Froicken"",""ark"":""ark:/83110/x0/14da77b4-e863-5cb6-883c-18eb8c492494"",""uri"":""/agents/people/11901396"",""id"":""au::111228:1"",""isCapacity"":false}",ark:/83110/x0/14da77b4-e863-5cb6-883c-18eb8c492494
96eb5fd4-0f84-51d9-b45c-3bb5dbfc019c,tg:mpmak:276,mpm,mpmak,Tekstdrager,e73_CreationActors,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
96eb5fd4-0f84-51d9-b45c-3bb5dbfc019c,tg:mpmak:276,mpm,mpmak,Tekstdrager,e73_CreationActors,1d72047c-ad3e-5e48-ae1a-7ec2c8af3169,va,recipients (people),au::108463,au::108463:1,au::108463g:1,,"dlod={""suggest"":[""/agents/people/11605541"",""au::108463"",""au::108463:1"",""ark:/83110/x0/1d72047c-ad3e-5e48-ae1a-7ec2c8af3169"",""Joannes Jacobus Moretus""],""name"":""Joannes Jacobus Moretus"",""ark"":""ark:/83110/x0/1d72047c-ad3e-5e48-ae1a-7ec2c8af3169"",""uri"":""/agents/people/11605541"",""id"":""au::108463:1"",""isCapacity"":false}",ark:/83110/x0/1d72047c-ad3e-5e48-ae1a-7ec2c8af3169
96eb5fd4-0f84-51d9-b45c-3bb5dbfc019c,tg:mpmak:276,mpm,mpmak,Tekstdrager,e73_CreationActors,74acd014-014a-50b1-92a3-c76f682b20ba,opd,writers (clerical workers),au::111647,au::111647:1,au::111647g:1,,"dlod={""suggest"":[""/agents/people/11946229"",""au::111647"",""au::111647:1"",""ark:/83110/x0/74acd014-014a-50b1-92a3-c76f682b20ba"",""Peeter Gerardi""],""name"":""Peeter Gerardi"",""ark"":""ark:/83110/x0/74acd014-014a-50b1-92a3-c76f682b20ba"",""uri"":""/agents/people/11946229"",""id"":""au::111647:1"",""isCapacity"":false}",ark:/83110/x0/74acd014-014a-50b1-92a3-c76f682b20ba
09036f08-b9e0-5440-859a-5427d5339352,tg:mpmak:100,mpm,mpmak,Tekstdrager,e73_CreationActors,eaf8fd64-b776-5396-93d4-4fcc4e470b26,av,originators (administrative),au::107537,au::107537:1,au::107537g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11506459"",""au::107537"",""au::107537:1"",""ark:/83110/x0/eaf8fd64-b776-5396-93d4-4fcc4e470b26"",""Tessaro""],""name"":""Tessaro"",""ark"":""ark:/83110/x0/eaf8fd64-b776-5396-93d4-4fcc4e470b26"",""uri"":""/agents/corporate_entities/11506459"",""id"":""au::107537:1"",""isCapacity"":false}",ark:/83110/x0/eaf8fd64-b776-5396-93d4-4fcc4e470b26
09036f08-b9e0-5440-859a-5427d5339352,tg:mpmak:100,mpm,mpmak,Tekstdrager,e73_CreationActors,3399199a-d351-5159-98ae-08d0b398d27b,va,recipients (people),au::109048,au::109048:1,au::109048g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11668136"",""au::109048"",""au::109048:1"",""ark:/83110/x0/3399199a-d351-5159-98ae-08d0b398d27b"",""Gemeentelijke School nummer 6""],""name"":""Gemeentelijke School nummer 6"",""ark"":""ark:/83110/x0/3399199a-d351-5159-98ae-08d0b398d27b"",""uri"":""/agents/corporate_entities/11668136"",""id"":""au::109048:1"",""isCapacity"":false}",ark:/83110/x0/3399199a-d351-5159-98ae-08d0b398d27b
ea8027d3-6f0c-557e-995f-14184239617c,tg:mpmak:110,mpm,mpmak,Tekstdrager,e73_CreationActors,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
ea8027d3-6f0c-557e-995f-14184239617c,tg:mpmak:110,mpm,mpmak,Tekstdrager,e73_CreationActors,c168acff-a59e-552b-9822-11b3f97f4b55,opd,writers (clerical workers),au::108419,au::108419:1,au::108419g:1,,"dlod={""suggest"":[""/agents/people/11600833"",""au::108419"",""au::108419:1"",""ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55"",""Anna Goos""],""name"":""Anna Goos"",""ark"":""ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55"",""uri"":""/agents/people/11600833"",""id"":""au::108419:1"",""isCapacity"":false}",ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55
42753813-8445-5e18-83c0-4f94166455b9,tg:mpmak:162,mpm,mpmak,Tekstdrager,e73_CreationActors,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
42753813-8445-5e18-83c0-4f94166455b9,tg:mpmak:162,mpm,mpmak,Tekstdrager,e73_CreationActors,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,va,recipients (people),au::106909,au::106909:1,au::106909g:1,,"dlod={""suggest"":[""/agents/people/11439263"",""au::106909"",""au::106909:1"",""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""Balthasar II Moretus""],""name"":""Balthasar II Moretus"",""ark"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""uri"":""/agents/people/11439263"",""id"":""au::106909:1"",""isCapacity"":false}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
3bf7c3d8-64fe-5107-b43c-910391ebcb92,tg:mpmak:172,mpm,mpmak,Tekstdrager,e73_CreationActors,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
3bf7c3d8-64fe-5107-b43c-910391ebcb92,tg:mpmak:172,mpm,mpmak,Tekstdrager,e73_CreationActors,36fb2fd4-2ef4-5bb8-986b-6960d6a42346,va,recipients (people),au::107325,au::107325:1,au::107325g:1,,"dlod={""suggest"":[""/agents/people/11483775"",""au::107325"",""au::107325:1"",""ark:/83110/x0/36fb2fd4-2ef4-5bb8-986b-6960d6a42346"",""Willem Jansz. Blaeu""],""name"":""Willem Jansz. Blaeu"",""ark"":""ark:/83110/x0/36fb2fd4-2ef4-5bb8-986b-6960d6a42346"",""uri"":""/agents/people/11483775"",""id"":""au::107325:1"",""isCapacity"":false}",ark:/83110/x0/36fb2fd4-2ef4-5bb8-986b-6960d6a42346
3bf7c3d8-64fe-5107-b43c-910391ebcb92,tg:mpmak:172,mpm,mpmak,Tekstdrager,e73_CreationActors,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,opd,writers (clerical workers),au::106909,au::106909:1,au::106909g:1,,"dlod={""suggest"":[""/agents/people/11439263"",""au::106909"",""au::106909:1"",""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""Balthasar II Moretus""],""name"":""Balthasar II Moretus"",""ark"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""uri"":""/agents/people/11439263"",""id"":""au::106909:1"",""isCapacity"":false}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
9aa2b57b-785c-54bd-8cbc-e34831bf903b,tg:mpmak:204,mpm,mpmak,Tekstdrager,e73_CreationActors,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
70cc1a27-3b03-56c4-b083-d22cdb40e79c,tg:mpmak:214,mpm,mpmak,Tekstdrager,e73_CreationActors,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
563136cf-6f2f-5cd6-a591-3b314e55ac86,tg:mpmak:80,mpm,mpmak,Tekstdrager,e73_CreationActors,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
563136cf-6f2f-5cd6-a591-3b314e55ac86,tg:mpmak:80,mpm,mpmak,Tekstdrager,e73_CreationActors,9f62622e-af8f-5120-8bb2-771de1268484,va,recipients (people),au::106908,au::106908:1,au::106908g:1,,"dlod={""suggest"":[""/agents/people/11439156"",""au::106908"",""au::106908:1"",""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""Balthasar I Moretus""],""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/11439156"",""id"":""au::106908:1"",""isCapacity"":false}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
563136cf-6f2f-5cd6-a591-3b314e55ac86,tg:mpmak:80,mpm,mpmak,Tekstdrager,e73_CreationActors,5c6deab6-fc37-5b92-8a4a-008479d2f0d5,opd,writers (clerical workers),au::106912,au::106912:1,au::106912g:1,,"dlod={""suggest"":[""/agents/people/11439584"",""au::106912"",""au::106912:1"",""ark:/83110/x0/5c6deab6-fc37-5b92-8a4a-008479d2f0d5"",""Joannes Meursius""],""name"":""Joannes Meursius"",""ark"":""ark:/83110/x0/5c6deab6-fc37-5b92-8a4a-008479d2f0d5"",""uri"":""/agents/people/11439584"",""id"":""au::106912:1"",""isCapacity"":false}",ark:/83110/x0/5c6deab6-fc37-5b92-8a4a-008479d2f0d5
1ef1c807-8f23-5537-97d5-9a70a3c3e334,tg:mpmak:90,mpm,mpmak,Tekstdrager,e73_CreationActors,eaf8fd64-b776-5396-93d4-4fcc4e470b26,av,originators (administrative),au::107537,au::107537:1,au::107537g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11506459"",""au::107537"",""au::107537:1"",""ark:/83110/x0/eaf8fd64-b776-5396-93d4-4fcc4e470b26"",""Tessaro""],""name"":""Tessaro"",""ark"":""ark:/83110/x0/eaf8fd64-b776-5396-93d4-4fcc4e470b26"",""uri"":""/agents/corporate_entities/11506459"",""id"":""au::107537:1"",""isCapacity"":false}",ark:/83110/x0/eaf8fd64-b776-5396-93d4-4fcc4e470b26
1ef1c807-8f23-5537-97d5-9a70a3c3e334,tg:mpmak:90,mpm,mpmak,Tekstdrager,e73_CreationActors,5e905d55-f0a6-5816-a0ed-d9661778e788,va,recipients (people),au::57010,au::57010:1,au::57010g:1,,"dlod={""suggest"":[""/agents/people/6100070"",""au::57010"",""au::57010:1"",""ark:/83110/x0/5e905d55-f0a6-5816-a0ed-d9661778e788"",""Joseph Maes""],""name"":""Joseph Maes"",""ark"":""ark:/83110/x0/5e905d55-f0a6-5816-a0ed-d9661778e788"",""uri"":""/agents/people/6100070"",""id"":""au::57010:1"",""isCapacity"":false}",ark:/83110/x0/5e905d55-f0a6-5816-a0ed-d9661778e788
98e898ec-f28e-590f-ad3b-e50f54a0c6b0,tg:mpmak:39,mpm,mpmak,Tekstdrager,e73_CreationActors,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
98e898ec-f28e-590f-ad3b-e50f54a0c6b0,tg:mpmak:39,mpm,mpmak,Tekstdrager,e73_CreationActors,455c1363-f306-5b61-91c4-2c01d43428ab,av,originators (administrative),au::106906,au::106906:1,au::106906g:1,,"dlod={""suggest"":[""/agents/people/11438942"",""au::106906"",""au::106906:1"",""ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab"",""Jan I Moretus""],""name"":""Jan I Moretus"",""ark"":""ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab"",""uri"":""/agents/people/11438942"",""id"":""au::106906:1"",""isCapacity"":false}",ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab
98e898ec-f28e-590f-ad3b-e50f54a0c6b0,tg:mpmak:39,mpm,mpmak,Tekstdrager,e73_CreationActors,3f56c122-7b7f-5057-a986-12368a27db25,gd,getuige,au::108441,au::108441:1,au::108441g:1,,"dlod={""suggest"":[""/agents/people/11603187"",""au::108441"",""au::108441:1"",""ark:/83110/x0/3f56c122-7b7f-5057-a986-12368a27db25"",""Hans Spierinck""],""name"":""Hans Spierinck"",""ark"":""ark:/83110/x0/3f56c122-7b7f-5057-a986-12368a27db25"",""uri"":""/agents/people/11603187"",""id"":""au::108441:1"",""isCapacity"":false}",ark:/83110/x0/3f56c122-7b7f-5057-a986-12368a27db25
98e898ec-f28e-590f-ad3b-e50f54a0c6b0,tg:mpmak:39,mpm,mpmak,Tekstdrager,e73_CreationActors,b0d3329c-3a08-51c5-b075-11e9b77e676f,opd,writers (clerical workers),au::108440,au::108440:1,au::108440g:1,,"dlod={""suggest"":[""/agents/people/11603080"",""au::108440"",""au::108440:1"",""ark:/83110/x0/b0d3329c-3a08-51c5-b075-11e9b77e676f"",""Joris Berger""],""name"":""Joris Berger"",""ark"":""ark:/83110/x0/b0d3329c-3a08-51c5-b075-11e9b77e676f"",""uri"":""/agents/people/11603080"",""id"":""au::108440:1"",""isCapacity"":false}",ark:/83110/x0/b0d3329c-3a08-51c5-b075-11e9b77e676f
4312ab52-9639-54cf-9ca5-8f972615d209,tg:mpmak:29,mpm,mpmak,Tekstdrager,e73_CreationActors,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
