ResourceID,brocade.id,card,order,source_field,Format Number,Format Unit Type,Format Number Type
f34565c7-c853-5a74-a4be-6a55c08fd6d2,tg:mpmak:203_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
f1c250d9-595d-553f-aff6-84edc6171d84,tg:mpmak:213_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
f1c250d9-595d-553f-aff6-84edc6171d84,tg:mpmak:213_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
b79237e6-8021-5e31-b138-1ae47707d33b,tg:mpmak:319_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
b79237e6-8021-5e31-b138-1ae47707d33b,tg:mpmak:319_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
6f8b7861-c09f-5647-b08c-d1032814fd72,tg:mpmak:261_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,4,folios (leaves),aantal beschreven
6f8b7861-c09f-5647-b08c-d1032814fd72,tg:mpmak:261_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,4,folios (leaves),aantal totaal
46a7a249-3c89-5e66-9481-4e0f04feb7e8,tg:mpmak:309_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
46a7a249-3c89-5e66-9481-4e0f04feb7e8,tg:mpmak:309_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
048a9a60-9621-5e49-9122-830b7fb334af,tg:mpmak:271_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
048a9a60-9621-5e49-9122-830b7fb334af,tg:mpmak:271_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
850079ae-2285-5a6e-960b-61e71b651f47,tg:mpmak:107_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,2,folios (leaves),aantal beschreven
850079ae-2285-5a6e-960b-61e71b651f47,tg:mpmak:107_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,2,folios (leaves),aantal totaal
beb8115b-7b12-50cb-996d-d344a4648cdd,tg:mpmak:151_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
beb8115b-7b12-50cb-996d-d344a4648cdd,tg:mpmak:151_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
c5d3fb3e-d3fc-5127-a95b-166cedc20099,tg:mpmak:141_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,6,folios (leaves),aantal beschreven
c5d3fb3e-d3fc-5127-a95b-166cedc20099,tg:mpmak:141_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,6,folios (leaves),aantal totaal
253cb279-445d-5c23-9801-15b6292673da,tg:mpmak:237_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
253cb279-445d-5c23-9801-15b6292673da,tg:mpmak:237_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
f3f64202-2954-5a74-85a1-2f4b08a09641,tg:mpmak:227_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
f3f64202-2954-5a74-85a1-2f4b08a09641,tg:mpmak:227_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
3a5ce54b-56b7-59b0-a127-0a797748ef93,tg:mpmak:400_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
3a5ce54b-56b7-59b0-a127-0a797748ef93,tg:mpmak:400_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
bdfb05c4-7c78-527f-a6a2-f3c3432640a3,tg:mpmak:255_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,2,folios (leaves),aantal beschreven
bdfb05c4-7c78-527f-a6a2-f3c3432640a3,tg:mpmak:255_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,2,folios (leaves),aantal totaal
b8c2bab5-4120-5edb-b5e2-5a2062986d99,tg:mpmak:245_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,2,folios (leaves),aantal beschreven
b8c2bab5-4120-5edb-b5e2-5a2062986d99,tg:mpmak:245_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,2,folios (leaves),aantal totaal
4c6198ea-8fcf-5f25-9b6c-e791dc761143,tg:mpmak:133_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
4c6198ea-8fcf-5f25-9b6c-e791dc761143,tg:mpmak:133_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
970a8988-d256-5b87-8bf3-3a32e32bfbc1,tg:mpmak:123_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,3,folios (leaves),aantal beschreven
970a8988-d256-5b87-8bf3-3a32e32bfbc1,tg:mpmak:123_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,3,folios (leaves),aantal totaal
004183dd-13d7-5fad-84cc-df01f4a1d581,tg:mpmak:68_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
004183dd-13d7-5fad-84cc-df01f4a1d581,tg:mpmak:68_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
16cb86d7-293b-51dd-a3c8-1df185cad76c,tg:mpmak:78_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
16cb86d7-293b-51dd-a3c8-1df185cad76c,tg:mpmak:78_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
aa5bead6-bba7-5ce1-a473-6cf1aca3bf7a,tg:mpmak:394_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
aa5bead6-bba7-5ce1-a473-6cf1aca3bf7a,tg:mpmak:394_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
e471890b-c8a3-5b18-aeb6-88aa506738d8,tg:mpmak:384_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
e471890b-c8a3-5b18-aeb6-88aa506738d8,tg:mpmak:384_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
23283e6b-d0a0-5924-8a5e-60924496cd1b,tg:mpmak:370_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
23283e6b-d0a0-5924-8a5e-60924496cd1b,tg:mpmak:370_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
c65c28fc-519a-5279-bd63-958d415e13c0,tg:mpmak:208_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
c65c28fc-519a-5279-bd63-958d415e13c0,tg:mpmak:208_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
3e69f89a-4230-505d-837e-b5138c4b9b4c,tg:mpmak:360_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
3e69f89a-4230-505d-837e-b5138c4b9b4c,tg:mpmak:360_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
ec6f47c8-58ef-567c-9a45-286103265797,tg:mpmak:218_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
ec6f47c8-58ef-567c-9a45-286103265797,tg:mpmak:218_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
9668a7cd-2dd7-5cfb-b121-885a6ffd7bfc,tg:mpmak:35_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,8,folios (leaves),aantal beschreven
9668a7cd-2dd7-5cfb-b121-885a6ffd7bfc,tg:mpmak:35_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,16,folios (leaves),aantal totaal
4027e1d4-bf77-5fc9-89ef-2aeea0ebe49e,tg:mpmak:25_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
c6f618d9-2b92-5621-8e07-2ae2868d4b17,tg:mpmak:57_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,3,folios (leaves),aantal beschreven
c6f618d9-2b92-5621-8e07-2ae2868d4b17,tg:mpmak:57_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,4,folios (leaves),aantal totaal
32123580-713f-59ec-8752-4f501358f5ae,tg:mpmak:47_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
32123580-713f-59ec-8752-4f501358f5ae,tg:mpmak:47_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
6c636d50-117d-56df-9db2-e14f96640ee3,tg:mpmak:312_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
6c636d50-117d-56df-9db2-e14f96640ee3,tg:mpmak:312_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
f95dce2e-4aa0-5e0f-8528-8fa51fd3c26e,tg:mpmak:302_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
f95dce2e-4aa0-5e0f-8528-8fa51fd3c26e,tg:mpmak:302_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
64ffdd27-853b-5de6-94c5-853b5d11b5de,tg:mpmak:334_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
64ffdd27-853b-5de6-94c5-853b5d11b5de,tg:mpmak:334_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
7d808d90-c84f-5b9e-abfa-5e681a14b30d,tg:mpmak:324_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
7d808d90-c84f-5b9e-abfa-5e681a14b30d,tg:mpmak:324_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
db150edd-7a91-5e4d-88b0-f23c6d1ad660,tg:mpmak:193_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,2,folios (leaves),aantal beschreven
db150edd-7a91-5e4d-88b0-f23c6d1ad660,tg:mpmak:193_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,2,folios (leaves),aantal totaal
24aac70c-0030-5350-b57e-6570197021cc,tg:mpmak:183_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
24aac70c-0030-5350-b57e-6570197021cc,tg:mpmak:183_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
6ff97be0-6022-5375-ac41-e9e062d6de40,tg:mpmak:61_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
6ff97be0-6022-5375-ac41-e9e062d6de40,tg:mpmak:61_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,2,folios (leaves),aantal totaal
cda43eef-17e5-512b-9e45-2aaaf1092b82,tg:mpmak:297_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
cda43eef-17e5-512b-9e45-2aaaf1092b82,tg:mpmak:297_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
b5d4c80a-8948-5321-84dc-9e9af61b5194,tg:mpmak:287_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
b5d4c80a-8948-5321-84dc-9e9af61b5194,tg:mpmak:287_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
eb7dab11-9c6c-5946-81f9-d132eb73943a,tg:mpmak:13_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
eb7dab11-9c6c-5946-81f9-d132eb73943a,tg:mpmak:13_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
95847168-f33d-59f3-85e3-fcac3e9ef679,tg:mpmak:148_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
95847168-f33d-59f3-85e3-fcac3e9ef679,tg:mpmak:148_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
add3c58c-6357-5849-86dd-fed2c92405ac,tg:mpmak:158_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
add3c58c-6357-5849-86dd-fed2c92405ac,tg:mpmak:158_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
eac91ad2-8328-58c1-8304-fd24f860c515,tg:mpmak:356_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
eac91ad2-8328-58c1-8304-fd24f860c515,tg:mpmak:356_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
e56b0944-7eeb-5462-bec6-298066437794,tg:mpmak:346_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
e56b0944-7eeb-5462-bec6-298066437794,tg:mpmak:346_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
8ed98b63-2bf5-5ccd-a32a-6b7c36922038,tg:mpmak:115_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
8ed98b63-2bf5-5ccd-a32a-6b7c36922038,tg:mpmak:115_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
f411b324-5abc-568a-9b26-de3e9e6f4b40,tg:mpmak:273_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
f411b324-5abc-568a-9b26-de3e9e6f4b40,tg:mpmak:273_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
f0ba9d33-2fef-5d65-a596-01e73339c603,tg:mpmak:263_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
f0ba9d33-2fef-5d65-a596-01e73339c603,tg:mpmak:263_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,2,folios (leaves),aantal totaal
b476619d-e1ed-5b58-b92a-15e13bb26af5,tg:mpmak:369_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
b476619d-e1ed-5b58-b92a-15e13bb26af5,tg:mpmak:369_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
545da8ba-8604-5047-a1cf-095b7114337e,tg:mpmak:211_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,2,folios (leaves),aantal beschreven
545da8ba-8604-5047-a1cf-095b7114337e,tg:mpmak:211_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,2,folios (leaves),aantal totaal
416fe5e0-1b6a-5b57-b3b9-f39bd8409395,tg:mpmak:379_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
416fe5e0-1b6a-5b57-b3b9-f39bd8409395,tg:mpmak:379_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
3650ec6f-968c-5c81-80a7-859cee278662,tg:mpmak:201_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
3650ec6f-968c-5c81-80a7-859cee278662,tg:mpmak:201_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
c787936e-3841-55c6-8778-401cb4a4fffa,tg:mpmak:95_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
c787936e-3841-55c6-8778-401cb4a4fffa,tg:mpmak:95_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
e2dad391-1ae9-5004-9eee-c00dbd214fc4,tg:mpmak:85_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
e2dad391-1ae9-5004-9eee-c00dbd214fc4,tg:mpmak:85_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
1b8749df-764e-5cf8-a616-f747db61a572,tg:mpmak:177_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
1b8749df-764e-5cf8-a616-f747db61a572,tg:mpmak:177_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
bb0a0f02-5680-5b97-8fbf-41fbd02cdcb5,tg:mpmak:167_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
bb0a0f02-5680-5b97-8fbf-41fbd02cdcb5,tg:mpmak:167_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
505f1e07-a82a-537f-9575-68ef3aab9d34,tg:mpmak:182_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
505f1e07-a82a-537f-9575-68ef3aab9d34,tg:mpmak:182_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
ceff5cf9-7b6f-5746-af0c-c3fe33328dd0,tg:mpmak:192_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
ceff5cf9-7b6f-5746-af0c-c3fe33328dd0,tg:mpmak:192_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
4a028761-ecca-54a1-891b-e4627cdb8c45,tg:mpmak:60_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,2,folios (leaves),aantal beschreven
4a028761-ecca-54a1-891b-e4627cdb8c45,tg:mpmak:60_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,2,folios (leaves),aantal totaal
209a354a-f195-5af0-9e8e-909c502cae4e,tg:mpmak:70_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
209a354a-f195-5af0-9e8e-909c502cae4e,tg:mpmak:70_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
f1027b6a-95f5-51e7-8409-ca70365507e4,tg:mpmak:325_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
f1027b6a-95f5-51e7-8409-ca70365507e4,tg:mpmak:325_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
1e1ba06d-2609-5439-941a-5758c34c71f9,tg:mpmak:335_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
1e1ba06d-2609-5439-941a-5758c34c71f9,tg:mpmak:335_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
f1c9d31e-e6e6-5226-b971-a46b735f03a7,tg:mpmak:159_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
f1c9d31e-e6e6-5226-b971-a46b735f03a7,tg:mpmak:159_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
7d7fb528-5ad6-5491-8b12-3dba507a8d91,tg:mpmak:149_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
7d7fb528-5ad6-5491-8b12-3dba507a8d91,tg:mpmak:149_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
a0cae8a4-905c-5b1b-8e44-28bc78533e8e,tg:mpmak:347_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
a0cae8a4-905c-5b1b-8e44-28bc78533e8e,tg:mpmak:347_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
c95b0379-9a9a-51bf-9d7f-2f021cbaf6c1,tg:mpmak:357_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
c95b0379-9a9a-51bf-9d7f-2f021cbaf6c1,tg:mpmak:357_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
97a3b4ab-88c8-5587-86f4-d29b9ba0961b,tg:mpmak:12_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
97a3b4ab-88c8-5587-86f4-d29b9ba0961b,tg:mpmak:12_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
eb8d74e2-714f-5ade-a128-92935aded0f0,tg:mpmak:286_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
eb8d74e2-714f-5ade-a128-92935aded0f0,tg:mpmak:286_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
85230c79-e76f-5d49-81f0-2635dfeec6b2,tg:mpmak:296_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
85230c79-e76f-5d49-81f0-2635dfeec6b2,tg:mpmak:296_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
a0d34a10-930e-53f8-923c-17ff4ee68fda,tg:mpmak:104_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
a0d34a10-930e-53f8-923c-17ff4ee68fda,tg:mpmak:104_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
bacbf18a-4e5b-589b-92d7-d4bbd5b44d83,tg:mpmak:114_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,3,folios (leaves),aantal beschreven
bacbf18a-4e5b-589b-92d7-d4bbd5b44d83,tg:mpmak:114_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,3,folios (leaves),aantal totaal
c96c3bed-800c-5d3c-87ef-070a5e7e6462,tg:mpmak:262_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,4,folios (leaves),aantal beschreven
c96c3bed-800c-5d3c-87ef-070a5e7e6462,tg:mpmak:262_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,4,folios (leaves),aantal totaal
f7193b5e-50e3-5228-b967-4a41ab968ad6,tg:mpmak:272_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
f7193b5e-50e3-5228-b967-4a41ab968ad6,tg:mpmak:272_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
1da2acb2-c5d2-5105-9887-37003f003f6b,tg:mpmak:84_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
1da2acb2-c5d2-5105-9887-37003f003f6b,tg:mpmak:84_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
b3146562-5e95-5dd4-a24e-4374aaea6806,tg:mpmak:94_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
b3146562-5e95-5dd4-a24e-4374aaea6806,tg:mpmak:94_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
0182ba0e-8e40-5275-adb7-f85e91c6c8cb,tg:mpmak:200_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
0182ba0e-8e40-5275-adb7-f85e91c6c8cb,tg:mpmak:200_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
1c45e7e4-6c92-5b5c-884f-fb667a475bee,tg:mpmak:378_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
1c45e7e4-6c92-5b5c-884f-fb667a475bee,tg:mpmak:378_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
9003e295-e4c7-558c-93bb-5bca57fd7099,tg:mpmak:210_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
9003e295-e4c7-558c-93bb-5bca57fd7099,tg:mpmak:210_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
